Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],Insolacion media [W/m2]
1/12/2020,21:15,x,0.98,13.82,13.93656136,0.984545455
1/12/2020,21:20,x,0.99,14.06,13.97835455,0.985454545
1/12/2020,21:25,x,0.99,14.26,13.97653636,0.985454545
1/12/2020,21:30,x,0.99,14.37,13.94653636,0.985454545
1/12/2020,21:35,x,0.99,14.4,13.90835455,0.985454545
1/12/2020,21:40,x,0.99,14.38,13.89380909,0.985454545
1/12/2020,21:45,x,0.99,14.05,13.86108182,0.985454545
1/12/2020,21:50,x,0.98,13.64,13.79928864,0.984545455
1/12/2020,21:55,x,0.98,13.35,13.72931364,0.983636364
1/12/2020,22:00,x,0.98,13.32,13.65388409,0.982727273
1/12/2020,22:05,x,0.98,13.48,13.57211591,0.980909091
1/12/2020,22:10,x,0.98,13.46,13.49214091,0.98
1/12/2020,22:15,x,0.98,13.38,13.43489318,0.979090909
1/12/2020,22:20,x,0.98,13.49,13.41398409,0.979090909
1/12/2020,22:25,x,0.98,13.54,13.43034773,0.979090909
1/12/2020,22:30,x,0.97,13.5,13.45762045,0.979090909
1/12/2020,22:35,x,0.98,13.5,13.45398409,0.979090909
1/12/2020,22:40,x,0.98,13.42,13.42946364,0.978181818
1/12/2020,22:45,x,0.98,13.41,13.38221591,0.977272727
1/12/2020,22:50,x,0.98,13.53,13.30315,0.976363636
1/12/2020,22:55,x,0.98,13.62,13.20681136,0.975454545
1/12/2020,23:00,x,0.98,13.44,13.10862955,0.975454545
1/12/2020,23:05,x,0.97,13.19,13.01865455,0.974545455
1/12/2020,23:10,x,0.97,12.86,12.97049773,0.973636364
1/12/2020,23:15,x,0.97,12.62,12.96140682,0.973636364
1/12/2020,23:20,x,0.97,12.48,12.94777045,0.973636364
1/12/2020,23:25,x,0.97,12.42,12.92231591,0.973636364
1/12/2020,23:30,x,0.97,12.51,12.903225,0.973636364
1/12/2020,23:35,x,0.97,12.89,12.88774545,0.974545455
1/12/2020,23:40,x,0.98,13.31,12.89590227,0.975454545
1/12/2020,23:45,x,0.98,13.38,12.92860455,0.976363636
1/12/2020,23:50,x,0.98,13.34,12.96494318,0.977272727
1/12/2020,23:55,x,0.98,13.23,13.00130682,0.977272727
2/12/2020,0:00,x,0.98,13.02,13.01585227,0.977272727
2/12/2020,0:05,x,0.98,12.95,12.98403409,0.977272727
2/12/2020,0:10,x,0.98,12.98,12.92860455,0.976363636
2/12/2020,0:15,x,0.98,12.88,12.88772045,0.975454545
2/12/2020,0:20,x,0.97,12.82,12.86229091,0.974545455
2/12/2020,0:25,x,0.97,12.67,12.85140682,0.973636364
2/12/2020,0:30,x,0.97,12.54,12.84143182,0.972727273
2/12/2020,0:35,x,0.97,12.7,12.833275,0.971818182
2/12/2020,0:40,x,0.97,12.93,12.82784545,0.970909091
2/12/2020,0:45,x,0.97,13.06,12.81423409,0.97
2/12/2020,0:50,x,0.97,13.11,12.80605227,0.97
2/12/2020,0:55,x,0.97,12.91,12.81423409,0.97
2/12/2020,1:00,x,0.97,12.86,12.84787045,0.97
2/12/2020,1:05,x,0.97,12.92,12.85877955,0.97
2/12/2020,1:10,x,0.97,12.73,12.87150682,0.97
2/12/2020,1:15,x,0.97,12.73,12.90420909,0.970909091
2/12/2020,1:20,x,0.97,12.76,12.93236591,0.971818182
2/12/2020,1:25,x,0.97,12.91,12.99325,0.972727273
2/12/2020,1:30,x,0.97,12.82,13.07504318,0.973636364
2/12/2020,1:35,x,0.97,13.07,13.16229091,0.974545455
2/12/2020,1:40,x,0.98,13.42,13.28044773,0.975454545
2/12/2020,1:45,x,0.98,13.42,13.39587727,0.976363636
2/12/2020,1:50,x,0.98,13.58,13.49948864,0.977272727
2/12/2020,1:55,x,0.98,13.76,13.59037273,0.978181818
2/12/2020,2:00,x,0.98,13.88,13.68852955,0.979090909
2/12/2020,2:05,x,0.98,14.03,13.76850455,0.98
2/12/2020,2:10,x,0.98,14,13.79577727,0.98
2/12/2020,2:15,x,0.98,13.9,13.77671136,0.979090909
2/12/2020,2:20,x,0.98,13.91,13.72037273,0.978181818
2/12/2020,2:25,x,0.98,13.9,13.66585227,0.977272727
2/12/2020,2:30,x,0.98,13.95,13.62496818,0.976363636
2/12/2020,2:35,x,0.98,13.72,13.56499318,0.975454545
2/12/2020,2:40,x,0.97,13.21,13.51410909,0.974545455
2/12/2020,2:45,x,0.97,12.96,13.473225,0.973636364
2/12/2020,2:50,x,0.97,13.16,13.44870455,0.972727273
2/12/2020,2:55,x,0.97,13.43,13.43963864,0.971818182
2/12/2020,3:00,x,0.97,13.37,13.40239091,0.970909091
2/12/2020,3:05,x,0.97,13.44,13.363325,0.97
2/12/2020,3:10,x,0.97,13.45,13.38423409,0.97
2/12/2020,3:15,x,0.97,13.64,13.44605227,0.97
2/12/2020,3:20,x,0.97,13.8,13.50423409,0.97
2/12/2020,3:25,x,0.97,13.54,13.553325,0.97
2/12/2020,3:30,x,0.97,13.29,13.60514318,0.97
2/12/2020,3:35,x,0.97,13.44,13.603325,0.97
2/12/2020,3:40,x,0.97,13.64,13.57150682,0.97
2/12/2020,3:45,x,0.97,13.8,13.53514318,0.97
2/12/2020,3:50,x,0.97,13.97,13.50514318,0.97
