,Fecha,Potencia [kW],Irradiacion [W/m2],Temperatura de modulos[C]
9749,20/08/2020,6.6525,110.06,17.195
9750,21/08/2020,3.9575,72.075,15.255
9751,21/08/2020,7.734999999999999,140.3,16.32
9752,21/08/2020,11.98,254.385,21.11
9753,21/08/2020,10.4375,198.005,23.4175
9754,21/08/2020,11.36,196.115,21.6125
9755,21/08/2020,9.61,171.5825,20.9875
9756,21/08/2020,16.9525,304.3975,22.475
9757,21/08/2020,27.635,520.6475,33.35250000000001
9758,21/08/2020,30.75,582.4475,38.5825
9759,21/08/2020,19.0875,365.5925,35.2525
9760,21/08/2020,17.63,300.4175,30.3975
9761,21/08/2020,27.01,461.855,33.7675
9762,21/08/2020,30.3725,535.645,34.05249999999999
9763,21/08/2020,28.26,501.1750000000001,36.415
9764,21/08/2020,27.46,484.45,37.91
9765,21/08/2020,17.7975,285.2424999999999,27.5925
9766,21/08/2020,30.27,514.095,37.145
9767,21/08/2020,19.03,298.82,27.44
9768,21/08/2020,21.1775,327.015,28.8625
9769,21/08/2020,21.975,335.88,28.5275
9770,21/08/2020,35.5975,659.2425,37.1325
9771,21/08/2020,32.06,621.6025,37.2525
9772,21/08/2020,26.9925,506.7225,33.7275
9773,21/08/2020,21.825,386.9299999999999,30.745
9774,21/08/2020,8.977500000000001,150.7325,25.6125
9775,21/08/2020,15.7875,377.8825,29.0
9776,21/08/2020,12.015,251.59,28.42
9777,21/08/2020,10.6675,168.46,26.26
9778,21/08/2020,5.9725,88.2725,22.2725
9779,21/08/2020,3.8925,57.02500000000001,18.85
9780,22/08/2020,3.745,72.69,13.805
9781,22/08/2020,3.8825,68.5875,14.4025
9782,22/08/2020,10.715,189.435,18.1625
9783,22/08/2020,12.9625,233.1125,23.2375
9784,22/08/2020,12.3725,214.455,21.815
9785,22/08/2020,16.675,280.0625,23.6175
9786,22/08/2020,18.4925,315.4875,24.965
9787,22/08/2020,20.6525,337.9675,28.28
9788,22/08/2020,23.7275,403.255,31.2475
9789,22/08/2020,24.97,431.7025,34.03749999999999
9790,22/08/2020,33.75,638.6275,39.4525
9791,22/08/2020,18.7075,299.5125,34.5825
9792,22/08/2020,38.18,664.4625,38.4225
9793,22/08/2020,34.175,594.1325,42.6675
9794,22/08/2020,25.0075,410.3575,36.66500000000001
9795,22/08/2020,16.41,271.0725,29.58
9796,22/08/2020,22.7025,374.0225,27.38
9797,22/08/2020,10.0975,166.15,21.0075
9798,22/08/2020,7.66,133.1125,18.4575
9799,22/08/2020,21.8275,357.0425,22.615
9800,22/08/2020,46.935,894.88,37.4625
9801,22/08/2020,29.995,569.275,36.805
9802,22/08/2020,14.5825,223.3425,25.035
9803,22/08/2020,7.54,120.45,21.54
9804,22/08/2020,10.155,152.885,21.275
9805,22/08/2020,10.635,166.4225,22.7825
9806,22/08/2020,8.377500000000001,133.58,23.0075
9807,22/08/2020,7.16,103.27,20.9
9808,22/08/2020,7.212499999999999,104.26,21.605
9809,22/08/2020,9.2225,137.535,22.7325
9810,23/08/2020,4.8175,89.825,16.12
9811,23/08/2020,9.89,171.21,20.0925
9812,23/08/2020,10.745,189.81,21.245
9813,23/08/2020,7.355,130.67,20.0575
9814,23/08/2020,6.8875,128.14,17.67
9815,23/08/2020,24.4175,458.23,27.3075
9816,23/08/2020,13.8425,245.2475,27.64
9817,23/08/2020,26.0625,472.955,34.0725
9818,23/08/2020,22.1275,383.3575000000001,32.6075
9819,23/08/2020,19.48,331.995,33.95
9820,23/08/2020,11.7125,197.37,27.6025
9821,23/08/2020,11.8275,191.4225,26.32
9822,23/08/2020,15.42,247.17,27.545
9823,23/08/2020,44.055,804.0249999999999,36.71
9824,23/08/2020,26.14250000000001,420.255,36.5325
9825,23/08/2020,32.475,541.785,35.68
9826,23/08/2020,6.217499999999999,105.045,23.78
9827,23/08/2020,6.3775,93.6225,19.9175
9828,23/08/2020,12.29,180.3475,22.96
9829,23/08/2020,18.11,282.925,25.2675
9830,23/08/2020,23.2125,375.7525,32.5325
9831,23/08/2020,26.1025,469.0475,33.0575
9832,23/08/2020,14.06,246.6125,28.635
9833,23/08/2020,2.37,34.8275,19.64
9834,23/08/2020,2.945,52.19,14.165
9835,23/08/2020,3.6925,72.4,13.7375
9836,23/08/2020,4.274999999999999,80.2175,15.21
9837,23/08/2020,3.35,59.395,15.11
9838,23/08/2020,2.7375,43.315,14.325
9839,23/08/2020,2.5275,44.6225,14.3075
9840,24/08/2020,5.24,98.9925,15.3525
9841,24/08/2020,3.78,100.45,13.8325
9842,24/08/2020,19.32,426.2325,26.835
9843,24/08/2020,24.5975,507.255,35.0125
9844,24/08/2020,29.1325,590.755,36.60250000000001
9845,24/08/2020,33.85,674.4375,41.4475
9846,24/08/2020,37.7,740.4449999999999,45.385
9847,24/08/2020,41.2,801.8199999999999,48.52500000000001
9848,24/08/2020,44.205,856.165,52.04000000000001
9849,24/08/2020,31.7325,615.5075,43.4725
9850,24/08/2020,29.49,586.84,38.095
9851,24/08/2020,45.3475,852.01,52.5575
9852,24/08/2020,22.94,425.01,44.6475
9853,24/08/2020,19.25,367.6,35.7375
9854,24/08/2020,31.605,590.3299999999999,37.145
9855,24/08/2020,55.97499999999999,1027.65,49.27
9856,24/08/2020,55.0275,1013.75,49.44250000000001
9857,24/08/2020,38.2975,698.61,39.915
9858,24/08/2020,49.7925,894.895,44.2
9859,24/08/2020,48.975,896.3599999999999,43.8625
9860,24/08/2020,39.89,848.5775000000001,43.23
9861,24/08/2020,32.5,783.925,42.765
9862,24/08/2020,28.765,710.265,41.5625
9863,24/08/2020,25.86,649.375,38.63249999999999
9864,24/08/2020,22.325,558.135,35.7275
9865,24/08/2020,8.772499999999999,225.47,27.0125
9866,24/08/2020,3.2625,57.67749999999999,19.8475
9867,24/08/2020,6.0225,98.8125,19.915
9868,24/08/2020,4.9975,82.3875,19.6475
9869,24/08/2020,4.3725,75.465,19.355
9870,25/08/2020,2.9425,56.68249999999999,11.9125
9871,25/08/2020,4.655,111.8625,13.345
9872,25/08/2020,19.925,423.5825,26.3275
9873,25/08/2020,24.34,499.475,32.82250000000001
9874,25/08/2020,26.6375,539.73,36.2475
9875,25/08/2020,33.1775,657.99,38.5325
9876,25/08/2020,38.8425,760.2975,44.6125
9877,25/08/2020,43.795,842.135,46.4575
9878,25/08/2020,40.435,786.7625,42.9925
9879,25/08/2020,46.61,890.5825,46.94
9880,25/08/2020,48.455,930.7225,53.93
9881,25/08/2020,40.81,780.4224999999999,53.89
9882,25/08/2020,15.9425,272.8,36.495
9883,25/08/2020,15.9275,265.33,31.63
9884,25/08/2020,13.855,237.6375,28.32
9885,25/08/2020,41.83,746.045,42.9975
9886,25/08/2020,12.9,217.8475,35.03749999999999
9887,25/08/2020,30.97,545.0825,36.0375
9888,25/08/2020,21.56,374.02,37.24
9889,25/08/2020,29.385,521.6225000000001,39.84
9890,25/08/2020,23.43,409.83,33.0625
9891,25/08/2020,9.8,170.025,28.37
9892,25/08/2020,18.9675,416.9025,35.34
9893,25/08/2020,6.425000000000001,104.6825,23.4475
9894,25/08/2020,9.377500000000001,174.0,22.9075
9895,25/08/2020,10.555,188.7725,23.1475
9896,25/08/2020,5.825,88.015,19.2325
9897,25/08/2020,5.1375,82.61,18.73
9898,25/08/2020,4.145,65.85,17.83
9899,25/08/2020,5.22,82.675,18.2575
9900,26/08/2020,6.005,110.905,15.67
9901,26/08/2020,8.7875,165.325,18.645
9902,26/08/2020,16.0075,298.175,26.5875
9903,26/08/2020,14.1675,248.9725,25.6475
9904,26/08/2020,16.5575,296.375,27.54
9905,26/08/2020,13.7,237.065,26.5925
9906,26/08/2020,28.6925,542.9275,32.4525
9907,26/08/2020,14.65,255.215,30.5075
9908,26/08/2020,14.7925,249.7175,28.5375
9909,26/08/2020,22.3125,378.385,30.1825
9910,26/08/2020,26.3525,459.015,35.8475
9911,26/08/2020,20.2375,336.5650000000001,32.65000000000001
9912,26/08/2020,22.125,368.01,33.48
9913,26/08/2020,24.6375,404.5375,33.3775
9914,26/08/2020,31.6625,541.4300000000001,34.275
9915,26/08/2020,18.6325,312.1925,32.735
9916,26/08/2020,16.0725,260.7875,30.1725
9917,26/08/2020,21.4975,353.5275,29.68
9918,26/08/2020,16.07,257.305,26.63
9919,26/08/2020,26.615,443.04,29.98
9920,26/08/2020,26.07,413.51,35.2475
9921,26/08/2020,20.93,319.265,30.0325
9922,26/08/2020,23.025,403.09,29.81
9923,26/08/2020,14.1825,218.39,26.105
9924,26/08/2020,18.435,339.7325,26.055
9925,26/08/2020,19.4925,438.14,23.9425
9926,26/08/2020,10.9025,166.8575,16.7875
9927,26/08/2020,9.7625,94.7925,19.2625
9928,26/08/2020,8.3825,111.355,19.855
9929,26/08/2020,5.62,83.1775,20.005
9930,27/08/2020,3.6475,69.9825,13.525
9931,27/08/2020,9.235,175.6325,17.7175
9932,27/08/2020,14.1425,296.625,24.8675
9933,27/08/2020,20.605,392.735,28.55249999999999
9934,27/08/2020,31.305,599.425,38.43
9935,27/08/2020,21.145,376.3925,33.0375
9936,27/08/2020,24.865,442.5025,33.515
9937,27/08/2020,25.565,437.3025,33.08
9938,27/08/2020,38.115,686.4575,34.2325
9939,27/08/2020,41.6775,766.81,40.015
9940,27/08/2020,29.37,507.05,37.11
9941,27/08/2020,49.4125,891.21,39.0475
9942,27/08/2020,31.5025,549.0050000000001,35.395
9943,27/08/2020,35.7975,606.7175,33.8925
9944,27/08/2020,36.9725,657.9975000000001,37.86499999999999
9945,27/08/2020,26.8775,453.86,31.335
9946,27/08/2020,39.285,659.3824999999999,36.3
9947,27/08/2020,29.665,489.6075,31.755
9948,27/08/2020,48.495,847.2925,42.355
9949,27/08/2020,32.995,572.1274999999999,41.065
9950,27/08/2020,42.2075,855.995,42.4225
9951,27/08/2020,21.175,362.79,33.755
9952,27/08/2020,17.97,299.155,27.25
9953,27/08/2020,15.015,241.9025,24.28
9954,27/08/2020,12.0725,181.035,24.475
9955,27/08/2020,11.66,281.3925,22.4675
9956,27/08/2020,10.0275,156.5575,22.735
9957,27/08/2020,7.06,113.745,20.245
9958,27/08/2020,5.140000000000001,86.1475,20.155
9959,27/08/2020,3.6,60.6275,17.495
9960,28/08/2020,1.54,35.5725,11.695
9961,28/08/2020,3.9075,78.4625,12.9975
9962,28/08/2020,21.325,458.165,25.0575
9963,28/08/2020,27.6425,563.9549999999999,29.2525
9964,28/08/2020,21.4175,424.7625,32.805
9965,28/08/2020,27.4825,525.9775000000001,34.1175
9966,28/08/2020,41.085,790.0775,39.75749999999999
9967,28/08/2020,37.035,714.59,36.3075
9968,28/08/2020,39.1225,702.76,32.795
9969,28/08/2020,42.185,783.3125,36.57
9970,28/08/2020,33.705,609.7574999999999,33.765
9971,28/08/2020,29.6175,500.52,30.5775
9972,28/08/2020,34.215,588.215,34.1125
9973,28/08/2020,35.91,607.1875,33.9925
9974,28/08/2020,41.4375,729.195,37.665
9975,28/08/2020,54.63250000000001,989.195,44.0225
9976,28/08/2020,57.0275,1036.0225,45.8425
9977,28/08/2020,47.97499999999999,850.635,40.41
9978,28/08/2020,46.4325,808.8475000000001,38.9975
9979,28/08/2020,42.89749999999999,793.415,44.175
9980,28/08/2020,23.2375,433.1675,31.955
9981,28/08/2020,29.675,661.3149999999999,37.3075
9982,28/08/2020,29.885,720.915,39.6925
9983,28/08/2020,25.03,601.5675,34.8675
9984,28/08/2020,21.4925,518.0525,32.2925
9985,28/08/2020,17.3025,469.4324999999999,29.67
9986,28/08/2020,13.115,96.0625,22.1425
9987,28/08/2020,12.45,141.72,21.4025
9988,28/08/2020,9.245000000000001,132.185,21.8675
9989,28/08/2020,6.109999999999999,89.24000000000001,19.76
9990,29/08/2020,3.9175,72.8275,10.5825
9991,29/08/2020,5.782500000000001,121.245,11.865
9992,29/08/2020,21.28,449.45,23.4775
9993,29/08/2020,25.9975,529.135,29.5525
9994,29/08/2020,30.2775,610.325,35.03
9995,29/08/2020,33.7875,668.9925,39.2475
9996,29/08/2020,37.8475,736.0999999999999,45.12
9997,29/08/2020,41.24250000000001,795.6925,45.83499999999999
9998,29/08/2020,44.38250000000001,851.0225,45.47
9999,29/08/2020,47.195,910.1675,46.23
10000,29/08/2020,40.6275,779.4375,42.965
10001,29/08/2020,48.1875,887.86,43.09500000000001
10002,29/08/2020,50.33499999999999,948.4525000000001,49.7425
10003,29/08/2020,53.31750000000001,995.4449999999999,51.6425
10004,29/08/2020,46.33,850.2075,49.6175
10005,29/08/2020,32.6275,597.3575,43.1975
10006,29/08/2020,13.7125,223.875,31.6125
10007,29/08/2020,10.6,181.155,28.05
10008,29/08/2020,11.28,181.37,28.205
10009,29/08/2020,6.51,104.055,24.7875
10010,29/08/2020,15.96,277.1625,29.845
10011,29/08/2020,9.5825,156.6225,26.275
10012,29/08/2020,6.5625,110.025,23.7475
10013,29/08/2020,9.872499999999999,153.285,22.6675
10014,29/08/2020,15.49,277.8625,27.6575
10015,29/08/2020,5.2875,81.9775,22.75
10016,29/08/2020,7.5725,132.5425,16.185
10017,29/08/2020,7.5225,123.54,18.5775
10018,29/08/2020,2.7575,48.3,16.725
10019,29/08/2020,1.245,26.8525,16.43
10020,30/08/2020,3.6775,64.1425,14.8825
10021,30/08/2020,3.0525,55.855,15.875
10022,30/08/2020,6.525,111.4175,16.73
10023,30/08/2020,14.0725,228.745,21.945
10024,30/08/2020,15.78,272.46,24.2825
10025,30/08/2020,14.305,249.5525,27.0225
10026,30/08/2020,25.035,424.995,27.4275
10027,30/08/2020,8.9675,149.0375,27.0975
10028,30/08/2020,4.585,73.8075,19.46
10029,30/08/2020,8.09,127.84,19.495
10030,30/08/2020,15.4775,236.6525,22.1225
10031,30/08/2020,37.85,651.3975,36.02249999999999
10032,30/08/2020,31.735,552.985,39.30499999999999
10033,30/08/2020,41.37,709.325,42.1525
10034,30/08/2020,31.1975,519.4375,40.9775
10035,30/08/2020,28.1875,447.9575,36.4125
10036,30/08/2020,25.1775,404.805,32.255
10037,30/08/2020,24.57,391.08,33.1025
10038,30/08/2020,19.1675,295.3275,30.6425
10039,30/08/2020,30.725,497.1175,34.9425
10040,30/08/2020,19.335,314.2325,31.65
10041,30/08/2020,8.815000000000001,148.1175,24.75
10042,30/08/2020,6.9225,116.275,18.7425
10043,30/08/2020,11.0925,179.59,16.9275
10044,30/08/2020,18.19,289.8175,24.245
10045,30/08/2020,17.8575,299.39,28.355
10046,30/08/2020,13.4575,209.1875,26.665
10047,30/08/2020,11.6625,187.2175,25.2775
10048,30/08/2020,7.675,130.5625,23.5175
10049,30/08/2020,4.005,70.96000000000001,21.22
10050,31/08/2020,1.57,34.36,10.9675
10051,31/08/2020,4.6275,85.57,12.3225
10052,31/08/2020,19.52,417.66,25.175
10053,31/08/2020,21.8175,449.405,32.2425
10054,31/08/2020,25.395,511.3625,33.2825
10055,31/08/2020,31.62,620.5425,39.2
10056,31/08/2020,31.82,614.8225,33.345
10057,31/08/2020,43.2825,797.4625,34.635
10058,31/08/2020,30.23,553.1075000000001,29.0675
10059,31/08/2020,42.7625,779.045,33.7625
10060,31/08/2020,53.5675,999.7525,42.5125
10061,31/08/2020,52.9425,976.9125,45.065
10062,31/08/2020,54.3425,986.7475,41.42
10063,31/08/2020,44.55,789.2625,34.715
10064,31/08/2020,22.3675,391.8200000000001,28.9975
10065,31/08/2020,41.8625,729.895,30.2175
10066,31/08/2020,48.6525,870.83,42.055
10067,31/08/2020,46.035,812.1825,42.0975
10068,31/08/2020,32.30249999999999,551.6475,34.155
10069,31/08/2020,22.7225,365.015,35.1325
10070,31/08/2020,13.35,190.9725,25.97
10071,31/08/2020,21.005,350.2025,29.4275
10072,31/08/2020,11.375,189.7425,24.615
10073,31/08/2020,5.72,95.5125,21.325
10074,31/08/2020,5.7925,98.5725,20.7575
10075,31/08/2020,5.48,93.0025,21.1975
10076,31/08/2020,5.725000000000001,100.1125,20.5175
10077,31/08/2020,1.7975,39.14999999999999,19.1625
10078,31/08/2020,0.6975,19.82,17.9625
10079,31/08/2020,0.7875,20.3275,16.9175
10080,1/09/2020,8.165000000000001,241.83,14.245
10081,1/09/2020,15.3375,343.28,20.115
10082,1/09/2020,21.4775,420.25,24.61
10083,1/09/2020,26.9425,487.2775,29.7325
10084,1/09/2020,32.1775,550.935,32.9075
10085,1/09/2020,37.59,626.61,37.07
10086,1/09/2020,43.0525,704.1675,41.885
10087,1/09/2020,49.05,794.17,45.0675
10088,1/09/2020,54.7125,874.1175000000001,44.53249999999999
10089,1/09/2020,57.3625,914.5325,49.545
10090,1/09/2020,61.5125,975.3799999999999,52.78250000000001
10091,1/09/2020,64.985,1010.02,46.81
10092,1/09/2020,67.2875,1029.7325,43.61499999999999
10093,1/09/2020,68.4425,1046.1,45.605
10094,1/09/2020,69.705,1055.5525,43.36
10095,1/09/2020,69.765,1063.6125,49.58
10096,1/09/2020,65.91250000000001,1000.47,53.67
10097,1/09/2020,64.245,951.2475,49.0275
10098,1/09/2020,61.91999999999999,912.14,52.59
10099,1/09/2020,60.855,634.2975,47.28
10100,1/09/2020,41.57250000000001,164.8725,28.4125
10101,1/09/2020,51.1375,136.925,25.7275
10102,1/09/2020,48.9025,123.13,24.5075
10103,1/09/2020,48.1875,113.01,24.195
10104,1/09/2020,39.01,114.145,22.7225
10105,1/09/2020,36.335,78.27749999999999,21.6
10106,1/09/2020,27.235,68.01,20.26
10107,1/09/2020,22.8225,52.425,19.4525
10108,1/09/2020,17.8025,40.885,18.73
10109,1/09/2020,10.9225,29.8825,17.99
10110,2/09/2020,3.1,105.7125,10.6875
10111,2/09/2020,12.2875,297.245,17.9375
10112,2/09/2020,18.4975,392.485,23.1225
10113,2/09/2020,24.67,477.135,30.18
10114,2/09/2020,30.7375,567.6000000000001,35.855
10115,2/09/2020,35.995,653.79,40.5775
10116,2/09/2020,40.74,728.375,45.59
10117,2/09/2020,44.6875,785.0074999999999,45.58
10118,2/09/2020,48.6525,843.5775,45.91
10119,2/09/2020,52.0475,893.105,48.175
10120,2/09/2020,54.3475,926.8275,49.605
10121,2/09/2020,57.5825,985.4975000000001,52.3075
10122,2/09/2020,59.9475,1019.9675,54.1425
10123,2/09/2020,61.0475,1039.2775,52.7975
10124,2/09/2020,61.735,1051.135,56.245
10125,2/09/2020,62.345,1057.15,56.3525
10126,2/09/2020,61.03749999999999,1029.1,57.385
10127,2/09/2020,63.22750000000001,1041.8825,53.96
10128,2/09/2020,60.9625,982.9375,55.075
10129,2/09/2020,60.30249999999999,370.62,41.6
10130,2/09/2020,42.12,295.7325,32.2575
10131,2/09/2020,32.8925,299.6825,32.6775
10132,2/09/2020,19.1775,190.9925,30.41
10133,2/09/2020,32.985,246.3475,30.3175
10134,2/09/2020,28.4725,212.92,29.885
10135,2/09/2020,18.125,172.7975,28.1275
10136,2/09/2020,5.3,66.84,19.42
10137,2/09/2020,5.52,72.6975,19.675
10138,2/09/2020,3.3325,45.885,16.865
10139,2/09/2020,0.3225,9.3475,14.3175
10140,3/09/2020,8.5175,136.16,17.5975
10141,3/09/2020,7.329999999999999,122.68,17.8725
10142,3/09/2020,17.19,345.8075,24.3
10143,3/09/2020,19.8125,365.1800000000001,29.1475
10144,3/09/2020,14.8,232.3575,23.825
10145,3/09/2020,12.6925,182.1975,22.2075
10146,3/09/2020,20.765,317.1,25.32
10147,3/09/2020,33.3675,529.0799999999999,36.195
10148,3/09/2020,35.61,601.395,39.0375
10149,3/09/2020,27.3775,454.0325,38.84
10150,3/09/2020,28.3175,454.7800000000001,34.685
10151,3/09/2020,31.04,456.44,32.1275
10152,3/09/2020,37.595,562.8075,33.015
10153,3/09/2020,44.0625,692.2025,35.9425
10154,3/09/2020,54.595,919.7624999999999,41.785
10155,3/09/2020,39.12,670.4725,40.04
10156,3/09/2020,60.35749999999999,1018.8425,52.89
10157,3/09/2020,36.84,538.6500000000001,34.1175
10158,3/09/2020,33.215,454.9125,28.5375
10159,3/09/2020,43.81,630.945,36.9575
10160,3/09/2020,27.3825,375.7575,38.275
10161,3/09/2020,20.41,292.34,28.3975
10162,3/09/2020,12.9175,182.73,24.1525
10163,3/09/2020,12.5675,177.06,22.86
10164,3/09/2020,14.8,204.505,23.2
10165,3/09/2020,11.1225,161.8225,22.7575
10166,3/09/2020,7.22,109.2875,22.5175
10167,3/09/2020,7.7175,115.5525,22.0425
10168,3/09/2020,7.3325,108.0175,21.6475
10169,3/09/2020,4.0175,64.6275,21.2
10170,4/09/2020,3.8625,69.135,16.77
10171,4/09/2020,6.2225,108.08,18.1675
10172,4/09/2020,15.34,285.2025,25.9475
10173,4/09/2020,12.59,227.065,27.9525
10174,4/09/2020,18.6975,351.1825,27.7075
10175,4/09/2020,17.195,298.1899999999999,28.45
10176,4/09/2020,30.87,555.1925,36.9075
10177,4/09/2020,35.7675,639.0175,44.1225
10178,4/09/2020,23.6,397.7725,35.185
10179,4/09/2020,20.4975,344.1075,27.6725
10180,4/09/2020,19.6975,315.47,24.9225
10181,4/09/2020,25.54,420.075,29.8725
10182,4/09/2020,21.4575,347.69,27.685
10183,4/09/2020,17.035,276.105,27.745
10184,4/09/2020,18.7425,300.9925,26.5275
10185,4/09/2020,31.9525,515.8299999999999,32.9075
10186,4/09/2020,35.915,579.2524999999999,36.1925
10187,4/09/2020,28.0675,446.53,36.2125
10188,4/09/2020,34.255,555.1650000000001,35.8625
10189,4/09/2020,29.85,474.3075,35.315
10190,4/09/2020,27.035,427.94,33.8625
10191,4/09/2020,25.5925,411.7125,32.15
10192,4/09/2020,19.31,302.5125,29.1775
10193,4/09/2020,22.1075,352.3725000000001,29.605
10194,4/09/2020,21.0775,344.465,29.0425
10195,4/09/2020,15.7925,238.8875,25.67
10196,4/09/2020,12.915,195.01,26.7575
10197,4/09/2020,12.97,193.065,27.2025
10198,4/09/2020,9.98,142.9575,25.8625
10199,4/09/2020,6.500000000000001,98.635,22.865
10200,5/09/2020,2.905,51.5125,16.14
10201,5/09/2020,4.3775,76.33,16.84
10202,5/09/2020,7.2775,120.355,19.2975
10203,5/09/2020,8.092500000000001,132.01,20.8175
10204,5/09/2020,7.742500000000001,126.26,21.545
10205,5/09/2020,7.715,120.295,20.605
10206,5/09/2020,11.045,172.17,21.265
10207,5/09/2020,10.0825,153.5325,21.44
10208,5/09/2020,10.115,157.925,18.54
10209,5/09/2020,14.1925,220.455,20.93
10210,5/09/2020,17.0075,268.175,24.61
10211,5/09/2020,19.6275,313.9400000000001,26.955
10212,5/09/2020,21.245,338.905,25.945
10213,5/09/2020,18.51,295.0525,24.525
10214,5/09/2020,31.72,531.3425,35.14
10215,5/09/2020,28.6825,477.88,36.3525
10216,5/09/2020,25.76,420.3774999999999,32.84
10217,5/09/2020,33.1125,543.0425,37.205
10218,5/09/2020,24.105,379.8625,33.3125
10219,5/09/2020,14.17,223.9925,23.68
10220,5/09/2020,15.4425,229.3425,20.8075
10221,5/09/2020,22.2725,364.72,28.9625
10222,5/09/2020,22.23,351.4625,30.3
10223,5/09/2020,23.6475,397.19,30.8
10224,5/09/2020,19.565,363.3325,31.4975
10225,5/09/2020,11.4625,195.225,27.6075
10226,5/09/2020,11.735,235.5025,26.3325
10227,5/09/2020,10.8325,231.8475,25.43
10228,5/09/2020,9.5975,172.2325,24.3475
10229,5/09/2020,3.145,55.5175,20.7825
10230,6/09/2020,1.4875,29.49,11.565
10231,6/09/2020,10.08,224.5475,17.5075
10232,6/09/2020,18.0275,380.96,29.095
10233,6/09/2020,22.835,458.79,34.965
10234,6/09/2020,25.7175,503.5875,36.165
10235,6/09/2020,24.325,465.2425,36.5275
10236,6/09/2020,29.685,558.1,36.34
10237,6/09/2020,21.97,414.185,32.29
10238,6/09/2020,36.0575,669.22,36.32
10239,6/09/2020,34.485,663.7425000000001,50.43
10240,6/09/2020,36.7625,677.9125,42.625
10241,6/09/2020,39.2475,721.175,43.125
10242,6/09/2020,49.14749999999999,910.3374999999999,51.9525
10243,6/09/2020,43.7475,820.01,48.8825
10244,6/09/2020,42.0775,789.6,49.84249999999999
10245,6/09/2020,48.4475,880.6125,48.0025
10246,6/09/2020,41.0725,739.2524999999999,46.62
10247,6/09/2020,46.2325,832.0375,47.39
10248,6/09/2020,29.5325,547.445,37.8225
10249,6/09/2020,38.8475,744.16,38.505
10250,6/09/2020,29.0775,631.685,40.56999999999999
10251,6/09/2020,25.77,606.6600000000001,36.8725
10252,6/09/2020,24.55,598.4475,42.2525
10253,6/09/2020,22.185,528.3725,36.9425
10254,6/09/2020,19.435,464.2475,33.23
10255,6/09/2020,11.3975,395.935,31.615
10256,6/09/2020,6.065,273.585,27.23
10257,6/09/2020,4.9725,240.52,25.19
10258,6/09/2020,3.33,156.15,24.065
10259,6/09/2020,2.5525,96.48249999999999,21.9275
10260,7/09/2020,3.5525,68.0575,14.62
10261,7/09/2020,6.9925,139.865,16.485
10262,7/09/2020,8.1025,154.235,18.47
10263,7/09/2020,14.1875,260.6625,23.38
10264,7/09/2020,15.8775,271.4175,25.1125
10265,7/09/2020,22.8225,411.855,29.1525
10266,7/09/2020,20.43,358.735,31.255
10267,7/09/2020,24.2625,420.565,26.74
10268,7/09/2020,18.18,307.245,28.6625
10269,7/09/2020,18.855,305.9975,28.0725
10270,7/09/2020,27.2525,458.935,30.2575
10271,7/09/2020,29.0825,492.83,33.16
10272,7/09/2020,26.8225,443.5125,33.9
10273,7/09/2020,19.615,322.005,23.81
10274,7/09/2020,31.7175,545.7175,36.83
10275,7/09/2020,16.495,270.6025,29.3075
10276,7/09/2020,18.815,310.49,23.9875
10277,7/09/2020,20.135,317.4875,27.485
10278,7/09/2020,21.3275,344.9025,27.695
10279,7/09/2020,42.5025,736.26,37.635
10280,7/09/2020,34.4075,625.4300000000001,39.7125
10281,7/09/2020,29.5975,549.34,36.44750000000001
10282,7/09/2020,18.8925,324.8475,26.07
10283,7/09/2020,24.68,472.16,26.6125
10284,7/09/2020,18.4125,373.0925,21.2775
10285,7/09/2020,20.295,540.2175,31.05
10286,7/09/2020,12.76,201.4575,23.075
10287,7/09/2020,5.64,94.47,14.7025
10288,7/09/2020,5.4975,94.56,15.3525
10289,7/09/2020,3.7425,69.3125,16.46
10290,8/09/2020,3.395,60.0325,15.6725
10291,8/09/2020,6.845000000000001,116.1175,17.5875
10292,8/09/2020,8.8325,146.9,20.085
10293,8/09/2020,9.057500000000001,148.6,19.32
10294,8/09/2020,12.5875,208.085,22.2725
10295,8/09/2020,9.4025,154.4725,21.2875
10296,8/09/2020,12.48,204.325,21.7025
10297,8/09/2020,21.1125,357.63,26.7725
10298,8/09/2020,15.6975,259.0375,27.875
10299,8/09/2020,15.3525,248.31,24.775
10300,8/09/2020,17.9525,290.9725,27.365
10301,8/09/2020,20.285,331.1025,26.955
10302,8/09/2020,21.4225,351.735,26.8425
10303,8/09/2020,22.2075,362.7625,30.83
10304,8/09/2020,25.39,417.0475,31.7525
10305,8/09/2020,29.1175,485.6325,34.565
10306,8/09/2020,19.8375,315.3775,29.0625
10307,8/09/2020,18.5775,289.5875,29.2575
10308,8/09/2020,24.365,398.4425,30.2725
10309,8/09/2020,28.305,458.85,31.14
10310,8/09/2020,23.105,385.82,30.3175
10311,8/09/2020,21.9975,374.8824999999999,29.875
10312,8/09/2020,16.7525,265.8425,30.0425
10313,8/09/2020,15.8675,242.7,26.5725
10314,8/09/2020,14.94,220.8075,25.9
10315,8/09/2020,14.805,249.53,25.88
10316,8/09/2020,16.055,349.5475,29.635
10317,8/09/2020,9.127500000000001,161.355,23.225
10318,8/09/2020,8.745000000000001,180.485,21.955
10319,8/09/2020,5.555,88.0075,20.92
10320,9/09/2020,3.93,76.82,10.4625
10321,9/09/2020,5.4375,119.375,12.5125
10322,9/09/2020,8.4825,166.1,16.27
