Time,Potencia [kW],Irradiacion [W/m2],Temperatura de modulos[C],
2020-08-26 08:00:00,12.975,248.9725,25.6475,
2020-08-26 08:20:00,14.62659091,296.375,27.54,
2020-08-26 08:40:00,16.54772727,237.065,26.5925,
2020-08-26 09:00:00,17.84159091,542.9275,32.4525,
2020-08-26 09:20:00,19.05409091,255.215,30.5075,
2020-08-26 09:40:00,19.83863636,249.7175,28.5375,
2020-08-26 10:00:00,21.42909091,378.385,30.1825,
2020-08-26 10:20:00,21.61772727,459.015,35.8475,
2020-08-26 10:40:00,21.83340909,336.565,32.65,
2020-08-26 11:00:00,21.17931818,368.01,33.48,
2020-08-26 11:20:00,21.30840909,404.5375,33.3775,
2020-08-26 11:40:00,22.38318182,541.43,34.275,
2020-08-26 12:00:00,22.72477273,312.1925,32.735,
2020-08-26 12:20:00,22.23181818,260.7875,30.1725,
2020-08-26 12:40:00,22.48522727,353.5275,29.68,
2020-08-26 13:00:00,21.76318182,257.305,26.63,
2020-08-26 13:20:00,21.19931818,443.04,29.98,
2020-08-26 13:40:00,20.09295455,413.51,35.2475,
2020-08-26 14:00:00,19.39022727,319.265,30.0325,
2020-08-26 14:20:00,18.81659091,403.09,29.81,
2020-08-26 14:40:00,17.62431818,218.39,26.105,
2020-08-26 15:00:00,16.67431818,339.7325,26.055,
2020-08-26 15:20:00,14.58636364,438.14,23.9425,
2020-08-26 15:40:00,13.05590909,166.8575,16.7875,
2020-08-26 16:00:00,12.43886364,94.7925,19.2625,
2020-08-26 16:20:00,12.21886364,111.355,19.855,
2020-08-26 16:40:00,13.77545455,83.1775,20.005,
2020-08-27 07:00:00,14.02181818,69.9825,13.525,
2020-08-27 07:20:00,14.51022727,175.6325,17.7175,
2020-08-27 07:40:00,15.84318182,296.625,24.8675,
2020-08-27 08:00:00,18.42068182,392.735,28.5525,
2020-08-27 08:20:00,21.4475,599.425,38.43,
2020-08-27 08:40:00,23.60659091,376.3925,33.0375,
2020-08-27 09:00:00,27.76704545,442.5025,33.515,
2020-08-27 09:20:00,29.79136364,437.3025,33.08,
2020-08-27 09:40:00,31.76,686.4575,34.2325,
2020-08-27 10:00:00,33.24795455,766.81,40.015,
2020-08-27 10:20:00,32.84545455,507.05,37.11,
2020-08-27 10:40:00,34.49454545,891.21,39.0475,
2020-08-27 11:00:00,34.93090909,549.005,35.395,
2020-08-27 11:20:00,37.01545455,606.7175,33.8925,
2020-08-27 11:40:00,36.55,657.9975,37.865,
2020-08-27 12:00:00,36.59818182,453.86,31.335,
2020-08-27 12:20:00,35.85318182,659.3825,36.3,
2020-08-27 12:40:00,32.99477273,489.6075,31.755,
2020-08-27 13:00:00,31.49590909,847.2925,42.355,
2020-08-27 13:20:00,29.33909091,572.1275,41.065,
2020-08-27 13:40:00,27.03795455,855.995,42.4225,
2020-08-27 14:00:00,25.50613636,362.79,33.755,
2020-08-27 14:20:00,22.57659091,299.155,27.25,
2020-08-27 14:40:00,20.34704545,241.9025,24.28,
2020-08-27 15:00:00,16.26568182,181.035,24.475,
2020-08-27 15:20:00,13.40613636,281.3925,22.4675,
2020-08-27 15:40:00,9.924318182,156.5575,22.735,
2020-08-27 16:00:00,9.937954545,113.745,20.245,
2020-08-27 16:20:00,10.81727273,86.1475,20.155,
2020-08-27 16:40:00,11.39931818,60.6275,17.495,
2020-08-28 07:00:00,12.80022727,35.5725,11.695,
2020-08-28 07:20:00,15.47522727,78.4625,12.9975,
2020-08-28 07:40:00,17.93045455,458.165,25.0575,
2020-08-28 08:00:00,20.84522727,563.955,29.2525,
2020-08-28 08:20:00,24.21295455,424.7625,32.805,
2020-08-28 08:40:00,26.94977273,525.9775,34.1175,
2020-08-28 09:00:00,29.50227273,790.0775,39.7575,
2020-08-28 09:20:00,32.2575,714.59,36.3075,
2020-08-28 09:40:00,33.58340909,702.76,32.795,
2020-08-28 10:00:00,34.8375,783.3125,36.57,
2020-08-28 10:20:00,37.85704545,609.7575,33.765,
2020-08-28 10:40:00,40.54295455,500.52,30.5775,
2020-08-28 11:00:00,41.16931818,588.215,34.1125,
2020-08-28 11:20:00,42.02363636,607.1875,33.9925,
2020-08-28 11:40:00,42.36681818,729.195,37.665,
2020-08-28 12:00:00,40.64431818,989.195,44.0225,
2020-08-28 12:20:00,40.27795455,1036.0225,45.8425,
2020-08-28 12:40:00,40.30227273,850.635,40.41,
2020-08-28 13:00:00,39.46727273,808.8475,38.9975,
2020-08-28 13:20:00,38.15659091,793.415,44.175,
2020-08-28 13:40:00,35.9625,433.1675,31.955,
2020-08-28 14:00:00,32.18818182,661.315,37.3075,
2020-08-28 14:20:00,28.13568182,720.915,39.6925,
2020-08-28 14:40:00,24.61477273,601.5675,34.8675,
2020-08-28 15:00:00,20.94909091,518.0525,32.2925,
2020-08-28 15:20:00,17.40545455,469.4325,29.67,
2020-08-28 15:40:00,15.81863636,96.0625,22.1425,
2020-08-28 16:00:00,15.05545455,141.72,21.4025,
2020-08-28 16:20:00,14.70204545,132.185,21.8675,
2020-08-28 16:40:00,15.17909091,89.24,19.76,
2020-08-29 07:00:00,16.29681818,72.8275,10.5825,
2020-08-29 07:20:00,18.16454545,121.245,11.865,
2020-08-29 07:40:00,20.72159091,449.45,23.4775,
2020-08-29 08:00:00,23.62454545,529.135,29.5525,
2020-08-29 08:20:00,27.07454545,610.325,35.03,
2020-08-29 08:40:00,30.2125,668.9925,39.2475,
2020-08-29 09:00:00,34.23704545,736.1,45.12,
2020-08-29 09:20:00,38.28727273,795.6925,45.835,
2020-08-29 09:40:00,41.19977273,851.0225,45.47,
2020-08-29 10:00:00,43.04818182,910.1675,46.23,
2020-08-29 10:20:00,43.26181818,779.4375,42.965,
2020-08-29 10:40:00,41.43681818,887.86,43.095,
2020-08-29 11:00:00,38.95977273,948.4525,49.7425,
2020-08-29 11:20:00,36.23590909,995.445,51.6425,
2020-08-29 11:40:00,32.79295455,850.2075,49.6175,
2020-08-29 12:00:00,29.95340909,597.3575,43.1975,
2020-08-29 12:20:00,27.13113636,223.875,31.6125,
2020-08-29 12:40:00,23.34704545,181.155,28.05,
2020-08-29 13:00:00,19.66863636,181.37,28.205,
2020-08-29 13:20:00,16.22977273,104.055,24.7875,
2020-08-29 13:40:00,12.49863636,277.1625,29.845,
2020-08-29 14:00:00,10.22090909,156.6225,26.275,
2020-08-29 14:20:00,9.658181818,110.025,23.7475,
2020-08-29 14:40:00,8.945227273,153.285,22.6675,
2020-08-29 15:00:00,8.032954545,277.8625,27.6575,
2020-08-29 15:20:00,7.775454545,81.9775,22.75,
2020-08-29 15:40:00,6.602045455,132.5425,16.185,
2020-08-29 16:00:00,6.324090909,123.54,18.5775,
2020-08-29 16:20:00,7.006818182,48.3,16.725,
2020-08-29 16:40:00,7.543863636,26.8525,16.43,
2020-08-30 07:00:00,7.436136364,64.1425,14.8825,
2020-08-30 07:20:00,9.231363636,55.855,15.875,
2020-08-30 07:40:00,9.358181818,111.4175,16.73,
2020-08-30 08:00:00,9.091136364,228.745,21.945,
2020-08-30 08:20:00,9.575909091,272.46,24.2825,
2020-08-30 08:40:00,10.86977273,249.5525,27.0225,
2020-08-30 09:00:00,13.97636364,424.995,27.4275,
2020-08-30 09:20:00,16.58386364,149.0375,27.0975,
2020-08-30 09:40:00,19.75159091,73.8075,19.46,
2020-08-30 10:00:00,21.30840909,127.84,19.495,
2020-08-30 10:20:00,22.43636364,236.6525,22.1225,
2020-08-30 10:40:00,23.42477273,651.3975,36.0225,
2020-08-30 11:00:00,23.3825,552.985,39.305,
2020-08-30 11:20:00,24.30977273,709.325,42.1525,
2020-08-30 11:40:00,26.68613636,519.4375,40.9775,
2020-08-30 12:00:00,27.70840909,447.9575,36.4125,
2020-08-30 12:20:00,27.10272727,404.805,32.255,
2020-08-30 12:40:00,24.29113636,391.08,33.1025,
2020-08-30 13:00:00,22.41454545,295.3275,30.6425,
2020-08-30 13:20:00,20.30727273,497.1175,34.9425,
2020-08-30 13:40:00,19.09454545,314.2325,31.65,
2020-08-30 14:00:00,17.75545455,148.1175,24.75,
2020-08-30 14:20:00,16.52681818,116.275,18.7425,
2020-08-30 14:40:00,14.99090909,179.59,16.9275,
2020-08-30 15:00:00,13.6125,289.8175,24.245,
2020-08-30 15:20:00,10.96204545,299.39,28.355,
2020-08-30 15:40:00,9.625,209.1875,26.665,
2020-08-30 16:00:00,10.59818182,187.2175,25.2775,
2020-08-30 16:20:00,11.95227273,130.5625,23.5175,
2020-08-30 16:40:00,13.2525,70.96,21.22,
2020-08-31 07:00:00,14.47340909,34.36,10.9675,
2020-08-31 07:20:00,15.74272727,85.57,12.3225,
2020-08-31 07:40:00,18.45409091,417.66,25.175,
2020-08-31 08:00:00,20.14204545,449.405,32.2425,
2020-08-31 08:20:00,23.33181818,511.3625,33.2825,
2020-08-31 08:40:00,27.8375,620.5425,39.2,
2020-08-31 09:00:00,32.50772727,614.8225,33.345,
2020-08-31 09:20:00,37.02727273,797.4625,34.635,
2020-08-31 09:40:00,39.30272727,553.1075,29.0675,
2020-08-31 10:00:00,39.35272727,779.045,33.7625,
2020-08-31 10:20:00,40.84977273,999.7525,42.5125,
2020-08-31 10:40:00,42.39818182,976.9125,45.065,
2020-08-31 11:00:00,43.69045455,986.7475,41.42,
2020-08-31 11:20:00,42.69227273,789.2625,34.715,
2020-08-31 11:40:00,42.00977273,391.82,28.9975,
2020-08-31 12:00:00,39.33590909,729.895,30.2175,
2020-08-31 12:20:00,36.37568182,870.83,42.055,
2020-08-31 12:40:00,32.59681818,812.1825,42.0975,
2020-08-31 13:00:00,28.17659091,551.6475,34.155,
2020-08-31 13:20:00,24.65318182,365.015,35.1325,
2020-08-31 13:40:00,23.11795455,190.9725,25.97,
2020-08-31 14:00:00,19.83272727,350.2025,29.4275,
2020-08-31 14:20:00,15.57318182,189.7425,24.615,
2020-08-31 14:40:00,11.45159091,95.5125,21.325,
2020-08-31 15:00:00,8.586590909,98.5725,20.7575,
2020-08-31 15:20:00,7.263181818,93.0025,21.1975,
2020-08-31 15:40:00,7.443863636,100.1125,20.5175,
2020-08-31 16:00:00,7.486818182,39.15,19.1625,
2020-08-31 16:20:00,8.902045455,19.82,17.9625,
2020-08-31 16:40:00,11.30727273,20.3275,16.9175,
2020-09-01 07:00:00,14.19795455,241.83,14.245,
2020-09-01 07:20:00,17.61363636,343.28,20.115,
2020-09-01 07:40:00,21.55227273,420.25,24.61,
2020-09-01 08:00:00,26.36272727,487.2775,29.7325,
2020-09-01 08:20:00,31.51409091,550.935,32.9075,
2020-09-01 08:40:00,37.03454545,626.61,37.07,
2020-09-01 09:00:00,42.2,704.1675,41.885,
2020-09-01 09:20:00,46.92272727,794.17,45.0675,
2020-09-01 09:40:00,51.19227273,874.1175,44.5325,
2020-09-01 10:00:00,55.07977273,914.5325,49.545,
2020-09-01 10:20:00,58.49681818,975.38,52.7825,
2020-09-01 10:40:00,61.07159091,1010.02,46.81,
2020-09-01 11:00:00,62.99818182,1029.7325,43.615,
2020-09-01 11:20:00,64.16818182,1046.1,45.605,
2020-09-01 11:40:00,64.72659091,1055.5525,43.36,
2020-09-01 12:00:00,63.29113636,1063.6125,49.58,
2020-09-01 12:20:00,62.34795455,1000.47,53.67,
2020-09-01 12:40:00,60.88590909,951.2475,49.0275,
2020-09-01 13:00:00,59.14954545,912.14,52.59,
2020-09-01 13:20:00,56.47386364,634.2975,47.28,
2020-09-01 13:40:00,53.44022727,164.8725,28.4125,
2020-09-01 14:00:00,49.57386364,136.925,25.7275,
2020-09-01 14:20:00,45.65659091,123.13,24.5075,
2020-09-01 14:40:00,41.43454545,113.01,24.195,
2020-09-01 15:00:00,36.79840909,114.145,22.7225,
2020-09-01 15:20:00,31.54795455,78.2775,21.6,
2020-09-01 15:40:00,28.88568182,68.01,20.26,
2020-09-01 16:00:00,25.91840909,52.425,19.4525,
2020-09-01 16:20:00,23.71545455,40.885,18.73,
2020-09-01 16:40:00,22.12909091,29.8825,17.99,
2020-09-02 07:00:00,21.855,105.7125,10.6875,
2020-09-02 07:20:00,22.25545455,297.245,17.9375,
2020-09-02 07:40:00,23.84204545,392.485,23.1225,
2020-09-02 08:00:00,26.19022727,477.135,30.18,
2020-09-02 08:20:00,29.30340909,567.6,35.855,
2020-09-02 08:40:00,33.25113636,653.79,40.5775,
2020-09-02 09:00:00,38.20409091,728.375,45.59,
2020-09-02 09:20:00,42.53681818,785.0075,45.58,
2020-09-02 09:40:00,46.405,843.5775,45.91,
2020-09-02 10:00:00,49.77454545,893.105,48.175,
2020-09-02 10:20:00,52.64795455,926.8275,49.605,
2020-09-02 10:40:00,54.92454545,985.4975,52.3075,
2020-09-02 11:00:00,56.96886364,1019.9675,54.1425,
2020-09-02 11:20:00,58.44840909,1039.2775,52.7975,
2020-09-02 11:40:00,59.5075,1051.135,56.245,
2020-09-02 12:00:00,58.605,1057.15,56.3525,
2020-09-02 12:20:00,56.65454545,1029.1,57.385,
2020-09-02 12:40:00,53.16318182,1041.8825,53.96,
2020-09-02 13:00:00,50.71204545,982.9375,55.075,
2020-09-02 13:20:00,47.75068182,370.62,41.6,
2020-09-02 13:40:00,43.78613636,295.7325,32.2575,
2020-09-02 14:00:00,38.60022727,299.6825,32.6775,
2020-09-02 14:20:00,33.55318182,190.9925,30.41,
2020-09-02 14:40:00,28.10818182,246.3475,30.3175,
2020-09-02 15:00:00,22.59545455,212.92,29.885,
2020-09-02 15:20:00,17.88772727,172.7975,28.1275,
2020-09-02 15:40:00,14.725,66.84,19.42,
2020-09-02 16:00:00,13.2975,72.6975,19.675,
2020-09-02 16:20:00,13.35522727,45.885,16.865,
2020-09-02 16:40:00,11.70204545,9.3475,14.3175,
2020-09-03 07:00:00,10.2675,136.16,17.5975,
2020-09-03 07:20:00,10.5075,122.68,17.8725,
2020-09-03 07:40:00,13.05909091,345.8075,24.3,
2020-09-03 08:00:00,15.79454545,365.18,29.1475,
2020-09-03 08:20:00,17.98045455,232.3575,23.825,
2020-09-03 08:40:00,20.52545455,182.1975,22.2075,
2020-09-03 09:00:00,22.57295455,317.1,25.32,
2020-09-03 09:20:00,25.32431818,529.08,36.195,
2020-09-03 09:40:00,27.76727273,601.395,39.0375,
2020-09-03 10:00:00,30.92931818,454.0325,38.84,
2020-09-03 10:20:00,33.14022727,454.78,34.685,
2020-09-03 10:40:00,37.47340909,456.44,32.1275,
2020-09-03 11:00:00,38.93477273,562.8075,33.015,
2020-09-03 11:20:00,38.92090909,692.2025,35.9425,
2020-09-03 11:40:00,39.66636364,919.7625,41.785,
2020-09-03 12:00:00,39.66681818,670.4725,40.04,
2020-09-03 12:20:00,38.94795455,1018.8425,52.89,
2020-09-03 12:40:00,37.30045455,538.65,34.1175,
2020-09-03 13:00:00,35.02522727,454.9125,28.5375,
2020-09-03 13:20:00,32.365,630.945,36.9575,
2020-09-03 13:40:00,28.41295455,375.7575,38.275,
2020-09-03 14:00:00,25.51295455,292.34,28.3975,
2020-09-03 14:20:00,20.7275,182.73,24.1525,
2020-09-03 14:40:00,18.045,177.06,22.86,
2020-09-03 15:00:00,15.39068182,204.505,23.2,
2020-09-03 15:20:00,11.75909091,161.8225,22.7575,
2020-09-03 15:40:00,9.835454545,109.2875,22.5175,
2020-09-03 16:00:00,9.374545455,115.5525,22.0425,
2020-09-03 16:20:00,9.344772727,108.0175,21.6475,
2020-09-03 16:40:00,9.902045455,64.6275,21.2,
2020-09-04 07:00:00,10.11977273,69.135,16.77,
2020-09-04 07:20:00,11.915,108.08,18.1675,
2020-09-04 07:40:00,14.51022727,285.2025,25.9475,
2020-09-04 08:00:00,15.95409091,227.065,27.9525,
2020-09-04 08:20:00,17.15090909,351.1825,27.7075,
2020-09-04 08:40:00,18.57636364,298.19,28.45,
2020-09-04 09:00:00,20.54704545,555.1925,36.9075,
2020-09-04 09:20:00,21.93204545,639.0175,44.1225,
2020-09-04 09:40:00,22.08613636,397.7725,35.185,
2020-09-04 10:00:00,22.64545455,344.1075,27.6725,
2020-09-04 10:20:00,23.85045455,315.47,24.9225,
2020-09-04 10:40:00,25.55227273,420.075,29.8725,
2020-09-04 11:00:00,25.2975,347.69,27.685,
2020-09-04 11:20:00,25.16,276.105,27.745,
2020-09-04 11:40:00,25.72818182,300.9925,26.5275,
2020-09-04 12:00:00,26.3225,515.83,32.9075,
2020-09-04 12:20:00,26.85840909,579.2525,36.1925,
2020-09-04 12:40:00,26.29204545,446.53,36.2125,
2020-09-04 13:00:00,26.35113636,555.165,35.8625,
2020-09-04 13:20:00,26.71863636,474.3075,35.315,
2020-09-04 13:40:00,26.45045455,427.94,33.8625,
2020-09-04 14:00:00,24.71977273,411.7125,32.15,
2020-09-04 14:20:00,22.63386364,302.5125,29.1775,
2020-09-04 14:40:00,20.98954545,352.3725,29.605,
2020-09-04 15:00:00,18.46636364,344.465,29.0425,
2020-09-04 15:20:00,16.01681818,238.8875,25.67,
2020-09-04 15:40:00,13.95704545,195.01,26.7575,
2020-09-04 16:00:00,12.29204545,193.065,27.2025,
2020-09-04 16:20:00,11.27227273,142.9575,25.8625,
2020-09-04 16:40:00,9.966363636,98.635,22.865,
2020-09-05 07:00:00,8.751590909,51.5125,16.14,
2020-09-05 07:20:00,8.32,76.33,16.84,
2020-09-05 07:40:00,8.0625,120.355,19.2975,
2020-09-05 08:00:00,7.802954545,132.01,20.8175,
2020-09-05 08:20:00,8.185909091,126.26,21.545,
2020-09-05 08:40:00,9.141136364,120.295,20.605,
2020-09-05 09:00:00,10.66136364,172.17,21.265,
2020-09-05 09:20:00,12.19477273,153.5325,21.44,
2020-09-05 09:40:00,13.21590909,157.925,18.54,
2020-09-05 10:00:00,15.36386364,220.455,20.93,
2020-09-05 10:20:00,17.2675,268.175,24.61,
2020-09-05 10:40:00,18.90795455,313.94,26.955,
2020-09-05 11:00:00,20.91409091,338.905,25.945,
2020-09-05 11:20:00,22.18886364,295.0525,24.525,
2020-09-05 11:40:00,22.5575,531.3425,35.14,
2020-09-05 12:00:00,22.67113636,477.88,36.3525,
2020-09-05 12:20:00,23.14977273,420.3775,32.84,
2020-09-05 12:40:00,23.38636364,543.0425,37.205,
2020-09-05 13:00:00,23.60477273,379.8625,33.3125,
2020-09-05 13:20:00,23.70068182,223.9925,23.68,
2020-09-05 13:40:00,21.85909091,229.3425,20.8075,
2020-09-05 14:00:00,20.31840909,364.72,28.9625,
2020-09-05 14:20:00,18.96136364,351.4625,30.3,
2020-09-05 14:40:00,16.82363636,397.19,30.8,
2020-09-05 15:00:00,14.91818182,363.3325,31.4975,
2020-09-05 15:20:00,13.76522727,195.225,27.6075,
2020-09-05 15:40:00,13.27772727,235.5025,26.3325,
2020-09-05 16:00:00,12.89181818,231.8475,25.43,
2020-09-05 16:20:00,12.94681818,172.2325,24.3475,
2020-09-05 16:40:00,13.135,55.5175,20.7825,
2020-09-06 07:00:00,13.56772727,29.49,11.565,
2020-09-06 07:20:00,15.22431818,224.5475,17.5075,
2020-09-06 07:40:00,16.15477273,380.96,29.095,
2020-09-06 08:00:00,18.44795455,458.79,34.965,
2020-09-06 08:20:00,20.71045455,503.5875,36.165,
2020-09-06 08:40:00,23.76659091,465.2425,36.5275,
2020-09-06 09:00:00,27.19931818,558.1,36.34,
2020-09-06 09:20:00,30.75090909,414.185,32.29,
2020-09-06 09:40:00,33.08909091,669.22,36.32,
2020-09-06 10:00:00,34.83840909,663.7425,50.43,
2020-09-06 10:20:00,36.90477273,677.9125,42.625,
2020-09-06 10:40:00,38.42727273,721.175,43.125,
2020-09-06 11:00:00,39.93159091,910.3375,51.9525,
2020-09-06 11:20:00,40.61909091,820.01,48.8825,
2020-09-06 11:40:00,40.87272727,789.6,49.8425,
2020-09-06 12:00:00,40.38113636,880.6125,48.0025,
2020-09-06 12:20:00,39.38181818,739.2525,46.62,
2020-09-06 12:40:00,38.04568182,832.0375,47.39,
2020-09-06 13:00:00,35.59454545,547.445,37.8225,
2020-09-06 13:20:00,33.38431818,744.16,38.505,
2020-09-06 13:40:00,30.59522727,631.685,40.57,
2020-09-06 14:00:00,26.74227273,606.66,36.8725,
2020-09-06 14:20:00,23.46045455,598.4475,42.2525,
2020-09-06 14:40:00,19.56022727,528.3725,36.9425,
2020-09-06 15:00:00,17.1075,464.2475,33.23,
2020-09-06 15:20:00,13.89886364,395.935,31.615,
2020-09-06 15:40:00,11.89113636,273.585,27.23,
2020-09-06 16:00:00,10.285,240.52,25.19,
2020-09-06 16:20:00,9.342954545,156.15,24.065,
2020-09-06 16:40:00,8.769545455,96.4825,21.9275,
2020-09-07 07:00:00,9.0775,68.0575,14.62,
2020-09-07 07:20:00,9.898636364,139.865,16.485,
2020-09-07 07:40:00,11.55295455,154.235,18.47,
2020-09-07 08:00:00,12.75363636,260.6625,23.38,
2020-09-07 08:20:00,14.165,271.4175,25.1125,
2020-09-07 08:40:00,16.41045455,411.855,29.1525,
2020-09-07 09:00:00,18.73136364,358.735,31.255,
2020-09-07 09:20:00,20.53409091,420.565,26.74,
2020-09-07 09:40:00,21.58068182,307.245,28.6625,
2020-09-07 10:00:00,23.17431818,305.9975,28.0725,
2020-09-07 10:20:00,23.23045455,458.935,30.2575,
2020-09-07 10:40:00,22.86613636,492.83,33.16,
2020-09-07 11:00:00,22.83931818,443.5125,33.9,
2020-09-07 11:20:00,22.5725,322.005,23.81,
2020-09-07 11:40:00,24.78363636,545.7175,36.83,
2020-09-07 12:00:00,26.1975,270.6025,29.3075,
2020-09-07 12:20:00,26.41068182,310.49,23.9875,
2020-09-07 12:40:00,25.48431818,317.4875,27.485,
2020-09-07 13:00:00,25.28954545,344.9025,27.695,
2020-09-07 13:20:00,25.18022727,736.26,37.635,
2020-09-07 13:40:00,24.14181818,625.43,39.7125,
2020-09-07 14:00:00,23.80227273,549.34,36.4475,
2020-09-07 14:20:00,22.60454545,324.8475,26.07,
2020-09-07 14:40:00,21.27386364,472.16,26.6125,
2020-09-07 15:00:00,19.67522727,373.0925,21.2775,
2020-09-07 15:20:00,16.12,540.2175,31.05,
2020-09-07 15:40:00,13.61431818,201.4575,23.075,
2020-09-07 16:00:00,11.72659091,94.47,14.7025,
2020-09-07 16:20:00,10.8325,94.56,15.3525,
2020-09-07 16:40:00,9.733181818,69.3125,16.46,
2020-09-08 07:00:00,8.914090909,60.0325,15.6725,
2020-09-08 07:20:00,8.203636364,116.1175,17.5875,
2020-09-08 07:40:00,8.962954545,146.9,20.085,
2020-09-08 08:00:00,9.877272727,148.6,19.32,
2020-09-08 08:20:00,10.77318182,208.085,22.2725,
2020-09-08 08:40:00,12.065,154.4725,21.2875,
2020-09-08 09:00:00,13.60045455,204.325,21.7025,
2020-09-08 09:20:00,14.92568182,357.63,26.7725,
2020-09-08 09:40:00,16.14159091,259.0375,27.875,
2020-09-08 10:00:00,17.62636364,248.31,24.775,
2020-09-08 10:20:00,19.12909091,290.9725,27.365,
2020-09-08 10:40:00,20.07772727,331.1025,26.955,
2020-09-08 11:00:00,20.63204545,351.735,26.8425,
2020-09-08 11:20:00,20.92772727,362.7625,30.83,
2020-09-08 11:40:00,22.07386364,417.0475,31.7525,
2020-09-08 12:00:00,22.77863636,485.6325,34.565,
2020-09-08 12:20:00,23.14636364,315.3775,29.0625,
2020-09-08 12:40:00,22.82522727,289.5875,29.2575,
2020-09-08 13:00:00,22.32022727,398.4425,30.2725,
2020-09-08 13:20:00,21.65954545,458.85,31.14,
2020-09-08 13:40:00,20.69727273,385.82,30.3175,
2020-09-08 14:00:00,19.50977273,374.8825,29.875,
2020-09-08 14:20:00,18.53613636,265.8425,30.0425,
2020-09-08 14:40:00,17.64227273,242.7,26.5725,
2020-09-08 15:00:00,15.93227273,220.8075,25.9,
2020-09-08 15:20:00,13.71636364,249.53,25.88,
2020-09-08 15:40:00,12.11022727,349.5475,29.635,
2020-09-08 16:00:00,10.88159091,161.355,23.225,
2020-09-08 16:20:00,10.39022727,180.485,21.955,
2020-09-08 16:40:00,11.22931818,88.0075,20.92,
2020-09-09 07:00:00,13.21409091,76.82,10.4625,
2020-09-09 07:20:00,15.36681818,119.375,12.5125,
2020-09-09 07:40:00,17.5725,166.1,16.27,
2020-09-09 08:00:00,19.34113636,205.1625,18.58,
2020-09-09 08:20:00,22.06204545,484.1325,27.66,
2020-09-09 08:40:00,26.37340909,721.4725,38.1225,
2020-09-09 09:00:00,30.96340909,751.86,43.8525,
2020-09-09 09:20:00,34.06568182,771.8675,40.5625,
2020-09-09 09:40:00,37.07431818,527.4825,34.92,
2020-09-09 10:00:00,38.57909091,706.7125,35.4525,
2020-09-09 10:20:00,39.97431818,1026.4875,51.87,
2020-09-09 10:40:00,39.265,1062.0325,57.335,
2020-09-09 11:00:00,39.76181818,739.0525,51.69,
2020-09-09 11:20:00,38.6,731.58,45.345,
2020-09-09 11:40:00,39.885,470.2825,38.315,
2020-09-09 12:00:00,37.74795455,686.235,39.465,
2020-09-09 12:20:00,33.285,481.055,35.525,
2020-09-09 12:40:00,29.02,748.46,40.58,
2020-09-09 13:00:00,26.56636364,442.46,33.85,
2020-09-09 13:20:00,23.55090909,729.595,46.3275,
2020-09-09 13:40:00,21.73068182,229.9975,33.3025,
2020-09-09 14:00:00,18.66909091,68.1275,16.3775,
2020-09-09 14:20:00,16.68022727,131.5525,14.0775,
2020-09-09 14:40:00,13.31113636,201.7575,17.3975,
2020-09-09 15:00:00,11.19795455,139.3075,18.54,
2020-09-09 15:20:00,8.011818182,131.345,18.45,
2020-09-09 15:40:00,8.029318182,112.09,17.9375,
2020-09-09 16:00:00,9.617272727,102.22,17.77,
2020-09-09 16:20:00,11.3475,97.035,17.43,
2020-09-09 16:40:00,13.14568182,62.5625,16.12,
2020-09-10 07:00:00,14.30318182,170.67,19.285,
2020-09-10 07:20:00,16.25159091,313.965,21.9425,
2020-09-10 07:40:00,18.11022727,456.46,26.715,
2020-09-10 08:00:00,20.02886364,592.58,31.525,
2020-09-10 08:20:00,22.27840909,706.1275,36.6375,
2020-09-10 08:40:00,24.91340909,431.85,33.6075,
2020-09-10 09:00:00,25.9075,594.035,36.2675,
2020-09-10 09:20:00,27.26795455,528.1375,32.8225,
2020-09-10 09:40:00,28.97590909,577.6425,33.4125,
2020-09-10 10:00:00,28.83386364,667.9475,40.8275,
2020-09-10 10:20:00,28.06727273,696.005,40.71,
2020-09-10 10:40:00,28.8225,367.305,31.31,
2020-09-10 11:00:00,27.49727273,615.1775,34.1775,
2020-09-10 11:20:00,25.70363636,863.6725,47.91,
2020-09-10 11:40:00,24.06818182,491.3625,36.3825,
2020-09-10 12:00:00,23.03772727,450.2,31.28,
2020-09-10 12:20:00,21.32909091,565.3075,41.305,
2020-09-10 12:40:00,21.06977273,268,30.0775,
2020-09-10 13:00:00,20.22386364,140.3975,22.4725,
2020-09-10 13:20:00,18.38295455,190.63,21.2775,
2020-09-10 13:40:00,18.43,309.435,24.675,
2020-09-10 14:00:00,17.36204545,208.5175,24.8275,
2020-09-10 14:20:00,15.33363636,231.0025,25.405,
2020-09-10 14:40:00,14.31681818,149.225,23.41,
2020-09-10 15:00:00,13.75181818,65.77,19.84,
2020-09-10 15:20:00,12.87727273,138.81,20.9625,
2020-09-10 15:40:00,11.11295455,171.94,23.27,
2020-09-10 16:00:00,9.9,125.1025,20.89,
2020-09-10 16:20:00,8.632727273,63.3225,17.5825,
2020-09-10 16:40:00,6.981590909,21.0425,15.625,
2020-09-11 07:00:00,5.671363636,22.53,12.6975,
2020-09-11 07:20:00,3.977727273,28.9125,13.1125,
2020-09-11 07:40:00,3.656590909,33.295,11.9425,
2020-09-11 08:00:00,4.213181818,46.9,11.7175,
2020-09-11 08:20:00,5.159545455,68.395,12.2075,
2020-09-11 08:40:00,6.953409091,121.4025,13.9025,
2020-09-11 09:00:00,9.181363636,151.9475,13.9875,
