,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],Insolacion media [W/m2],Temp Ambiente [C]
393,2/12/2020,8:45,16.93,411.2,33.32,15.1016982975,367.6972727,15.1016982975
394,2/12/2020,8:50,11.3,256.98,29.36,15.362817615,359.07,15.362817615
395,2/12/2020,8:55,10.2,225.7,27.85,15.9631840875,324.0109091,15.9631840875
396,2/12/2020,9:00,9.44,212.07,26.41,16.3566869325,288.00636360000004,16.3566869325
397,2/12/2020,9:05,11.53,257.16,26.84,16.354501702500002,260.6081818,16.354501702500002
398,2/12/2020,9:10,14.34,322.03,28.65,15.8593534125,255.9872727,15.8593534125
399,2/12/2020,9:15,9.35,201.15,28.37,15.6756579525,244.7945455,15.6756579525
400,2/12/2020,9:20,10.28,229.17,28.19,15.489075,247.56,15.489075
401,2/12/2020,9:25,10.03,215.09,27.27,15.354905115000001,250.36272730000002,15.354905115000001
402,2/12/2020,9:30,10.03,214.88,26.85,15.184460797500002,257.8663636,15.184460797500002
403,2/12/2020,9:35,12.28,270.43,26.93,14.981497162500002,261.4590909,14.981497162500002
404,2/12/2020,9:40,13.43,288.08,27.24,14.6229954525,284.19636360000004,14.6229954525
405,2/12/2020,9:45,13.67,287.4,27.46,14.513048865,302.4527273,14.513048865
406,2/12/2020,9:50,11.96,256.53,26.73,14.267212500000001,337.3472727,14.267212500000001
407,2/12/2020,9:55,13.99,294.61,26.18,14.460364770000002,352.8418182,14.460364770000002
408,2/12/2020,10:00,13.74,296.68,24.95,14.500234087499999,371.6690909,14.500234087499999
409,2/12/2020,10:05,23.53,572.14,30.27,14.566425,387.20363639999994,14.566425
410,2/12/2020,10:10,18.28,401.97,32.28,14.522991479999998,395.72272730000003,14.522991479999998
411,2/12/2020,10:15,25.62,613.01,35.14,14.0626909125,419.0981818,14.0626909125
412,2/12/2020,10:20,16.63,385.53,34.79,13.9721931825,433.4363636,13.9721931825
413,2/12/2020,10:25,18.95,421.98,33.13,14.00099148,439.5772727,14.00099148
414,2/12/2020,10:30,20.24,441.31,32.6,14.2199607975,438.4481818,14.2199607975
415,2/12/2020,10:35,17.87,381.79,29.18,14.515794884999998,416.27,14.515794884999998
416,2/12/2020,10:40,24.66,544.53,27.78,14.2965392025,417.8427273,14.2965392025
417,2/12/2020,10:45,19.43,414.25,29.74,14.497571587500001,396.1618182,14.497571587500001
418,2/12/2020,10:50,17.24,362.16,28.46,14.406545452500001,388.14545449999997,14.406545452500001
419,2/12/2020,10:55,13.74,284.26,27.82,14.449257952500002,374.8018182,14.449257952500002
420,2/12/2020,11:00,15.24,328.18,27.9,14.571201134999999,360.1290909,14.571201134999999
421,2/12/2020,11:05,19.82,419.27,29.54,14.846079547499999,353.5454545,14.846079547499999
422,2/12/2020,11:10,17.96,374.52,31.53,15.52159773,338.2145455,15.52159773
423,2/12/2020,11:15,13.94,297.35,31.03,15.9262806825,326.3290909,15.9262806825
424,2/12/2020,11:20,13.01,275.2,29.72,16.3734,310.5018182,16.3734
425,2/12/2020,11:25,12.86,279.91,29.95,16.648275,299.35636360000007,16.648275
426,2/12/2020,11:30,14.28,309.37,31.22,16.82946477,284.8854545,16.82946477
427,2/12/2020,11:35,17.57,375.89,33.05,16.80479148,266.9081818,16.80479148
428,2/12/2020,11:40,13.32,283.51,32.08,16.594382385,252.9445455,16.594382385
429,2/12/2020,11:45,8.57,188.06,30.23,16.1575994325,243.11363640000002,16.1575994325
430,2/12/2020,11:50,7.33,161.66,28.48,15.539751135,240.0781818,15.539751135
431,2/12/2020,11:55,7.73,169.0,26.18,14.842590337499999,244.88818179999998,14.842590337499999
432,2/12/2020,12:00,10.36,221.52,23.74,13.961480115,274.2863636,13.961480115
433,2/12/2020,12:05,10.34,220.92,24.22,13.8771579525,277.8127273,13.8771579525
434,2/12/2020,12:10,8.74,189.21,21.65,15.0118905705,310.0445455,15.0118905705
435,2/12/2020,12:15,10.94,241.81,19.74,14.573535906000002,352.6654545,14.573535906000002
436,2/12/2020,12:20,15.32,332.82,21.18,14.350295,372.6290909,14.350295
437,2/12/2020,12:25,28.78,632.75,27.19,14.075992273499999,396.3309091,14.075992273499999
438,2/12/2020,12:30,21.06,414.68,32.88,14.143826132500001,414.7181818,14.143826132500001
439,2/12/2020,12:35,29.52,638.06,32.57,14.231436023499999,423.8627273,14.231436023499999
440,2/12/2020,12:40,29.42,656.89,37.45,14.371857953000001,437.9545455,14.371857953000001
441,2/12/2020,12:45,18.43,381.26,31.63,14.68392,447.8109091,14.68392
442,2/12/2020,12:50,20.38,429.72,29.8,15.032727156,450.4754545,15.032727156
443,2/12/2020,12:55,20.08,423.78,30.18,13.966194885,417.4627273,13.966194885
444,2/12/2020,13:00,15.36,321.51,28.12,13.923328979999999,398.2518182,13.923328979999999
445,2/12/2020,13:05,16.84,344.22,27.73,14.2248784125,355.9618182,14.2248784125
446,2/12/2020,13:10,16.5,350.23,26.76,14.1292875,312.3981818,14.1292875
447,2/12/2020,13:15,16.72,362.13,26.5,13.8165119325,297.3481818,13.8165119325
448,2/12/2020,13:20,12.62,269.61,27.5,13.697677837499999,282.2172727,13.697677837499999
449,2/12/2020,13:25,9.62,203.36,26.44,13.522440337499999,267.4409091,13.522440337499999
450,2/12/2020,13:30,8.21,172.87,24.2,15.099772844,264.07,15.099772844
451,2/12/2020,13:35,8.12,177.69,22.87,15.088069882500001,252.8681818,15.088069882500001
452,2/12/2020,13:40,9.8,215.71,22.49,15.1130811325,237.6163636,15.1130811325
453,2/12/2020,13:45,12.25,263.28,23.48,15.0437713675,222.0690909,15.0437713675
454,2/12/2020,13:50,12.14,261.24,23.14,14.623709094,214.2545455,14.623709094
455,2/12/2020,13:55,13.37,284.43,24.18,14.181544882499999,212.3772727,14.181544882499999
456,2/12/2020,14:00,10.28,221.0,24.19,13.886679882499998,212.6281818,13.886679882499998
457,2/12/2020,14:05,8.4,182.46,22.47,13.693061476499999,212.7790909,13.693061476499999
458,2/12/2020,14:10,8.78,191.11,20.9,13.679780226499998,210.4381818,13.679780226499998
459,2/12/2020,14:15,8.39,183.65,19.7,13.7694668205,205.0145455,13.7694668205
460,2/12/2020,14:20,8.29,182.71,20.15,13.9726148825,199.4972727,13.9726148825
461,2/12/2020,14:25,7.97,175.63,20.46,14.121882617499999,189.87181819999998,14.121882617499999
462,2/12/2020,14:30,8.21,179.35,20.41,14.045664655999998,185.0663636,14.045664655999998
463,2/12/2020,14:35,8.76,189.96,21.61,13.970860796999998,185.1590909,13.970860796999998
464,2/12/2020,14:40,9.48,203.62,23.0,14.076009656,183.7681818,14.076009656
465,2/12/2020,14:45,9.47,200.55,24.1,14.263857726500001,181.4509091,14.263857726500001
466,2/12/2020,14:50,8.54,178.55,23.2,14.434792726500001,178.50181819999997,14.434792726500001
467,2/12/2020,14:55,8.05,168.14,21.75,14.579172953,173.0854545,14.579172953
468,2/12/2020,15:00,8.83,183.48,21.53,14.7170564765,166.0627273,14.7170564765
469,2/12/2020,15:05,8.54,175.81,21.84,14.7760947735,157.2890909,14.7760947735
470,2/12/2020,15:10,7.84,158.16,21.43,14.759919656000001,147.6009091,14.759919656000001
471,2/12/2020,15:15,7.25,150.27,21.47,14.6670397735,139.0454545,14.6670397735
472,2/12/2020,15:20,5.39,116.05,20.69,14.657927382499999,131.9972727,14.657927382499999
473,2/12/2020,15:25,4.51,102.1,20.07,14.791528070499998,125.29,14.791528070499998
474,2/12/2020,15:30,4.03,93.45,19.72,14.9619086325,117.90181820000001,14.9619086325
475,2/12/2020,15:35,4.15,97.05,19.86,14.954731929500001,112.6881818,14.954731929500001
476,2/12/2020,15:40,4.61,106.44,20.31,14.9067088675,110.8418182,14.9067088675
477,2/12/2020,15:45,4.34,101.02,20.95,14.9215722735,107.79272730000001,14.9215722735
478,2/12/2020,15:50,4.13,94.36,21.45,14.914619656,106.07363640000001,14.914619656
479,2/12/2020,15:55,4.72,102.21,21.5,14.9270972735,105.0109091,14.9270972735
