,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2]
412,2/12/2019,10:20,17.44,219.48,28.77,20.73445909,265.6890909
413,2/12/2019,10:25,15.55,194.28,25.8,20.41132273,248.9436364
414,2/12/2019,10:30,15.54,196.84,24.97,19.89127727,238.9618182
415,2/12/2019,10:35,14.78,185.08,24.28,19.73879091,219.6472727
416,2/12/2019,10:40,13.15,170.43,23.85,19.22601364,217.1036364
417,2/12/2019,10:45,12.77,167.2,23.27,18.97713864,215.6081818
418,2/12/2019,10:50,10.64,138.64,22.1,18.75681364,215.9836364
419,2/12/2019,10:55,20.82,276.22,22.61,18.75920227,214.6736364
420,2/12/2019,11:00,22.63,291.18,25.77,18.70051364,211.8490909
421,2/12/2019,11:05,20.81,263.93,26.12,18.70867955,205.3372727
422,2/12/2019,11:10,22.43,268.41,26.43,18.66428409,197.69545449999998
423,2/12/2019,11:15,17.99,223.61,26.46,18.63857727,190.33272730000002
424,2/12/2019,11:20,14.87,179.87,25.43,18.582625,186.0863636
425,2/12/2019,11:25,13.75,165.77,23.47,18.73591818,172.2145455
426,2/12/2019,11:30,9.58,113.45,22.4,18.53775682,166.19727269999998
427,2/12/2019,11:35,6.54,86.37,21.05,18.32311591,171.49
428,2/12/2019,11:40,6.6,86.21,20.76,18.20468409,178.40818180000002
429,2/12/2019,11:45,6.94,91.93,20.2,17.72485227,206.46818180000002
430,2/12/2019,11:50,9.85,123.63,20.1,17.97929318,224.4554545
431,2/12/2019,11:55,18.29,224.99,21.77,18.17810227,255.4409091
432,2/12/2019,12:00,27.14,322.15,25.36,18.12482045,301.4445455
433,2/12/2019,12:05,29.22,344.51,27.22,18.28749545,349.7109091
434,2/12/2019,12:10,40.54,532.27,29.67,19.02604091,377.2018182
435,2/12/2019,12:15,30.23,377.73,33.67,19.65979545,394.7181818
436,2/12/2019,12:20,37.24,506.61,35.03,20.28942955,401.67363639999996
437,2/12/2019,12:25,45.53,619.49,35.73,20.67252955,397.5609091
438,2/12/2019,12:30,45.35,617.3,37.44,20.62645227,392.9554545
439,2/12/2019,12:35,31.27,388.61,37.2,20.44155227,401.13363639999994
440,2/12/2019,12:40,23.26,284.61,32.47,20.85404091,383.82
441,2/12/2019,12:45,15.68,200.14,29.13,20.53470455,377.4818182
442,2/12/2019,12:50,13.73,179.75,24.74,20.37508182,356.4763636
443,2/12/2019,12:55,20.83,271.49,23.46,20.41106364,327.1018182
444,2/12/2019,13:00,35.05,434.47,27.66,20.35615909,299.4454545
445,2/12/2019,13:05,27.96,341.82,28.97,19.75876136,291.45
446,2/12/2019,13:10,25.03,308.01,28.24,19.41127273,292.9454545
447,2/12/2019,13:15,21.82,275.55,26.92,19.23783409,300.4754545
448,2/12/2019,13:20,22.94,296.37,27.24,19.38460682,308.13
449,2/12/2019,13:25,25.28,313.08,28.47,19.84787727,303.08545449999997
450,2/12/2019,13:30,24.11,300.66,28.21,20.21872273,281.4018182
451,2/12/2019,13:35,24.07,301.06,29.1,20.03902955,271.50636360000004
452,2/12/2019,13:40,22.42,282.97,29.5,19.79145909,270.1618182
453,2/12/2019,13:45,21.1,263.95,28.67,19.52438636,273.06363639999995
454,2/12/2019,13:50,17.14,216.0,27.03,19.28173182,272.9618182
455,2/12/2019,13:55,15.58,195.95,25.18,19.02388636,271.6272727
456,2/12/2019,14:00,18.37,232.97,24.0,18.87168182,270.0545455
457,2/12/2019,14:05,23.35,293.22,25.11,18.67158182,268.60363639999997
458,2/12/2019,14:10,25.09,307.47,24.86,18.37857045,268.9445455
459,2/12/2019,14:15,24.79,295.25,24.54,18.15227273,270.36363639999996
460,2/12/2019,14:20,24.58,298.4,25.23,18.00588182,273.5381818
461,2/12/2019,14:25,23.36,283.36,26.06,17.95506818,276.97272730000003
462,2/12/2019,14:30,22.85,285.1,26.46,18.07038636,276.4818182
463,2/12/2019,14:35,23.6,286.72,26.38,18.20679773,266.9263636
464,2/12/2019,14:40,24.14,279.56,26.61,18.35192045,253.9136364
465,2/12/2019,14:45,23.44,250.92,26.38,18.426975,238.6554545
466,2/12/2019,14:50,24.67,233.73,25.66,18.33307727,223.6236364
467,2/12/2019,14:55,26.06,227.57,25.12,18.11359318,206.8445455
468,2/12/2019,15:00,29.18,188.11,23.72,17.80162045,188.47
469,2/12/2019,15:05,28,164.33,22.52,17.46322955,168.4445455
