,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2],Temp Ambiente [C]
3854,27/03/2020,13:00,22.63,357.81,32.45,19.187619885,338.8481818,19.187619885
3855,27/03/2020,13:05,39.89,665.24,36.98,19.24321875,293.5409091,19.24321875
3856,27/03/2020,13:10,19.0,307.59,38.23,18.694307385,282.0390909,18.694307385
3857,27/03/2020,13:15,17.21,270.23,35.16,18.2864318175,271.9636364,18.2864318175
3858,27/03/2020,13:20,25.97,420.19,34.78,17.9534215875,260.9690909,17.9534215875
3859,27/03/2020,13:25,11.74,183.61,33.87,17.720942047500003,249.4309091,17.720942047500003
3860,27/03/2020,13:30,6.56,106.36,27.39,17.566370452500006,231.6690909,17.566370452500006
3861,27/03/2020,13:35,7.27,110.1,25.22,17.685968182499995,191.1927273,17.685968182499995
3862,27/03/2020,13:40,6.94,98.29,24.27,17.2096704525,174.05454550000005,17.2096704525
3863,27/03/2020,13:45,6.1,89.36,23.17,16.82165625,161.8590909,16.82165625
3864,27/03/2020,13:50,8.7,134.96,23.84,16.7253443175,138.9254545,16.7253443175
3865,27/03/2020,13:55,10.49,162.43,24.81,16.2957255675,135.02818180000003,16.2957255675
3866,27/03/2020,14:00,13.04,220.0,26.49,16.1610392025,136.8972727,16.1610392025
3867,27/03/2020,14:05,7.87,119.07,26.06,16.1662431825,136.8763636,16.1662431825
3868,27/03/2020,14:10,9.41,136.08,25.78,16.1856971625,137.6190909,16.1856971625
3869,27/03/2020,14:15,10.69,167.92,26.43,16.2814892025,136.14818180000003,16.2814892025
3870,27/03/2020,14:20,9.16,140.74,26.39,16.360136932499998,131.8390909,16.360136932499998
3871,27/03/2020,14:25,8.94,126.92,25.98,16.42118523,124.0527273,16.42118523
3872,27/03/2020,14:30,7.58,109.87,25.29,16.450880115,110.6790909,16.450880115
3873,27/03/2020,14:35,6.78,106.46,24.78,16.3069465875,106.6163636,16.3069465875
3874,27/03/2020,14:40,4.9,73.18,24.13,16.19941875,102.5736364,16.19941875
3875,27/03/2020,14:45,5.76,87.56,23.69,16.118976135,95.63090909,16.118976135
3876,27/03/2020,14:50,5.18,76.78,23.35,16.001226135,89.34,16.001226135
3877,27/03/2020,14:55,4.76,72.89,22.88,15.82249602,87.89,15.82249602
3878,27/03/2020,15:00,4.69,74.38,22.72,15.608657385,88.37363636,15.608657385
3879,27/03/2020,15:05,5.53,91.61,22.98,15.448876702500002,88.51727273,15.448876702500002
3880,27/03/2020,15:10,5.57,91.55,23.15,15.33597102,88.93363636,15.33597102
3881,27/03/2020,15:15,4.39,71.54,22.76,15.2698534125,88.20545455,15.2698534125
3882,27/03/2020,15:20,7.1,110.97,22.92,15.1895846625,88.46090909,15.1895846625
3883,27/03/2020,15:25,7.48,115.19,22.3,15.112895452500002,90.62545455,15.112895452500002
3884,27/03/2020,15:30,7.03,108.04,22.48,15.063286365,94.32,15.063286365
3885,27/03/2020,15:35,4.98,77.76,22.6,15.0514704525,96.14909091,15.0514704525
3886,27/03/2020,15:40,4.94,79.55,22.5,15.02860398,97.02636364,15.02860398
3887,27/03/2020,15:45,4.87,79.59,22.25,14.99843352,99.11727273,14.99843352
3888,27/03/2020,15:50,5.89,96.7,22.41,15.04112727,96.32,15.04112727
3889,27/03/2020,15:55,7.46,115.02,23.11,15.1204857975,92.96818182,15.1204857975
3890,27/03/2020,16:00,7.54,111.73,23.36,15.1538403375,91.25181818,15.1538403375
3891,27/03/2020,16:05,7.01,101.2,23.08,15.1378107975,91.40090909,15.1378107975
3892,27/03/2020,16:10,6.7,94.54,22.95,15.118626135,90.67818182,15.118626135
3893,27/03/2020,16:15,5.52,80.2,22.7,15.0938744325,89.59727273,15.0938744325
3894,27/03/2020,16:20,5.1,78.32,22.45,15.098926702500002,85.84818182,15.098926702500002
3895,27/03/2020,16:25,5.41,89.16,22.45,15.0799857975,79.65909091,15.0799857975
3896,27/03/2020,16:30,4.82,79.4,22.41,15.0303119325,73.40636364,15.0303119325
3897,27/03/2020,16:35,4.48,71.6,22.0,14.938897162499998,68.25181818,14.938897162499998
3898,27/03/2020,16:40,4.13,67.7,21.56,14.8287545475,63.47636364,14.8287545475
3899,27/03/2020,16:45,3.23,55.46,21.35,14.718417615,59.76818182,14.718417615
3900,27/03/2020,16:50,2.71,46.94,20.96,14.6337255675,55.24636364,14.6337255675
3901,27/03/2020,16:55,2.44,42.95,20.74,14.551875,49.72727273,14.551875
3902,27/03/2020,17:00,2.57,44.5,20.18,14.4216681825,45.46181818,14.4216681825
3903,27/03/2020,17:05,2.44,42.01,19.89,14.292098865,41.89272727,14.292098865
3904,27/03/2020,17:10,2.23,39.41,19.96,14.181092047499998,37.42363636,14.181092047499998
3905,27/03/2020,17:15,1.52,28.58,19.84,13.9995119325,33.56636364,13.9995119325
3906,27/03/2020,17:20,1.46,28.45,19.58,13.8341744325,30.31,13.8341744325
3907,27/03/2020,17:25,1.72,32.48,19.21,13.69813125,27.48454545,13.69813125
3908,27/03/2020,17:30,1.75,32.34,19.02,13.6072056825,24.22363636,13.6072056825
3909,27/03/2020,17:35,0.78,18.54,18.58,13.5289159125,20.97818182,13.5289159125
3910,27/03/2020,17:40,0.5,13.03,17.52,15.177207843999998,17.84818182,15.177207843999998
3911,27/03/2020,17:45,0.43,11.12,17.55,14.881857952999999,15.40909091,14.881857952999999
3912,27/03/2020,17:50,0.43,11.87,17.89,14.587570570499999,12.92454545,14.587570570499999
3913,27/03/2020,17:55,0.23,8.63,17.86,14.3229443205,10.06363636,14.3229443205
3915,28/03/2020,6:00,0.0,1.11,12.95,12.94200227,2.935454545,12.94200227
3916,28/03/2020,6:05,0.0,1.56,13.0,12.97421364,3.714545455,12.97421364
3917,28/03/2020,6:10,0.0,2.25,13.09,13.00857045,4.5809090910000005,13.00857045
3918,28/03/2020,6:15,0.0,3.19,13.13,13.041475,6.491818182,13.041475
3919,28/03/2020,6:20,0.16,7.63,13.31,13.08133864,8.546363636,13.08133864
3920,28/03/2020,6:25,0.34,11.61,13.45,13.12203636,10.96727273,13.12203636
3921,28/03/2020,6:30,0.19,9.55,13.38,13.16227045,14.62818182,13.16227045
3922,28/03/2020,6:35,0.24,10.51,13.43,13.13608409,22.72090909,13.13608409
3923,28/03/2020,6:40,0.91,22.0,13.73,13.15067955,32.90090909,13.15067955
3924,28/03/2020,6:45,1.01,23.59,13.99,13.26608182,41.16727273,13.26608182
3925,28/03/2020,6:50,1.3,27.64,14.2,13.43029091,46.50181818,13.43029091
3926,28/03/2020,6:55,2.18,41.38,14.5,13.61002727,50.64363636,13.61002727
3927,28/03/2020,7:00,5.36,90.58,15.16,13.75100455,56.52545455,13.75100455
3928,28/03/2020,7:05,6.66,114.23,16.33,13.87746818,61.97636364,13.87746818
3929,28/03/2020,7:10,5.53,94.12,16.9,13.95649545,67.20181818,13.95649545
3930,28/03/2020,7:15,3.67,66.31,16.73,13.94256591,74.41909091,13.94256591
3931,28/03/2020,7:20,2.96,57.17,16.68,13.94305227,81.80636364,13.94305227
3932,28/03/2020,7:25,3.97,74.25,16.71,12.641033862,82.77181818,12.641033862
3933,28/03/2020,7:30,3.89,70.47,16.47,12.738816819,78.35818182,12.738816819
3934,28/03/2020,7:35,4.92,79.48,16.18,12.732801138,74.56818182,12.732801138
3935,28/03/2020,7:40,6.02,102.98,16.02,12.6366075,75.24818182,12.6366075
3936,28/03/2020,7:45,6.41,108.9,16.44,13.95286364,76.12727273,13.95286364
3937,28/03/2020,7:50,2.93,52.0,15.92,13.83408864,79.35545455,13.83408864
3938,28/03/2020,7:55,2.3,42.03,15.02,13.77070227,83.34636364,13.77070227
3939,28/03/2020,8:00,4.08,72.54,15.11,13.66828864,94.83909091,13.66828864
3940,28/03/2020,8:05,5.98,101.6,15.93,13.73384091,105.2818182,13.73384091
3941,28/03/2020,8:10,4.49,75.98,16.03,13.97790227,113.63,13.97790227
3942,28/03/2020,8:15,5.58,92.68,16.35,12.824400680999998,121.5118182,12.824400680999998
3943,28/03/2020,8:20,7.38,118.15,17.22,12.932967276,138.4145455,12.932967276
3944,28/03/2020,8:25,11.99,196.89,18.82,13.141374543,155.68,13.141374543
3945,28/03/2020,8:30,12.07,194.35,20.06,13.440379095,166.2436364,13.440379095
3946,28/03/2020,8:35,11.94,194.81,21.23,13.757856138,170.60636359999995,13.757856138
3947,28/03/2020,8:40,12.1,195.6,21.81,13.997822724,173.1090909,13.997822724
3948,28/03/2020,8:45,14.66,237.93,22.36,14.0953275,175.58272730000004,14.0953275
3949,28/03/2020,8:50,14.17,231.95,22.79,14.122949319000002,182.4336364,14.122949319000002
3950,28/03/2020,8:55,11.3,188.74,21.96,14.273615457,186.0981818,14.273615457
3951,28/03/2020,9:00,9.01,149.59,21.13,14.217827724000001,198.0381818,14.217827724000001
3952,28/03/2020,9:05,6.35,103.51,19.72,14.143896819000002,208.1327273,14.143896819000002
3953,28/03/2020,9:10,7.15,119.89,18.29,13.735035000000002,234.8672727,13.735035000000002
3954,28/03/2020,9:15,11.93,193.51,19.63,13.6288125,251.1590909,13.6288125
3955,28/03/2020,9:20,14.72,237.2,21.77,13.362702957000003,277.0845455,13.362702957000003
3956,28/03/2020,9:25,19.58,325.69,22.99,13.480553862,299.3972727,13.480553862
3957,28/03/2020,9:30,18.82,305.85,23.38,13.681399095000002,329.5963636,13.681399095000002
3958,28/03/2020,9:35,29.38,489.68,24.9,13.712350905,387.2218182,13.712350905
3959,28/03/2020,9:40,25.2,417.14,25.99,13.776875344,427.5736364,13.776875344
3960,28/03/2020,9:45,29.24,517.13,27.38,14.291548405999999,468.3654545,14.291548405999999
3961,28/03/2020,9:50,25.52,434.18,30.15,14.8093336325,522.2472726999998,14.8093336325
3962,28/03/2020,9:55,27.62,481.78,32.72,13.6802659125,574.0036364,13.6802659125
3963,28/03/2020,10:00,41.74,737.39,37.53,14.4334892025,631.5663636,14.4334892025
3964,28/03/2020,10:05,31.19,563.76,41.19,15.5714471625,671.4009091,15.5714471625
3965,28/03/2020,10:10,35.33,642.22,38.63,16.5531903375,720.8590909,16.5531903375
3966,28/03/2020,10:15,42.72,829.9,44.77,17.756686365,760.0945455,17.756686365
3967,28/03/2020,10:20,50.04,895.01,47.64,18.5595971625,798.1572727000001,18.5595971625
3968,28/03/2020,10:25,50.32,939.04,51.84,19.19315625,818.8772727,19.19315625
3969,28/03/2020,10:30,49.63,927.86,53.64,19.6853181825,838.9818182,19.6853181825
3970,28/03/2020,10:35,50.98,961.18,55.35,20.311363635,826.9090909,20.311363635
3971,28/03/2020,10:40,47.64,948.72,56.9,21.0411545475,793.5418182,21.0411545475
3972,28/03/2020,10:45,44.08,852.87,53.44,21.0170931825,759.8654544999998,21.0170931825
3973,28/03/2020,10:50,38.34,709.7,48.28,20.8317170475,757.8781818,20.8317170475
3974,28/03/2020,10:55,52.92,958.54,50.83,20.433975,770.3527272999999,20.433975
3975,28/03/2020,11:00,27.46,430.96,46.72,20.369001135,784.8418182,20.369001135
3976,28/03/2020,11:05,16.01,275.18,39.24,20.3841306825,797.8272727000002,20.3841306825
3977,28/03/2020,11:10,25.91,459.46,34.23,20.3189045475,813.2872727000001,20.3189045475
3978,28/03/2020,11:15,49.15,873.15,44.32,19.9933517025,836.5427272999998,19.9933517025
3979,28/03/2020,11:20,58.6,1076.26,49.78,19.931536365,876.8290909,19.931536365
3980,28/03/2020,11:25,58.27,1087.24,57.07,20.39914773,894.8181818,20.39914773
3981,28/03/2020,11:30,58.2,1104.02,59.5,20.34241875,959.1554545,20.34241875
3982,28/03/2020,11:35,58.87,1118.78,60.62,20.3284482975,1036.097273,20.3284482975
3983,28/03/2020,11:40,58.4,1108.68,55.7,20.7927306825,1089.652727,20.7927306825
3984,28/03/2020,11:45,59.9,1152.85,59.56,21.5480045475,1090.7854550000004,21.5480045475
3985,28/03/2020,11:50,59.87,1156.42,63.13,22.5181142025,1026.13,22.5181142025
3986,28/03/2020,11:55,58.82,1138.67,65.35,22.44137727,955.3381818,22.44137727
3987,28/03/2020,12:00,58.44,1121.54,62.31,22.0431920475,887.5036364,22.0431920475
3988,28/03/2020,12:05,57.3,1048.57,57.24,21.7112607975,806.5063636,21.7112607975
3989,28/03/2020,12:10,46.66,885.61,55.74,21.67712727,722.2109091,21.67712727
3990,28/03/2020,12:15,19.48,365.05,44.45,21.396519885,634.2954545,21.396519885
3991,28/03/2020,12:20,18.26,308.53,34.53,20.8628880675,547.0445455,20.8628880675
3992,28/03/2020,12:25,21.83,357.84,33.14,20.1739244325,462.2009091,20.1739244325
3993,28/03/2020,12:30,13.44,227.81,31.25,19.5816034125,380.9690909,19.5816034125
3994,28/03/2020,12:35,10.79,181.43,29.7,19.1931545475,309.32363639999994,19.1931545475
3995,28/03/2020,12:40,11.24,185.78,28.85,18.6794607975,252.7754545,18.6794607975
3996,28/03/2020,12:45,11.93,196.66,28.91,18.04716648,231.3990909,18.04716648
3997,28/03/2020,12:50,12.17,205.39,29.58,17.885207385,212.9045455,17.885207385
