Fecha,Hora,Potencia [kW],Insolaci½n [W/mì],Temperatura de modulos [C],Temperatura Ambiente [C]
12/09/2019,05:25:00 PM,0.42,11.11,15.94,15.69308864
12/09/2019,05:30:00 PM,0.25,8.65,15.83,15.64188636
12/09/2019,05:35:00 PM,0.13,6.59,15.79,15.59470682
12/09/2019,05:40:00 PM,0.05,4.63,15.57,15.55011591
12/09/2019,05:45:00 PM,0,2.35,15.5,15.51334545
12/09/2019,05:50:00 PM,0,1.34,15.51,15.47275682
12/09/2019,05:55:00 PM,0,1.11,15.6,15.44157045
12/09/2019,06:00:00 PM,0,1.06,15.53,15.39038864
12/09/2019,06:05:00 PM,0,1.04,15.41,15.32493864
12/09/2019,06:10:00 PM,x,1.05,15.39,15.25009091
12/09/2019,06:15:00 PM,x,1.06,15.43,15.14305227
12/09/2019,06:20:00 PM,x,1.05,15.27,15.01848409
12/09/2019,06:25:00 PM,x,1.05,15.02,14.89869091
12/09/2019,06:30:00 PM,x,1.05,14.89,14.77238636
12/09/2019,06:35:00 PM,x,1.04,14.63,14.62968864
12/09/2019,06:40:00 PM,x,1.04,14.28,14.48611136
12/09/2019,06:45:00 PM,x,1.04,14.13,14.33529091
12/09/2019,06:50:00 PM,x,1.04,14.28,14.19989545
12/09/2019,06:55:00 PM,x,1.04,14.14,14.06631818
12/09/2019,07:00:00 PM,x,1.03,13.84,13.93092273
12/09/2019,07:05:00 PM,x,1.03,13.81,13.81095227
12/09/2019,07:10:00 PM,x,1.03,13.77,13.70007273
12/09/2019,07:15:00 PM,x,1.03,13.78,13.60373864
12/09/2019,07:20:00 PM,x,1.03,13.55,13.49831364
12/09/2019,07:25:00 PM,x,1.03,13.4,13.39470682
12/09/2019,07:30:00 PM,x,1.03,13.31,13.31928182
12/09/2019,07:35:00 PM,x,1.03,13.06,13.23837273
12/09/2019,07:40:00 PM,x,1.03,13.07,13.13385682
12/09/2019,07:45:00 PM,x,1.03,13.12,12.99934091
12/09/2019,07:50:00 PM,x,1.03,13,12.86027955
12/09/2019,07:55:00 PM,x,1.02,13.01,12.71576364
12/09/2019,08:00:00 PM,x,1.03,12.92,12.57670227
12/09/2019,08:05:00 PM,x,1.02,12.62,12.46127727
12/09/2019,08:10:00 PM,x,1.02,12.3,12.33494318
12/09/2019,08:15:00 PM,x,1.02,12.02,12.1877
12/09/2019,08:20:00 PM,x,1.02,11.81,12.04685
12/09/2019,08:25:00 PM,x,1.02,11.78,11.91597045
12/09/2019,08:30:00 PM,x,1.02,11.79,11.78236364
12/09/2019,08:35:00 PM,x,1.02,11.68,11.67327273
12/09/2019,08:40:00 PM,x,1.02,11.5,11.59236364
12/09/2019,08:45:00 PM,x,1.01,11.45,11.53418182
12/09/2019,08:50:00 PM,x,1.01,11.57,11.49236364
12/09/2019,08:55:00 PM,x,1.02,11.45,11.45236364
12/09/2019,09:00:00 PM,x,1.02,11.42,11.40509091
12/09/2019,09:05:00 PM,x,1.02,11.41,11.35418182
12/09/2019,09:10:00 PM,x,1.02,11.38,11.31602955
12/09/2019,09:15:00 PM,x,1.02,11.35,11.28963636
12/09/2019,09:20:00 PM,x,1.02,11.34,11.23324318
12/09/2019,09:25:00 PM,x,1.02,11.27,11.17781818
12/09/2019,09:30:00 PM,x,1.02,11.12,11.12421136
12/09/2019,09:35:00 PM,x,1.01,11.08,11.06424091
12/09/2019,09:40:00 PM,x,1.02,11.16,11.00881591
12/09/2019,09:45:00 PM,x,1.02,10.95,10.93793636
12/09/2019,09:50:00 PM,x,1.01,10.84,10.85160227
12/09/2019,09:55:00 PM,x,1.01,10.83,10.76163182
12/09/2019,10:00:00 PM,x,1.01,10.75,10.68620682
12/09/2019,10:05:00 PM,x,1.01,10.77,10.60257045
12/09/2019,10:10:00 PM,x,1.01,10.57,10.51896364
12/09/2019,10:15:00 PM,x,1.01,10.39,10.44626591
12/09/2019,10:20:00 PM,x,1.01,10.28,10.38081136
12/09/2019,10:25:00 PM,x,1.01,10.29,10.31535682
12/09/2019,10:30:00 PM,x,1.01,10.16,10.25626591
12/09/2019,10:35:00 PM,x,1.01,10.24,10.17081136
12/09/2019,10:40:00 PM,x,1.01,10.15,10.117175
12/09/2019,10:45:00 PM,x,1.01,10.12,10.08172045
12/09/2019,10:50:00 PM,x,1.01,10.11,10.03535682
12/09/2019,10:55:00 PM,x,1.01,10.1,9.971720455
12/09/2019,11:00:00 PM,x,1.01,9.83,9.918113636
12/09/2019,11:05:00 PM,x,1.01,9.98,9.847204545
12/09/2019,11:10:00 PM,x,1.01,10,9.778143182
12/09/2019,11:15:00 PM,x,1.01,9.77,9.7209
12/09/2019,11:20:00 PM,x,1.01,9.59,9.672747727
12/09/2019,11:25:00 PM,x,1,9.57,9.640020455
12/09/2019,11:30:00 PM,x,1.01,9.46,9.646384091
12/09/2019,11:35:00 PM,x,1,9.39,9.640020455
12/09/2019,11:40:00 PM,x,1,9.49,9.630020455
12/09/2019,11:45:00 PM,x,1,9.58,9.645475
12/09/2019,11:50:00 PM,x,1.01,9.74,9.678202273
12/09/2019,11:55:00 PM,x,1.01,9.9,9.717293182
12/10/2019,12:00:00 AM,x,1.01,9.91,9.737322727
12/10/2019,12:05:00 AM,x,1.01,9.89,9.737352273
12/10/2019,12:10:00 AM,x,1.01,9.94,9.720079545
12/10/2019,12:15:00 AM,x,1.01,9.95,9.706472727
12/10/2019,12:20:00 AM,x,1,10,9.667411364
12/10/2019,12:25:00 AM,x,1,9.68,9.61835
12/10/2019,12:30:00 AM,x,0.99,9.39,9.582015909
12/10/2019,12:35:00 AM,x,1,9.3,9.548409091
12/10/2019,12:40:00 AM,x,0.99,9.43,9.501195455
12/10/2019,12:45:00 AM,x,1,9.31,9.441254545
12/10/2019,12:50:00 AM,x,1,9.36,9.376738636
12/10/2019,12:55:00 AM,x,1,9.51,9.348556818
12/10/2019,01:00:00 AM,x,1,9.52,9.351254545
12/10/2019,01:05:00 AM,x,0.99,9.42,9.334011364
12/10/2019,01:10:00 AM,x,0.99,9.29,9.272193182
12/10/2019,01:15:00 AM,x,0.99,9.29,9.22495
12/10/2019,01:20:00 AM,x,1,9.37,9.176797727
12/10/2019,01:25:00 AM,x,1,9.42,9.101372727
12/10/2019,01:30:00 AM,x,0.99,9.11,9.017765909
12/10/2019,01:35:00 AM,x,0.99,8.75,8.928675
12/10/2019,01:40:00 AM,x,0.99,8.79,8.852311364
12/10/2019,01:45:00 AM,x,0.99,8.83,8.783220455
12/10/2019,01:50:00 AM,x,0.99,8.68,8.701431818
12/10/2019,01:55:00 AM,x,0.99,8.6,8.607825
12/10/2019,02:00:00 AM,x,0.99,8.44,8.536915909
12/10/2019,02:05:00 AM,x,0.99,8.45,8.497825
12/10/2019,02:10:00 AM,x,0.99,8.53,8.463279545
12/10/2019,02:15:00 AM,x,0.99,8.47,8.420552273
12/10/2019,02:20:00 AM,x,0.99,8.39,8.380552273
12/10/2019,02:25:00 AM,x,0.99,8.33,8.337825
12/10/2019,02:30:00 AM,x,0.99,8.32,8.306945455
12/10/2019,02:35:00 AM,x,0.99,8.41,8.274218182
12/10/2019,02:40:00 AM,x,0.99,8.36,8.230581818
12/10/2019,02:45:00 AM,x,0.99,8.24,8.1924
12/10/2019,02:50:00 AM,x,0.99,8.13,8.166915909
12/10/2019,02:55:00 AM,x,0.98,8.1,8.150522727
12/10/2019,03:00:00 AM,x,0.99,8.09,8.139584091
12/10/2019,03:05:00 AM,x,0.99,8.05,8.135038636
12/10/2019,03:10:00 AM,x,0.99,8.05,8.140493182
12/10/2019,03:15:00 AM,x,1,8.11,8.135038636
12/10/2019,03:20:00 AM,x,1,8.15,8.141402273
12/10/2019,03:25:00 AM,x,1,8.2,8.155918182
12/10/2019,03:30:00 AM,x,0.99,8.36,8.178645455
12/10/2019,03:35:00 AM,x,0.99,8.42,8.213190909
12/10/2019,03:40:00 AM,x,0.99,8.18,8.252281818
12/10/2019,03:45:00 AM,x,0.99,8.2,8.293220455
12/10/2019,03:50:00 AM,x,0.99,8.26,8.317795455
12/10/2019,03:55:00 AM,x,0.99,8.34,8.324188636
12/10/2019,04:00:00 AM,x,0.99,8.43,8.306915909
12/10/2019,04:05:00 AM,x,0.99,8.48,8.266915909
12/10/2019,04:10:00 AM,x,0.99,8.56,8.243309091
12/10/2019,04:15:00 AM,x,0.99,8.42,8.201520455
12/10/2019,04:20:00 AM,x,0.99,8.27,8.145186364
12/10/2019,04:25:00 AM,x,0.99,8.17,8.081579545
12/10/2019,04:30:00 AM,x,0.99,7.98,8.015245455
12/10/2019,04:35:00 AM,x,0.98,7.92,7.948911364
12/10/2019,04:40:00 AM,x,0.98,7.74,7.881668182
12/10/2019,04:45:00 AM,x,0.98,7.64,7.862577273
12/10/2019,04:50:00 AM,x,0.98,7.64,7.872577273
12/10/2019,04:55:00 AM,x,0.98,7.7,7.868031818
12/10/2019,05:00:00 AM,x,0.98,7.75,7.851668182
12/10/2019,05:05:00 AM,x,0.98,7.82,7.826184091
12/10/2019,05:10:00 AM,x,0.99,8.21,7.822518182
12/10/2019,05:15:00 AM,x,0.99,8.38,7.824011364
12/10/2019,05:20:00 AM,x,0.99,8.12,7.819622727
12/10/2019,05:25:00 AM,x,0.99,7.8,7.815879545
12/10/2019,05:30:00 AM,x,0.99,7.64,7.8278
12/10/2019,05:35:00 AM,x,0.99,7.7,7.848254545
12/10/2019,05:40:00 AM,0,1.09,7.66,7.843252273
12/10/2019,05:45:00 AM,0,1.85,7.62,7.823679545
12/10/2019,05:50:00 AM,0,3.17,7.73,7.847931818
12/10/2019,05:55:00 AM,0.01,4.33,7.99,7.904397727
12/10/2019,06:00:00 AM,0.12,6.98,8.24,7.9827
12/10/2019,06:05:00 AM,0.24,9.76,8.44,8.060820455
12/10/2019,06:10:00 AM,0.41,12.23,8.53,8.14125
12/10/2019,06:15:00 AM,0.55,14.32,8.82,8.236272727
12/10/2019,06:20:00 AM,0.68,16.34,8.92,8.243322727
12/10/2019,06:25:00 AM,0.8,18.18,9.06,8.057972727
12/10/2019,06:30:00 AM,0.91,19.78,9.17,8.089740909
12/10/2019,06:35:00 AM,1.02,21.56,9.21,8.295863636
12/10/2019,06:40:00 AM,1.2,24.15,9.39,8.585288636
12/10/2019,06:45:00 AM,2.72,58.63,9.61,8.955659091
12/10/2019,06:50:00 AM,6.89,220.91,12.99,9.355854545
12/10/2019,06:55:00 AM,8.78,251.92,16.55,9.764659091
12/10/2019,07:00:00 AM,10.13,275.38,19.34,10.22361136
12/10/2019,07:05:00 AM,11.95,301.04,21.1,10.75355682
12/10/2019,07:10:00 AM,13.94,326.81,23.05,11.31567045
12/10/2019,07:15:00 AM,15.9,354.12,24.3,12.02679091
12/10/2019,07:20:00 AM,17.65,379.2,25.29,12.91299318
12/10/2019,07:25:00 AM,19.38,404.75,26.73,13.67674773
12/10/2019,07:30:00 AM,21.01,428.04,28.25,14.30129091
12/10/2019,07:35:00 AM,22.58,452.05,29.48,14.86801364
12/10/2019,07:40:00 AM,24.59,473.02,30.9,15.27645227
12/10/2019,07:45:00 AM,26.1,493.58,31.6,15.60444545
12/10/2019,07:50:00 AM,27.34,511.88,33.4,15.82585
12/10/2019,07:55:00 AM,29.1,534.15,34.62,16.06438182
12/10/2019,08:00:00 AM,30.7,559.38,35.73,16.28116136
12/10/2019,08:05:00 AM,32.22,581.8,35.83,16.56958182
12/10/2019,08:10:00 AM,33.96,600.03,35.9,16.93631591
12/10/2019,08:15:00 AM,35.47,619.34,35.53,17.25000909
12/10/2019,08:20:00 AM,36.66,638.17,36.94,17.59748182
12/10/2019,08:25:00 AM,38.32,657.13,38.08,17.90598182
12/10/2019,08:30:00 AM,39.1,669.2,39.71,18.24985909
12/10/2019,08:35:00 AM,40.42,693.51,42.1,18.70537045
12/10/2019,08:40:00 AM,41.96,716.33,42.29,19.09628636
12/10/2019,08:45:00 AM,42.8,728.12,44.25,20.14467045
12/10/2019,08:50:00 AM,44,746.35,44.91,20.14692955
12/10/2019,08:55:00 AM,45.67,769.76,46.35,20.65220682
12/10/2019,09:00:00 AM,47.02,792.55,47.69,20.78451136
12/10/2019,09:05:00 AM,49.26,827.72,47.6,20.81617273
12/10/2019,09:10:00 AM,33.18,584.81,45.94,21.05230227
12/10/2019,09:15:00 AM,52.51,868.79,44.46,21.53664545
12/10/2019,09:20:00 AM,45.08,753.19,46.76,21.50307045
12/10/2019,09:25:00 AM,49.87,828.42,46.34,21.60011591
12/10/2019,09:30:00 AM,53.35,864.64,48.01,21.44600455
12/10/2019,09:35:00 AM,53.05,897.64,50.78,20.66934318
12/10/2019,09:40:00 AM,43.81,678.65,47.97,20.20044773
12/10/2019,09:45:00 AM,53.26,871.56,48.61,20.25213409
12/10/2019,09:50:00 AM,48.9,770.76,47.45,18.77624091
12/10/2019,09:55:00 AM,46.68,727.48,43.88,19.29973864
12/10/2019,10:00:00 AM,54.23,886.59,40.97,18.54967727
12/10/2019,10:05:00 AM,42.25,630.59,42.27,18.39208409
12/10/2019,10:10:00 AM,37.48,529.45,34,18.23352727
12/10/2019,10:15:00 AM,64.8,1067.8,40.75,18.55798182
12/10/2019,10:20:00 AM,47.23,725.39,48.75,18.50096591
12/10/2019,10:25:00 AM,70.4,1143.43,48.82,18.73416818
12/10/2019,10:30:00 AM,62.5,1024.21,53.16,18.97461818
12/10/2019,10:35:00 AM,50.56,815.7,50.68,19.40486136
12/10/2019,10:40:00 AM,40.13,646.36,44.86,19.84764545
12/10/2019,10:45:00 AM,46,709.75,44.84,21.23398182
12/10/2019,10:50:00 AM,52.08,872.55,51.16,21.33476818
12/10/2019,10:55:00 AM,75.8,1234.13,54.91,21.48609091
12/10/2019,11:00:00 AM,54.2,906.2,55.96,21.27740909
12/10/2019,11:05:00 AM,57.73,900.2,50.92,20.74643409
12/10/2019,11:10:00 AM,59.6,989.04,53.44,20.10569091
12/10/2019,11:15:00 AM,46.1,786.97,51.86,19.50567273
12/10/2019,11:20:00 AM,73.75,1243.29,53.73,18.72399773
12/10/2019,11:25:00 AM,76.36,1217.61,57.15,19.77726136
12/10/2019,11:30:00 AM,75.71,1208.03,57.59,20.13440455
12/10/2019,11:35:00 AM,74.48,1212.15,56.2,20.05460455
12/10/2019,11:40:00 AM,78.04,1283.91,56.9,20.25220682
12/10/2019,11:45:00 AM,78.68,1274.04,55.61,18.8266
12/10/2019,11:50:00 AM,49.16,752.41,50.84,19.55669318
12/10/2019,11:55:00 AM,22.16,312.09,40.58,19.460075
12/10/2019,12:00:00 PM,32.8,468.44,36.01,18.24945227
12/10/2019,12:05:00 PM,23.8,311.39,33.59,19.32106364
12/10/2019,12:10:00 PM,41.59,656.56,31.94,19.79071136
12/10/2019,12:15:00 PM,39.05,529.72,38.57,19.85998409
12/10/2019,12:20:00 PM,33.73,483.85,32.24,19.21767727
12/10/2019,12:25:00 PM,76.94,1115.01,41.25,17.80873636
12/10/2019,12:30:00 PM,25.03,316.22,38.87,15.89624545
12/10/2019,12:35:00 PM,22.82,297.26,30,14.35904318
12/10/2019,12:40:00 PM,33.49,428.44,28.89,14.2832
12/10/2019,12:45:00 PM,15.89,199.96,25.82,13.15885
12/10/2019,12:50:00 PM,23.06,293.27,24.47,12.71821364
12/10/2019,12:55:00 PM,71.93,1040.36,33.56,14.42626818
12/10/2019,01:00:00 PM,71.18,1013.52,39.5,13.53799091
12/10/2019,01:05:00 PM,69.48,1010.23,42.6,13.36753636
12/10/2019,01:10:00 PM,68.74,1003.5,41.6,13.69197955
12/10/2019,01:15:00 PM,68.71,939.45,42.2,13.6351
12/10/2019,01:20:00 PM,68.88,274.13,32.71,13.92159318
12/10/2019,01:25:00 PM,69.61,204.56,25.47,15.61646364
12/10/2019,01:30:00 PM,69.14,199.26,24.94,16.69587045
12/10/2019,01:35:00 PM,65.1,145.09,23.25,17.46724773
12/10/2019,01:40:00 PM,61.3,92.75,21.71,18.29574318
12/10/2019,01:45:00 PM,59.53,75.38,20.54,18.87566364
12/10/2019,01:50:00 PM,58.12,72.25,20.74,18.37445
12/10/2019,01:55:00 PM,56.87,72.49,20.79,18.31560682
12/10/2019,02:00:00 PM,56.47,75.61,20.71,18.28664773
12/10/2019,02:05:00 PM,51.49,77.24,20.61,18.23019318
12/10/2019,02:10:00 PM,56.05,72.4,20.4,18.15282727
12/10/2019,02:15:00 PM,47.89,65.31,20.41,18.12719091
12/10/2019,02:20:00 PM,53,66.63,20.34,18.06257045
12/10/2019,02:25:00 PM,52.28,70.6,20.44,17.96600682
12/10/2019,02:30:00 PM,43,63.89,19.99,17.91027273
12/10/2019,02:35:00 PM,29.83,58.32,19.74,17.84973409
12/10/2019,02:40:00 PM,44.6,60.98,19.79,17.79303409
12/10/2019,02:45:00 PM,9.11,63.66,19.75,17.76369318
12/10/2019,02:50:00 PM,11.16,72.25,19.72,17.79359545
12/10/2019,02:55:00 PM,6.6,68.32,19.86,17.90289545
12/10/2019,03:00:00 PM,24.58,85.73,20.22,18.03022955
12/10/2019,03:05:00 PM,45.61,118.36,21.27,18.04291818
12/10/2019,03:10:00 PM,45.06,146.01,22.71,18.02909545
12/10/2019,03:15:00 PM,43.8,161.74,23.76,18.01678409
12/10/2019,03:20:00 PM,31.66,139.76,23.89,17.99950455
12/10/2019,03:25:00 PM,11.76,117.1,23.12,17.985175
12/10/2019,03:30:00 PM,11,133.41,22.32,17.96248409
12/10/2019,03:35:00 PM,9.37,120.12,21.56,17.97089773
12/10/2019,03:40:00 PM,6.76,92.75,20.56,17.93389545
12/10/2019,03:45:00 PM,6.67,92.56,20.19,17.87037045
12/10/2019,03:50:00 PM,5.34,77.17,19.99,17.80122045
12/10/2019,03:55:00 PM,5.57,81.41,19.83,17.75777727
12/10/2019,04:00:00 PM,5.28,79.82,20.11,17.80380227
12/10/2019,04:05:00 PM,5.1,76.38,20.04,17.80788409
12/10/2019,04:10:00 PM,4.82,74.01,20.21,17.74653636
12/10/2019,04:15:00 PM,3.48,55.78,20.4,17.69526591
12/10/2019,04:20:00 PM,2.48,41.65,20.19,17.62919318
12/10/2019,04:25:00 PM,2.3,38.14,19.73,17.57580227
12/10/2019,04:30:00 PM,1.97,33.2,18.78,17.48936591
12/10/2019,04:35:00 PM,1.87,31.36,17.89,17.42961591
12/10/2019,04:40:00 PM,2.63,40.99,17.95,17.33755227
12/10/2019,04:45:00 PM,2.47,38.61,18.01,17.16498409
12/10/2019,04:50:00 PM,2.11,34.25,17.71,16.97745455
12/10/2019,04:55:00 PM,1.99,32.46,17.62,16.827425
12/10/2019,05:00:00 PM,1.33,23.68,17.67,16.75382045
12/10/2019,05:05:00 PM,0.83,17.17,17.35,16.7402
12/10/2019,05:10:00 PM,0.64,13.88,17.14,16.73120682
12/10/2019,05:15:00 PM,0.47,10.66,17.12,16.69548182
12/10/2019,05:20:00 PM,0.48,10.15,17.17,16.65356818
12/10/2019,05:25:00 PM,0.5,10.42,17.23,16.60662273
12/10/2019,05:30:00 PM,0.26,7.97,16.98,16.52230909
12/10/2019,05:35:00 PM,0.11,5.88,16.71,16.43545
12/10/2019,05:40:00 PM,0.04,4.24,16.5,16.34244773
12/10/2019,05:45:00 PM,0,2.59,16.22,16.23993182
12/10/2019,05:50:00 PM,0,1.58,16.1,16.14772727
12/10/2019,05:55:00 PM,0,1.14,16.01,16.02450227
12/10/2019,06:00:00 PM,0,1.03,15.87,15.89585682
12/10/2019,06:05:00 PM,0,1.05,15.7,15.78015682
12/10/2019,06:10:00 PM,x,1.05,15.68,15.67052045
12/10/2019,06:15:00 PM,x,1.05,15.86,15.56964545
12/10/2019,06:20:00 PM,x,1.05,15.57,15.46669545
12/10/2019,06:25:00 PM,x,1.05,15.34,15.34153636
12/10/2019,06:30:00 PM,x,1.04,15.28,15.2079
12/10/2019,06:35:00 PM,x,1.04,15.19,15.11429318
12/10/2019,06:40:00 PM,x,1.04,15.06,15.05159545
12/10/2019,06:45:00 PM,x,1.04,14.95,14.98889773
12/10/2019,06:50:00 PM,x,1.04,14.63,14.95710909
12/10/2019,06:55:00 PM,x,1.03,14.4,14.91804773
12/10/2019,07:00:00 PM,x,1.04,14.67,14.82804773
12/10/2019,07:05:00 PM,x,1.04,14.99,14.70080455
12/10/2019,07:10:00 PM,x,1.04,15.17,14.55810682
12/10/2019,07:15:00 PM,x,1.04,15.22,14.40904545
12/10/2019,07:20:00 PM,x,1.04,14.91,14.26819545
12/10/2019,07:25:00 PM,x,1.04,14.29,14.13367955
12/10/2019,07:30:00 PM,x,1.03,13.79,13.95464773
12/10/2019,07:35:00 PM,x,1.03,13.49,13.746525
12/10/2019,07:40:00 PM,x,1.03,13.31,13.52658409
12/10/2019,07:45:00 PM,x,1.02,13.08,13.31570455
12/10/2019,07:50:00 PM,x,1.02,12.92,13.13212727
12/10/2019,07:55:00 PM,x,1.02,12.7,12.98579318
12/10/2019,08:00:00 PM,x,1.02,12.7,12.87400455
12/10/2019,08:05:00 PM,x,1.02,12.75,12.77403409
12/10/2019,08:10:00 PM,x,1.03,12.9,12.66951818
12/10/2019,08:15:00 PM,x,1.02,12.89,12.57588182
12/10/2019,08:20:00 PM,x,1.03,12.68,12.48224545
12/10/2019,08:25:00 PM,x,1.02,12.56,12.39863864
12/10/2019,08:30:00 PM,x,1.02,12.39,12.31591136
12/10/2019,08:35:00 PM,x,1.02,12.16,12.21594091
12/10/2019,08:40:00 PM,x,1.02,12.05,12.09963636
12/10/2019,08:45:00 PM,x,1.02,11.89,11.97784773
12/10/2019,08:50:00 PM,x,1.01,11.78,11.86699773
12/10/2019,08:55:00 PM,x,1.02,11.79,11.75790682
12/10/2019,09:00:00 PM,x,1.01,11.65,11.65520909
12/10/2019,09:05:00 PM,x,1.01,11.62,11.56614773
12/10/2019,09:10:00 PM,x,1.01,11.55,11.49617727
12/10/2019,09:15:00 PM,x,1.01,11.46,11.45166136
12/10/2019,09:20:00 PM,x,1.02,11.36,11.42438864
12/10/2019,09:25:00 PM,x,1.01,11.26,11.39078182
12/10/2019,09:30:00 PM,x,1.01,11.18,11.3526
12/10/2019,09:35:00 PM,x,1.01,11.28,11.29805455
12/10/2019,09:40:00 PM,x,1.01,11.4,11.24805455
12/10/2019,09:45:00 PM,x,1.01,11.48,11.20714545
12/10/2019,09:50:00 PM,x,1.01,11.42,11.17353864
12/10/2019,09:55:00 PM,x,1.01,11.23,11.13990227
12/10/2019,10:00:00 PM,x,1.01,11.02,11.11535682
12/10/2019,10:05:00 PM,x,1.01,11,11.107175
12/10/2019,10:10:00 PM,x,1.01,11.01,11.11899318
12/10/2019,10:15:00 PM,x,1.01,10.99,11.13532727
12/10/2019,10:20:00 PM,x,1.01,10.89,11.14078182
12/10/2019,10:25:00 PM,x,1.01,10.91,11.12899318
12/10/2019,10:30:00 PM,x,1.01,11.19,11.11811364
12/10/2019,10:35:00 PM,x,1.01,11.53,11.12993182
12/10/2019,10:40:00 PM,x,1.02,11.66,11.11359773
12/10/2019,10:45:00 PM,x,1.01,11.48,11.08635455
12/10/2019,10:50:00 PM,x,1,11.1,11.09911136
12/10/2019,10:55:00 PM,x,1,10.9,11.14365682
12/10/2019,11:00:00 PM,x,1.01,11.13,11.16638409
12/10/2019,11:05:00 PM,x,1,10.83,11.14456591
12/10/2019,11:10:00 PM,x,1,10.69,11.104625
12/10/2019,11:15:00 PM,x,1,11.03,11.08647273
12/10/2019,11:20:00 PM,x,1.01,11.4,11.12098864
12/10/2019,11:25:00 PM,x,1.01,11.44,11.20095909
12/10/2019,11:30:00 PM,x,1.01,11.29,11.25914091
12/10/2019,11:35:00 PM,x,1,11.22,11.305305
12/10/2019,11:40:00 PM,x,1,11.28,11.37728333
12/10/2019,11:45:00 PM,x,1.01,11.48,11.42475625
12/10/2019,11:50:00 PM,x,1.01,11.78,11.43298214
12/10/2019,11:55:00 PM,x,1.01,11.77,11.43728333
