Fecha,Hora,Potencia [kW],Insolación [W/m²],Temperatura de modulos [°C],Temperatura ambiente [°C]
02/28/2020,07:20:00 PM,x,1.02,12.99,13.2549431818182
02/28/2020,07:25:00 PM,x,1.02,12.92,13.0758818181818
02/28/2020,07:30:00 PM,x,1.02,12.76,12.9077295454545
02/28/2020,07:35:00 PM,x,1.01,12.73,12.7586977272727
02/28/2020,07:40:00 PM,x,1.02,12.76,12.6232727272727
02/28/2020,07:45:00 PM,x,1.02,12.57,12.520575
02/28/2020,07:50:00 PM,x,1.02,12.37,12.4614840909091
02/28/2020,07:55:00 PM,x,1.02,12.29,12.4233022727273
02/28/2020,08:00:00 PM,x,1.01,12.26,12.4060295454545
02/28/2020,08:05:00 PM,x,1.02,12.21,12.3905454545455
02/28/2020,08:10:00 PM,x,1.01,12.23,12.3623931818182
02/28/2020,08:15:00 PM,x,1.02,12.34,12.3360590909091
02/28/2020,08:20:00 PM,x,1.02,12.5,12.3179068181818
02/28/2020,08:25:00 PM,x,1.02,12.57,12.3061181818182
02/28/2020,08:30:00 PM,x,1.02,12.56,12.2952090909091
02/28/2020,08:35:00 PM,x,1.01,12.45,12.2834204545455
02/28/2020,08:40:00 PM,x,1.01,12.28,12.2716022727273
02/28/2020,08:45:00 PM,x,1.01,12.17,12.2397840909091
02/28/2020,08:50:00 PM,x,1.01,12.16,12.20345
02/28/2020,08:55:00 PM,x,1.01,12.14,12.168025
02/28/2020,09:00:00 PM,x,1.01,12.08,12.1271454545455
02/28/2020,09:05:00 PM,x,1.01,12.1,12.0862363636364
02/28/2020,09:10:00 PM,x,1.02,11.99,12.0480545454545
02/28/2020,09:15:00 PM,x,1.01,12.1,12.0062363636364
02/28/2020,09:20:00 PM,x,1.01,12.18,11.9489636363636
02/28/2020,09:25:00 PM,x,1.01,12.11,11.887175
02/28/2020,09:30:00 PM,x,1.01,12,11.8499022727273
02/28/2020,09:35:00 PM,x,1.01,11.86,11.827175
02/28/2020,09:40:00 PM,x,1.01,11.71,11.8090227272727
02/28/2020,09:45:00 PM,x,1.01,11.53,11.7781136363636
02/28/2020,09:50:00 PM,x,1,11.46,11.7390522727273
02/28/2020,09:55:00 PM,x,1.01,11.67,11.7027181818182
02/28/2020,10:00:00 PM,x,1.01,11.85,11.6627181818182
02/28/2020,10:05:00 PM,x,1.01,11.79,11.6218386363636
02/28/2020,10:10:00 PM,x,1.01,11.76,11.5882318181818
02/28/2020,10:15:00 PM,x,1,11.75,11.5673522727273
02/28/2020,10:20:00 PM,x,1,11.71,11.5518977272727
02/28/2020,10:25:00 PM,x,1.01,11.56,11.5219568181818
02/28/2020,10:30:00 PM,x,1,11.41,11.4656227272727
02/28/2020,10:35:00 PM,x,1,11.34,11.4065613636364
02/28/2020,10:40:00 PM,x,1,11.3,11.3529545454545
02/28/2020,10:45:00 PM,x,1,11.29,11.2956818181818
02/28/2020,10:50:00 PM,x,0.99,11.34,11.2284090909091
02/28/2020,10:55:00 PM,x,1,11.23,11.1511659090909
02/28/2020,11:00:00 PM,x,1,11.14,11.0866204545455
02/28/2020,11:05:00 PM,x,1,11.17,11.052075
02/28/2020,11:10:00 PM,x,1,11.12,11.0257113636364
02/28/2020,11:15:00 PM,x,1,10.97,10.9938931818182
02/28/2020,11:20:00 PM,x,1,10.71,10.9656818181818
02/28/2020,11:25:00 PM,x,1,10.7,10.9638636363636
02/28/2020,11:30:00 PM,x,1,10.96,10.9720454545455
02/28/2020,11:35:00 PM,x,1,11.01,10.9684090909091
02/28/2020,11:40:00 PM,x,1,10.94,10.9556818181818
02/28/2020,11:45:00 PM,x,1,11.03,10.9520454545455
02/28/2020,11:50:00 PM,x,1,11.21,10.9665909090909
02/28/2020,11:55:00 PM,x,1,11.23,10.9693181818182
02/29/2020,12:00:00 AM,x,1,11.13,10.9511363636364
02/29/2020,12:05:00 AM,x,1,10.98,10.9220454545455
02/29/2020,12:10:00 AM,x,1,10.93,10.8947727272727
02/29/2020,12:15:00 AM,x,1,10.87,10.8547727272727
02/29/2020,12:20:00 AM,x,1,10.73,10.7938636363636
02/29/2020,12:25:00 AM,x,1,10.76,10.7184090909091
02/29/2020,12:30:00 AM,x,1,10.69,10.6320454545455
02/29/2020,12:35:00 AM,x,1,10.64,10.5520454545455
02/29/2020,12:40:00 AM,x,1,10.59,10.4675295454545
02/29/2020,12:45:00 AM,x,1,10.54,10.3884681818182
02/29/2020,12:50:00 AM,x,1,10.4,10.3202863636364
02/29/2020,12:55:00 AM,x,1,10.18,10.2530136363636
02/29/2020,01:00:00 AM,x,1,10.1,10.1902863636364
02/29/2020,01:05:00 AM,x,0.99,10,10.1248318181818
02/29/2020,01:10:00 AM,x,0.99,10,10.0593772727273
02/29/2020,01:15:00 AM,x,1,9.98,10.0002863636364
02/29/2020,01:20:00 AM,x,1,10.02,9.95577045454546
02/29/2020,01:25:00 AM,x,1,10,9.91943636363636
02/29/2020,01:30:00 AM,x,1,9.92,9.89128409090909
02/29/2020,01:35:00 AM,x,1,9.87,9.86582954545455
02/29/2020,01:40:00 AM,x,1,9.89,9.83310227272727
02/29/2020,01:45:00 AM,x,0.99,9.91,9.79767727272727
02/29/2020,01:50:00 AM,x,0.99,9.78,9.75134318181818
02/29/2020,01:55:00 AM,x,0.99,9.79,9.69137272727273
02/29/2020,02:00:00 AM,x,0.99,9.72,9.63685681818182
02/29/2020,02:05:00 AM,x,0.99,9.64,9.58234090909091
02/29/2020,02:10:00 AM,x,0.99,9.59,9.52597727272727
02/29/2020,02:15:00 AM,x,0.99,9.51,9.46503863636364
02/29/2020,02:20:00 AM,x,0.99,9.34,9.40231136363636
02/29/2020,02:25:00 AM,x,0.99,9.32,9.33140227272727
02/29/2020,02:30:00 AM,x,0.99,9.27,9.27046363636364
02/29/2020,02:35:00 AM,x,1,9.27,9.22319090909091
02/29/2020,02:40:00 AM,x,1,9.24,9.18137272727273
02/29/2020,02:45:00 AM,x,0.99,9.09,9.14773636363636
02/29/2020,02:50:00 AM,x,0.99,9.01,9.13316136363636
02/29/2020,02:55:00 AM,x,1,9.05,9.11585909090909
02/29/2020,03:00:00 AM,x,0.99,9.12,9.10673863636364
02/29/2020,03:05:00 AM,x,0.99,9.13,9.09764772727273
02/29/2020,03:10:00 AM,x,0.99,9.14,9.08492045454545
02/29/2020,03:15:00 AM,x,1,9.18,9.08310227272727
02/29/2020,03:20:00 AM,x,1,9.13,9.08219318181818
02/29/2020,03:25:00 AM,x,1,9.17,9.06767727272727
02/29/2020,03:30:00 AM,x,1,9.17,9.04492045454546
02/29/2020,03:35:00 AM,x,1,9.1,9.01673863636364
02/29/2020,03:40:00 AM,x,0.99,9.07,8.98489090909091
02/29/2020,03:45:00 AM,x,0.99,9,8.95401136363636
02/29/2020,03:50:00 AM,x,0.99,8.89,8.93764772727273
02/29/2020,03:55:00 AM,x,1,8.87,8.90673863636364
02/29/2020,04:00:00 AM,x,0.99,8.82,8.87128409090909
02/29/2020,04:05:00 AM,x,1,8.79,8.83404090909091
02/29/2020,04:10:00 AM,x,0.99,8.84,8.80401136363636
02/29/2020,04:15:00 AM,x,1,8.95,8.77489090909091
02/29/2020,04:20:00 AM,x,1,8.83,8.7558
02/29/2020,04:25:00 AM,x,1,8.78,8.7558
02/29/2020,04:30:00 AM,x,0.99,8.69,8.76034545454545
02/29/2020,04:35:00 AM,x,1,8.74,8.76855681818182
02/29/2020,04:40:00 AM,x,1,8.68,8.77855681818182
02/29/2020,04:45:00 AM,x,0.99,8.68,8.76767727272727
02/29/2020,04:50:00 AM,x,1,8.87,8.739525
02/29/2020,04:55:00 AM,x,0.99,8.87,8.71046363636364
02/29/2020,05:00:00 AM,x,0.99,8.88,8.70591818181818
02/29/2020,05:05:00 AM,x,0.99,8.95,8.70322045454546
02/29/2020,05:10:00 AM,x,0.99,8.83,8.71237045454545
02/29/2020,05:15:00 AM,x,0.99,8.52,8.71964318181818
02/29/2020,05:20:00 AM,x,0.99,8.46,8.70330909090909
02/29/2020,05:25:00 AM,x,0.99,8.64,8.68418863636364
02/29/2020,05:30:00 AM,x,0.99,8.71,8.67128409090909
02/29/2020,05:35:00 AM,x,0.98,8.78,8.65873636363636
02/29/2020,05:40:00 AM,x,0.99,8.76,8.66186818181818
02/29/2020,05:45:00 AM,x,0.99,8.69,8.6898
02/29/2020,05:50:00 AM,x,1,8.66,8.69217954545455
02/29/2020,05:55:00 AM,x,1.05,8.74,8.66864772727273
02/29/2020,06:00:00 AM,0,2.16,8.85,8.63283409090909
02/29/2020,06:05:00 AM,0,3.93,8.96,8.60212954545455
02/29/2020,06:10:00 AM,0.04,5.69,8.98,8.5817
02/29/2020,06:15:00 AM,0.17,8.8,8.74,8.57068181818182
02/29/2020,06:20:00 AM,0.43,13.57,8.79,8.57420227272727
02/29/2020,06:25:00 AM,0.73,18.65,8.89,8.58633636363636
02/29/2020,06:30:00 AM,1.03,23.68,9.18,8.60285
02/29/2020,06:35:00 AM,1.34,28.52,9.43,8.62708409090909
02/29/2020,06:40:00 AM,1.66,33.95,9.64,8.68958409090909
02/29/2020,06:45:00 AM,1.91,38.27,9.91,8.81684318181818
02/29/2020,06:50:00 AM,2.02,40.02,10.14,8.97934090909091
02/29/2020,06:55:00 AM,2.23,43.34,10.37,9.15878181818182
02/29/2020,07:00:00 AM,2.46,47.42,10.64,9.32715227272727
02/29/2020,07:05:00 AM,2.65,50.69,11.13,9.25245
02/29/2020,07:10:00 AM,2.81,53.42,11.59,9.27709090909091
02/29/2020,07:15:00 AM,3.01,57.34,12,9.46808181818182
02/29/2020,07:20:00 AM,3.34,64.07,12.34,9.8280590909091
02/29/2020,07:25:00 AM,3.79,77.77,12.79,10.3062795454545
02/29/2020,07:30:00 AM,5.62,211.65,14.56,10.8781181818182
02/29/2020,07:35:00 AM,8.94,281.61,17.96,11.5139045454545
02/29/2020,07:40:00 AM,13.48,314.55,20.99,12.2650772727273
02/29/2020,07:45:00 AM,16.68,343.72,23.97,13.0415113636364
02/29/2020,07:50:00 AM,18.94,372.25,26.32,13.9020295454546
02/29/2020,07:55:00 AM,20.89,402.49,28.47,14.7180772727273
02/29/2020,08:00:00 AM,22.75,434.27,30.59,15.7783636363636
02/29/2020,08:05:00 AM,23.89,448.1,32.68,16.7446954545455
02/29/2020,08:10:00 AM,24.96,463.47,33.74,17.5654568181818
02/29/2020,08:15:00 AM,25.93,476.51,35.21,18.1534295454546
02/29/2020,08:20:00 AM,28.1,510.8,35.84,18.6302272727273
02/29/2020,08:25:00 AM,30.26,546.63,37.11,19.0596159090909
02/29/2020,08:30:00 AM,31.5,568.39,37.91,19.3263931818182
02/29/2020,08:35:00 AM,32.32,582.6,38.73,19.3860863636364
02/29/2020,08:40:00 AM,34.39,614.56,39.24,19.5495272727273
02/29/2020,08:45:00 AM,34.99,623.18,39.72,19.6141204545454
02/29/2020,08:50:00 AM,35.64,631.62,40.64,19.8251795454545
02/29/2020,08:55:00 AM,37.13,654.13,40.67,20.1055886363636
02/29/2020,09:00:00 AM,38.78,682.05,40.94,20.2838431818182
02/29/2020,09:05:00 AM,39.9,701.69,43.28,20.28535
02/29/2020,09:10:00 AM,40.54,710.34,43.52,20.3469272727273
02/29/2020,09:15:00 AM,41.56,727.98,45.22,20.4633318181818
02/29/2020,09:20:00 AM,42.43,740.03,46.48,20.5539454545455
02/29/2020,09:25:00 AM,43.8,759.75,46.09,20.8143795454546
02/29/2020,09:30:00 AM,45.07,778.09,45.1,21.2715522727273
02/29/2020,09:35:00 AM,45.41,784.18,45.43,21.5824431818182
02/29/2020,09:40:00 AM,47,809.32,47.05,21.7242681818182
02/29/2020,09:45:00 AM,49.25,847.72,48.66,21.8483409090909
02/29/2020,09:50:00 AM,50.33,865.06,50.39,22.0358409090909
02/29/2020,09:55:00 AM,49.46,859.93,51.75,22.366725
02/29/2020,10:00:00 AM,50.34,867.85,52.1,22.5208636363636
02/29/2020,10:05:00 AM,53.54,918.03,51.83,22.4970704545454
02/29/2020,10:10:00 AM,53.69,916.14,52.7,22.4609454545454
02/29/2020,10:15:00 AM,53.89,923.03,54.49,22.56055
02/29/2020,10:20:00 AM,54.67,938.22,55.53,22.5777363636364
02/29/2020,10:25:00 AM,56.47,965.92,52.9,22.5047295454546
02/29/2020,10:30:00 AM,57.79,991.31,51.9,22.8474318181818
02/29/2020,10:35:00 AM,58.31,1002.47,52.93,22.2689363636364
02/29/2020,10:40:00 AM,59.44,1029.7,55.67,21.4751363636364
02/29/2020,10:45:00 AM,59.87,1038.32,56.21,20.5342340909091
02/29/2020,10:50:00 AM,61,1056.64,57.34,19.89355
02/29/2020,10:55:00 AM,46.64,770.32,52.7,19.6158909090909
02/29/2020,11:00:00 AM,63.26,1072.29,50.48,19.7268636363636
02/29/2020,11:05:00 AM,64.4,1095.58,49.8,19.5531454545454
02/29/2020,11:10:00 AM,64.58,1098.72,49.85,20.8718022727273
02/29/2020,11:15:00 AM,63.4,1079.99,53.09,21.1946886363636
02/29/2020,11:20:00 AM,64.01,1084.82,53.71,21.0236272727273
02/29/2020,11:25:00 AM,60.13,1009.75,53.72,20.01865
02/29/2020,11:30:00 AM,65.98,1126.19,55.04,20.99255
02/29/2020,11:35:00 AM,26.59,418.77,50.32,23.0418022727273
02/29/2020,11:40:00 AM,31.42,492.42,42.02,22.9938659090909
02/29/2020,11:45:00 AM,44.36,714.23,44.33,23.1352977272727
02/29/2020,11:50:00 AM,64.43,1064.62,51.21,24.0345068181818
02/29/2020,11:55:00 AM,57.16,934.97,56.73,25.6191863636364
02/29/2020,12:00:00 PM,21.59,310.91,46.84,26.5145522727273
02/29/2020,12:05:00 PM,63.07,1047.56,47.66,26.4340090909091
02/29/2020,12:10:00 PM,70.13,1158.89,57.21,27.1416931818182
02/29/2020,12:15:00 PM,63.42,1040.78,62.17,27.9671272727273
02/29/2020,12:20:00 PM,31.92,490.32,54.27,28.8537818181818
02/29/2020,12:25:00 PM,41.9,666.22,49.94,28.7168204545455
02/29/2020,12:30:00 PM,25.4,372.8,47.94,27.6302181818182
02/29/2020,12:35:00 PM,15.19,215.05,40.79,28.5854795454545
02/29/2020,12:40:00 PM,12.13,167.16,35.63,28.9393727272727
02/29/2020,12:45:00 PM,13.09,162.06,31.63,28.4215954545454
02/29/2020,12:50:00 PM,10.5,135.48,29.24,26.9197363636364
02/29/2020,12:55:00 PM,7.42,93.76,27.83,26.3077568181818
02/29/2020,01:00:00 PM,5.54,75.01,26.56,25.0143090909091
02/29/2020,01:05:00 PM,4.09,57.88,25.32,23.8973113636364
02/29/2020,01:10:00 PM,3.53,51.72,24.33,23.0348545454545
02/29/2020,01:15:00 PM,3,48.18,23.38,22.4235204545455
02/29/2020,01:20:00 PM,3.37,46.89,23.08,21.9112159090909
02/29/2020,01:25:00 PM,3.19,46.89,23.12,21.1501772727273
02/29/2020,01:30:00 PM,2.48,39.88,22.81,20.436125
02/29/2020,01:35:00 PM,1.67,29.53,21.67,19.7055613636364
02/29/2020,01:40:00 PM,1.6,28.05,20.55,18.9366386363636
02/29/2020,01:45:00 PM,2.5,36.26,20.38,18.1776568181818
02/29/2020,01:50:00 PM,3.05,43.65,17.83,17.4438272727273
02/29/2020,01:55:00 PM,3.94,53.92,18.02,16.7061454545455
02/29/2020,02:00:00 PM,3.02,36.84,16.6,15.9890386363636
02/29/2020,02:05:00 PM,1.73,26.74,15.06,15.2599863636364
02/29/2020,02:10:00 PM,0.82,15.22,13.96,14.6384068181818
02/29/2020,02:15:00 PM,0.76,14.34,13.95,13.9651954545455
02/29/2020,02:20:00 PM,0.82,13.49,13.92,13.4886068181818
02/29/2020,02:25:00 PM,0.66,13.67,14.07,12.9839909090909
02/29/2020,02:30:00 PM,1.1,22.44,13.42,12.5517613636364
02/29/2020,02:35:00 PM,1.28,25.2,13.62,12.2098727272727
02/29/2020,02:40:00 PM,0.79,18.27,12.39,11.9419477272727
02/29/2020,02:45:00 PM,1.26,25.88,12.01,11.6783818181818
02/29/2020,02:50:00 PM,1.91,35.79,11.88,11.4386181818182
02/29/2020,02:55:00 PM,2.36,42.21,12.02,11.2450090909091
02/29/2020,03:00:00 PM,3.06,52.61,12.14,11.1562818181818
02/29/2020,03:05:00 PM,3.23,54.21,12.28,11.1190409090909
02/29/2020,03:10:00 PM,3.38,56.47,12.42,11.1835477272727
02/29/2020,03:15:00 PM,3.78,61.41,12.84,11.2910090909091
02/29/2020,03:20:00 PM,3.95,60.43,13.46,11.5460068181818
02/29/2020,03:25:00 PM,4.82,67.24,13.9,11.8421431818182
02/29/2020,03:30:00 PM,5.82,82.42,15.07,12.1841340909091
02/29/2020,03:35:00 PM,6.78,97.36,15.67,12.5041613636364
02/29/2020,03:40:00 PM,8.23,119.97,16.25,12.7484954545455
02/29/2020,03:45:00 PM,7.02,104.56,16.92,12.9249909090909
02/29/2020,03:50:00 PM,4.79,71.21,16.22,13.0901931818182
02/29/2020,03:55:00 PM,2.81,42.09,15.56,13.2789681818182
02/29/2020,04:00:00 PM,2.26,32.97,15.11,13.4251204545455
02/29/2020,04:05:00 PM,2.38,34.08,14.38,13.5385386363636
02/29/2020,04:10:00 PM,3.02,44.75,14.24,13.6381818181818
02/29/2020,04:15:00 PM,3.07,43.9,14.74,13.5835590909091
02/29/2020,04:20:00 PM,2.96,44.27,15.23,13.5205977272727
02/29/2020,04:25:00 PM,2.11,32.03,15.04,13.4638363636364
02/29/2020,04:30:00 PM,2.4,35.28,14.9,13.4616090909091
02/29/2020,04:35:00 PM,2.41,34.86,14.58,13.5201977272727
02/29/2020,04:40:00 PM,2.93,42.74,14.31,13.6297363636364
02/29/2020,04:45:00 PM,2.53,40.52,14.53,13.7161409090909
02/29/2020,04:50:00 PM,2.3,38.84,14.83,13.7426613636364
02/29/2020,04:55:00 PM,1.78,31.57,15.04,13.7617477272727
02/29/2020,05:00:00 PM,2.09,34.25,15.03,13.7780045454545
02/29/2020,05:05:00 PM,2.27,35.06,15.13,13.7776545454545
02/29/2020,05:10:00 PM,1.82,30.04,15.24,13.7975295454545
02/29/2020,05:15:00 PM,1.75,29.14,15.03,13.7495477272727
02/29/2020,05:20:00 PM,1.51,25.57,15.04,13.6448181818182
02/29/2020,05:25:00 PM,1.13,21.47,14.63,13.4905
02/29/2020,05:30:00 PM,0.83,17.44,14.01,13.3637931818182
02/29/2020,05:35:00 PM,0.68,15.09,13.63,13.2198227272727
02/29/2020,05:40:00 PM,0.58,12.76,13.1,13.0266340909091
02/29/2020,05:45:00 PM,0.48,11.21,12.78,12.8312636363636
02/29/2020,05:50:00 PM,0.47,10.57,12.66,12.6132590909091
02/29/2020,05:55:00 PM,0.31,8.52,12.8,12.3880772727273
02/29/2020,06:00:00 PM,0.12,6.25,12.61,12.1857409090909
02/29/2020,06:05:00 PM,0.02,4.35,12.28,12.0073704545455
02/29/2020,06:10:00 PM,0,2.65,12.02,11.883875
02/29/2020,06:15:00 PM,0,1.51,11.86,11.7840113636364
02/29/2020,06:20:00 PM,0,1.07,11.49,11.7077113636364
02/29/2020,06:25:00 PM,0,1,11.25,11.5971727272727
02/29/2020,06:30:00 PM,0,1,11.21,11.4799272727273
02/29/2020,06:35:00 PM,x,1.02,11.36,11.3670681818182
02/29/2020,06:40:00 PM,x,1.01,11.35,11.2610045454545
02/29/2020,06:45:00 PM,x,1.01,11.51,11.1506931818182
02/29/2020,06:50:00 PM,x,1.01,11.34,11.0645363636364
02/29/2020,06:55:00 PM,x,1.01,11.15,10.986325
02/29/2020,07:00:00 PM,x,1.01,10.93,10.9099613636364
02/29/2020,07:05:00 PM,x,1.01,10.8,10.8272931818182
02/29/2020,07:10:00 PM,x,1,10.63,10.7555045454545
02/29/2020,07:15:00 PM,x,1,10.54,10.6718977272727
02/29/2020,07:20:00 PM,x,1.01,10.39,10.6010181818182
02/29/2020,07:25:00 PM,x,1,10.37,10.5310181818182
02/29/2020,07:30:00 PM,x,1,10.45,10.4819568181818
02/29/2020,07:35:00 PM,x,1,10.56,10.4538045454545
02/29/2020,07:40:00 PM,x,1,10.59,10.4374409090909
02/29/2020,07:45:00 PM,x,1,10.56,10.4310772727273
02/29/2020,07:50:00 PM,x,1.01,10.38,10.4338340909091
02/29/2020,07:55:00 PM,x,1,10.39,10.4347431818182
02/29/2020,08:00:00 PM,x,1,10.49,10.4301681818182
02/29/2020,08:05:00 PM,x,1,10.45,10.4119863636364
02/29/2020,08:10:00 PM,x,1,10.47,10.3838045454545
02/29/2020,08:15:00 PM,x,1,10.42,10.3592295454545
02/29/2020,08:20:00 PM,x,1,10.38,10.3456227272727
02/29/2020,08:25:00 PM,x,1.01,10.4,10.3310772727273
02/29/2020,08:30:00 PM,x,1,10.36,10.3010772727273
02/29/2020,08:35:00 PM,x,1,10.28,10.2747136363636
02/29/2020,08:40:00 PM,x,1.01,10.29,10.2338045454545
02/29/2020,08:45:00 PM,x,1,10.23,10.1856227272727
02/29/2020,08:50:00 PM,x,1,10.23,10.142925
02/29/2020,08:55:00 PM,x,1,10.16,10.1011363636364
02/29/2020,09:00:00 PM,x,1,10.16,10.0511363636364
02/29/2020,09:05:00 PM,x,1,10.02,10.0111363636364
02/29/2020,09:10:00 PM,x,1,9.89,9.972075
02/29/2020,09:15:00 PM,x,0.99,9.91,9.93662045454546
02/29/2020,09:20:00 PM,x,1,9.94,9.90752954545455
02/29/2020,09:25:00 PM,x,1,9.81,9.88389318181818
02/29/2020,09:30:00 PM,x,1,9.84,9.84571136363636
02/29/2020,09:35:00 PM,x,1,9.86,9.82480227272727
02/29/2020,09:40:00 PM,x,1,9.84,9.81752954545455
02/29/2020,09:45:00 PM,x,1,9.91,9.81022727272727
02/29/2020,09:50:00 PM,x,1,9.9,9.81022727272727
02/29/2020,09:55:00 PM,x,1,9.74,9.82477272727273
02/29/2020,10:00:00 PM,x,1,9.79,9.83659090909091
02/29/2020,10:05:00 PM,x,1,9.81,9.85477272727273
02/29/2020,10:10:00 PM,x,1,9.83,9.87477272727273
02/29/2020,10:15:00 PM,x,1,9.94,9.88025681818182
02/29/2020,10:20:00 PM,x,1,9.97,9.87846818181818
02/29/2020,10:25:00 PM,x,1,9.97,9.88937727272727
02/29/2020,10:30:00 PM,x,1,10.06,9.89486136363636
02/29/2020,10:35:00 PM,x,1,10.06,9.89943636363636
02/29/2020,10:40:00 PM,x,0.99,9.97,9.88852727272727
02/29/2020,10:45:00 PM,x,0.99,9.88,9.87125454545455
02/29/2020,10:50:00 PM,x,1,9.86,9.84855681818182
02/29/2020,10:55:00 PM,x,0.99,9.85,9.81131363636364
02/29/2020,11:00:00 PM,x,0.99,9.86,9.76497954545455
02/29/2020,11:05:00 PM,x,1,9.71,9.71682727272727
02/29/2020,11:10:00 PM,x,1,9.75,9.67773636363637
02/29/2020,11:15:00 PM,x,0.99,9.72,9.64773636363636
02/29/2020,11:20:00 PM,x,0.99,9.56,9.59685681818182
02/29/2020,11:25:00 PM,x,0.99,9.55,9.53412954545455
02/29/2020,11:30:00 PM,x,0.99,9.53,9.46688636363636
02/29/2020,11:35:00 PM,x,0.99,9.54,9.41418863636364
02/29/2020,11:40:00 PM,x,0.99,9.55,9.36421818181818
02/29/2020,11:45:00 PM,x,0.99,9.3,9.30967272727273
02/29/2020,11:50:00 PM,x,0.99,9.16,9.27876363636364
02/29/2020,11:55:00 PM,x,0.98,9.12,9.25421818181818
03/01/2020,12:00:00 AM,x,0.99,9.13,9.22785454545455
03/01/2020,12:05:00 AM,x,0.99,9.2,9.19603636363636
03/01/2020,12:10:00 AM,x,0.99,9.12,9.16330909090909
03/01/2020,12:15:00 AM,x,0.99,9.22,9.14785454545454
03/01/2020,12:20:00 AM,x,0.99,9.28,9.13967272727273
03/01/2020,12:25:00 AM,x,0.99,9.24,9.13418863636363
03/01/2020,12:30:00 AM,x,0.99,9.19,9.13055227272727
03/01/2020,12:35:00 AM,x,0.99,9.19,9.12237045454545
03/01/2020,12:40:00 AM,x,0.99,9.13,9.15143181818182
03/01/2020,12:45:00 AM,x,0.99,9.07,9.18231136363636
03/01/2020,12:50:00 AM,x,0.99,9.06,9.20594772727273
03/01/2020,12:55:00 AM,x,0.99,9.09,9.20140227272727
03/01/2020,01:00:00 AM,x,0.99,9.11,9.18594772727273
03/01/2020,01:05:00 AM,x,1,9.44,9.17231136363636
03/01/2020,01:10:00 AM,x,1,9.56,9.18958409090909
03/01/2020,01:15:00 AM,x,0.99,9.54,9.23503863636364
03/01/2020,01:20:00 AM,x,0.99,9.19,9.28685681818182
03/01/2020,01:25:00 AM,x,0.99,9.02,9.32776590909091
03/01/2020,01:30:00 AM,x,0.99,9.04,9.35140227272727
03/01/2020,01:35:00 AM,x,0.99,9.32,9.35146136363636
03/01/2020,01:40:00 AM,x,0.99,9.57,9.33242954545455
03/01/2020,01:45:00 AM,x,0.99,9.63,9.31336818181818
03/01/2020,01:50:00 AM,x,0.99,9.54,9.32976136363636
03/01/2020,01:55:00 AM,x,0.99,9.37,9.36976136363636
03/01/2020,02:00:00 AM,x,0.98,9.44,9.43342727272727
03/01/2020,02:05:00 AM,x,0.98,9.35,9.48800227272727
03/01/2020,02:10:00 AM,x,0.98,9.33,9.51257727272727
03/01/2020,02:15:00 AM,x,0.98,9.37,9.51897045454546
03/01/2020,02:20:00 AM,x,0.99,9.46,9.52354545454546
03/01/2020,02:25:00 AM,x,0.98,9.74,9.53448409090909
03/01/2020,02:30:00 AM,x,0.98,9.92,9.553575
03/01/2020,02:35:00 AM,x,0.98,9.84,9.60721136363636
03/01/2020,02:40:00 AM,x,0.98,9.7,9.67630227272728
03/01/2020,02:45:00 AM,x,0.98,9.59,9.75445454545455
03/01/2020,02:50:00 AM,x,0.98,9.49,9.83445454545455
03/01/2020,02:55:00 AM,x,0.98,9.65,9.914425
03/01/2020,03:00:00 AM,x,0.98,9.94,9.99348636363636
03/01/2020,03:05:00 AM,x,0.98,10.09,10.0689113636364
03/01/2020,03:10:00 AM,x,0.99,10.23,10.1616090909091
03/01/2020,03:15:00 AM,x,0.99,10.34,10.276125
03/01/2020,03:20:00 AM,x,0.99,10.62,10.4179136363636
03/01/2020,03:25:00 AM,x,0.99,10.79,10.5506113636364
03/01/2020,03:30:00 AM,x,0.99,10.67,10.6460363636364
03/01/2020,03:35:00 AM,x,0.99,10.72,10.7196431818182
03/01/2020,03:40:00 AM,x,0.99,10.85,10.7750977272727
03/01/2020,03:45:00 AM,x,0.99,11.05,10.8260068181818
03/01/2020,03:50:00 AM,x,0.99,11.11,10.8523704545455
03/01/2020,03:55:00 AM,x,0.99,10.99,10.8760068181818
03/01/2020,04:00:00 AM,x,0.99,10.9,10.9323409090909
03/01/2020,04:05:00 AM,x,0.99,10.84,11.0005227272727
03/01/2020,04:10:00 AM,x,0.99,10.9,11.0523113636364
03/01/2020,04:15:00 AM,x,0.99,10.91,11.0541295454545
03/01/2020,04:20:00 AM,x,0.99,11.05,11.0177659090909
03/01/2020,04:25:00 AM,x,1,11.29,10.9632204545455
03/01/2020,04:30:00 AM,x,0.99,11.47,10.8914022727273
03/01/2020,04:35:00 AM,x,1,11.42,10.8295840909091
03/01/2020,04:40:00 AM,x,0.99,11.07,10.7587045454545
03/01/2020,04:45:00 AM,x,0.99,10.71,10.6732795454545
03/01/2020,04:50:00 AM,x,0.99,10.39,10.5696727272727
03/01/2020,04:55:00 AM,x,0.99,10.11,10.4415204545455
03/01/2020,05:00:00 AM,x,0.99,10.16,10.2906409090909
03/01/2020,05:05:00 AM,x,0.98,10.12,10.1416090909091
03/01/2020,05:10:00 AM,x,0.98,9.97,10.0270931818182
03/01/2020,05:15:00 AM,x,0.98,9.91,9.94530454545455
03/01/2020,05:20:00 AM,x,0.99,9.88,9.89715227272727
03/01/2020,05:25:00 AM,x,0.98,9.81,9.87533409090909
