,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C]
1267,11/30/2019,09:35:00 AM,47.75,780.48,43.1,21.67291042
1268,11/30/2019,09:40:00 AM,46.76,726.8,43.12,21.32169167
1269,11/30/2019,09:45:00 AM,32.16,488.91,40.97,21.01603125
1270,11/30/2019,09:50:00 AM,25.63,365.14,34.49,20.67302292
1271,11/30/2019,09:55:00 AM,37.96,553.46,35.01,19.87908958
1272,11/30/2019,10:00:00 AM,31.78,458.45,34.48,18.61867917
1273,11/30/2019,10:05:00 AM,27.5,398.79,32.75,18.60259792
1274,11/30/2019,10:10:00 AM,28.73,411.84,32.37,18.63376458
1275,11/30/2019,10:15:00 AM,28.44,404.55,32.03,18.374975
1276,11/30/2019,10:20:00 AM,31.32,453.16,33.53,18.49842292
1277,11/30/2019,10:25:00 AM,48.2,710.43,37.14,19.19904167
1278,11/30/2019,10:30:00 AM,65.24,980.17,43.23,19.55680417
1279,11/30/2019,10:35:00 AM,60.42,914.11,47.25,20.04688542
1280,11/30/2019,10:40:00 AM,59.16,911.6,49.5,20.68599792
1281,11/30/2019,10:45:00 AM,63.31,983.54,53.94,21.32983958
1282,11/30/2019,10:50:00 AM,65.04,1016.79,57.15,21.71520625
1283,11/30/2019,10:55:00 AM,63.53,990.77,57.63,22.31495
1284,11/30/2019,11:00:00 AM,65.87,1029.43,57.33,23.13040208
1285,11/30/2019,11:05:00 AM,64.18,1010.76,58.52,24.61434375
1286,11/30/2019,11:10:00 AM,63.48,991.86,58.89,24.98508333
1287,11/30/2019,11:15:00 AM,61.4,976.67,58.35,25.08226042
1288,11/30/2019,11:20:00 AM,67.68,1057.64,57.8,25.08725625
1289,11/30/2019,11:25:00 AM,68.66,1063.14,55.8,24.36015625
1290,11/30/2019,11:30:00 AM,68.27,1043.08,55.06,23.23386875
1291,11/30/2019,11:35:00 AM,25.15,333.27,46.18,23.93265208
1292,11/30/2019,11:40:00 AM,36.61,452.25,39.02,24.07011875
1293,11/30/2019,11:45:00 AM,30.66,512.89,39.81,23.78719583
1294,11/30/2019,11:50:00 AM,16.84,210.33,31.0,23.60035833
1295,11/30/2019,11:55:00 AM,33.23,426.93,30.58,23.23712292
1296,11/30/2019,12:00:00 PM,63.55,925.29,40.43,22.59760833
1297,11/30/2019,12:05:00 PM,17.94,252.44,42.26,21.7809375
1298,11/30/2019,12:10:00 PM,13.54,188.18,34.42,22.04827083
1299,11/30/2019,12:15:00 PM,13.07,178.98,29.03,22.0398375
1300,11/30/2019,12:20:00 PM,14.28,184.78,27.19,21.78868125
1301,11/30/2019,12:25:00 PM,21.98,320.95,27.32,22.16959375
1302,11/30/2019,12:30:00 PM,53.44,713.67,36.68,23.294375
1303,11/30/2019,12:35:00 PM,33.65,438.81,39.81,22.254275
1304,11/30/2019,12:40:00 PM,20.03,245.85,35.52,21.74978542
1305,11/30/2019,12:45:00 PM,22.54,265.85,31.68,21.65805208
1306,11/30/2019,12:50:00 PM,29.66,371.68,33.23,21.71872708
1307,11/30/2019,12:55:00 PM,30.49,397.67,34.2,22.05978125
1308,11/30/2019,01:00:00 PM,14.09,156.14,28.93,22.62570208
1309,11/30/2019,01:05:00 PM,13.34,153.4,26.56,22.10585625
1310,11/30/2019,01:10:00 PM,8.4,105.53,25.68,21.46754167
1311,11/30/2019,01:15:00 PM,6.76,79.62,24.7,21.172725
1312,11/30/2019,01:20:00 PM,3.55,47.3,23.45,20.99758958
1313,11/30/2019,01:25:00 PM,2.17,31.33,22.0,20.80282292
1314,11/30/2019,01:30:00 PM,2.14,29.33,21.23,20.37314583
1315,11/30/2019,01:35:00 PM,4.08,53.83,21.06,20.13960208
1316,11/30/2019,01:40:00 PM,2.48,36.92,21.07,19.8572125
1317,11/30/2019,01:45:00 PM,2.06,30.09,20.48,19.55834167
1318,11/30/2019,01:50:00 PM,2.3,31.73,20.08,19.26203958
1319,11/30/2019,01:55:00 PM,1.78,27.43,19.83,19.09998125
1320,11/30/2019,02:00:00 PM,2.33,34.79,19.83,19.00335
1321,11/30/2019,02:05:00 PM,2.96,41.17,20.11,18.95384167
1322,11/30/2019,02:10:00 PM,3.02,42.72,20.25,18.85372083
1323,11/30/2019,02:15:00 PM,4.51,62.28,20.55,18.78971875
1324,11/30/2019,02:20:00 PM,6.13,82.55,21.04,18.77765833
1325,11/30/2019,02:25:00 PM,4.85,64.09,21.12,18.75735417
1326,11/30/2019,02:30:00 PM,4.22,54.24,20.88,18.77373125
1327,11/30/2019,02:35:00 PM,3.58,48.11,20.28,18.73366667
1328,11/30/2019,02:40:00 PM,2.88,41.58,20.02,18.6949625
1329,11/30/2019,02:45:00 PM,3.1,43.26,20.14,18.72114375
1330,11/30/2019,02:50:00 PM,3.1,39.26,20.18,18.776325
1331,11/30/2019,02:55:00 PM,3.86,47.85,20.25,18.78890625
1332,11/30/2019,03:00:00 PM,4.69,51.82,20.58,18.78649167
1333,11/30/2019,03:05:00 PM,6.52,71.04,20.6,18.80210417
1334,11/30/2019,03:10:00 PM,8.03,79.78,20.99,18.75802708
1335,11/30/2019,03:15:00 PM,5.38,63.69,20.91,18.67033333
1336,11/30/2019,03:20:00 PM,4.16,53.56,20.76,18.57840417
1337,11/30/2019,03:25:00 PM,2.87,36.06,20.36,18.55852083
1338,11/30/2019,03:30:00 PM,1.48,20.67,19.76,18.51324583
1339,11/30/2019,03:35:00 PM,1.18,17.73,19.48,18.49496667
1340,11/30/2019,03:40:00 PM,2.26,30.47,19.13,18.4715375
1341,11/30/2019,03:45:00 PM,3.7,48.87,19.27,18.40075833
1342,11/30/2019,03:50:00 PM,4.54,60.28,19.76,18.29469167
1343,11/30/2019,03:55:00 PM,2.03,32.73,19.52,18.15255625
1344,11/30/2019,04:00:00 PM,1.24,21.46,19.05,17.99821667
1345,11/30/2019,04:05:00 PM,1.39,23.02,18.82,17.78980417
1346,11/30/2019,04:10:00 PM,0.79,15.2,18.61,17.61943125
1347,11/30/2019,04:15:00 PM,0.54,11.67,18.37,17.49085
1348,11/30/2019,04:20:00 PM,0.6,11.8,18.13,17.38898333
1349,11/30/2019,04:25:00 PM,0.53,11.31,17.85,17.23688333
1350,11/30/2019,04:30:00 PM,0.41,10.58,17.58,17.10036667
1351,11/30/2019,04:35:00 PM,0.78,14.99,16.89,17.0001125
1352,11/30/2019,04:40:00 PM,1,18.3,16.69,16.88210417
1353,11/30/2019,04:45:00 PM,1.27,22.5,16.87,16.76446458
1354,11/30/2019,04:50:00 PM,0.95,18.2,17.17,16.66356458
1355,11/30/2019,04:55:00 PM,0.9,16.89,17.18,16.60182083
1356,11/30/2019,05:00:00 PM,0.92,18.02,17.3,16.56355208
1357,11/30/2019,05:05:00 PM,0.54,12.96,17.29,16.59399792
1358,11/30/2019,05:10:00 PM,0.43,11.08,17.06,16.64953125
1359,11/30/2019,05:15:00 PM,0.9,17.26,17.14,16.68402083
1360,11/30/2019,05:20:00 PM,0.83,16.44,17.07,16.64794167
1361,11/30/2019,05:25:00 PM,0.1,5.8,16.93,16.59003542
1362,11/30/2019,05:30:00 PM,0.04,4.71,16.93,16.51849583
1363,11/30/2019,05:35:00 PM,0,2.21,16.84,16.44239167
1364,11/30/2019,05:40:00 PM,0,1.18,16.8,16.39869583
1365,11/30/2019,05:45:00 PM,0,1.15,16.59,16.37340417
1366,11/30/2019,05:50:00 PM,0,1.06,16.18,16.35505833
1367,11/30/2019,05:55:00 PM,0,1.04,15.97,16.32622917
1368,11/30/2019,06:00:00 PM,x,1.05,15.89,16.29528125
1369,11/30/2019,06:05:00 PM,x,1.06,15.99,16.26672917
1370,11/30/2019,06:10:00 PM,x,1.06,16.21,16.24622083
1371,11/30/2019,06:15:00 PM,x,1.06,16.31,16.24479792
1372,11/30/2019,06:20:00 PM,x,1.06,16.35,16.26396458
1373,11/30/2019,06:25:00 PM,x,1.06,16.43,16.30141042
1374,11/30/2019,06:30:00 PM,x,1.06,16.44,16.35555
1375,11/30/2019,06:35:00 PM,x,1.06,16.46,16.39388333
1376,11/30/2019,06:40:00 PM,x,1.06,16.55,16.29057708
1377,11/30/2019,06:45:00 PM,x,1.06,16.57,16.08563125
1378,11/30/2019,06:50:00 PM,x,1.06,16.41,15.8707125
1379,11/30/2019,06:55:00 PM,x,1.06,16.42,15.6616
1380,11/30/2019,07:00:00 PM,x,1.06,16.54,15.4699875
1381,11/30/2019,07:05:00 PM,x,1.06,16.45,15.29170833
1382,11/30/2019,07:10:00 PM,x,1.05,14.97,15.1267625
1383,11/30/2019,07:15:00 PM,x,1.04,13.85,14.97598333
1384,11/30/2019,07:20:00 PM,x,1.03,13.77,14.8385375
1385,11/30/2019,07:25:00 PM,x,1.04,13.92,14.69609167
1386,11/30/2019,07:30:00 PM,x,1.04,14.14,14.55114583
1387,11/30/2019,07:35:00 PM,x,1.04,14.32,14.4137
1388,11/30/2019,07:40:00 PM,x,1.04,14.57,14.40039375
1389,11/30/2019,07:45:00 PM,x,1.04,14.76,14.48122708
1390,11/30/2019,07:50:00 PM,x,1.04,14.76,14.55536667
1391,11/30/2019,07:55:00 PM,x,1.04,14.71,14.61206042
1392,11/30/2019,08:00:00 PM,x,1.04,14.8,14.65456042
1393,11/30/2019,08:05:00 PM,x,1.04,14.8,14.68706042
1394,11/30/2019,08:10:00 PM,x,1.04,14.81,14.6945875
1395,11/30/2019,08:15:00 PM,x,1.04,14.82,14.66544792
1396,11/30/2019,08:20:00 PM,x,1.04,14.66,14.61630833
1397,11/30/2019,08:25:00 PM,x,1.03,14.6,14.56300208
1398,11/30/2019,08:30:00 PM,x,1.04,14.65,14.51469583
1399,11/30/2019,08:35:00 PM,x,1.04,14.71,14.47472292
1400,11/30/2019,08:40:00 PM,x,1.03,14.66,14.40975
1401,11/30/2019,08:45:00 PM,x,1.03,14.41,14.31561042
1402,11/30/2019,08:50:00 PM,x,1.03,14.17,14.2356375
1403,11/30/2019,08:55:00 PM,x,1.03,14.07,14.16647083
1404,11/30/2019,09:00:00 PM,x,1.03,14.22,14.09816458
1405,11/30/2019,09:05:00 PM,x,1.03,14.32,14.02819167
1406,11/30/2019,09:10:00 PM,x,1.03,14.03,13.964025
1407,11/30/2019,09:15:00 PM,x,1.03,13.69,13.92319167
1408,11/30/2019,09:20:00 PM,x,1.03,13.7,13.909025
1409,11/30/2019,09:25:00 PM,x,1.03,13.77,13.85738542
1410,11/30/2019,09:30:00 PM,x,1.03,13.83,13.78157917
1411,11/30/2019,09:35:00 PM,x,1.03,13.87,13.70743958
1412,11/30/2019,09:40:00 PM,x,1.03,13.89,13.6533
1413,11/30/2019,09:45:00 PM,x,1.03,13.92,13.62582708
1414,11/30/2019,09:50:00 PM,x,1.03,14.0,13.5891875
1415,11/30/2019,09:55:00 PM,x,1.02,13.45,13.54838125
1416,11/30/2019,10:00:00 PM,x,1.02,13.31,13.51424167
1417,11/30/2019,10:05:00 PM,x,1.02,13.43,13.48010208
1418,11/30/2019,10:10:00 PM,x,1.02,13.38,13.45679583
1419,11/30/2019,10:15:00 PM,x,1.02,13.36,13.43265625
1420,11/30/2019,10:20:00 PM,x,1.02,13.26,13.40185
1421,11/30/2019,10:25:00 PM,x,1.02,13.28,13.42935
1422,11/30/2019,10:30:00 PM,x,1.02,13.42,13.47518333
1423,11/30/2019,10:35:00 PM,x,1.02,13.46,13.50348958
1424,11/30/2019,10:40:00 PM,x,1.02,13.61,13.53765625
1425,11/30/2019,10:45:00 PM,x,1.02,13.63,13.58265625
1426,11/30/2019,10:50:00 PM,x,1.02,13.63,13.60515625
1427,11/30/2019,10:55:00 PM,x,1.02,13.78,13.59598958
1428,11/30/2019,11:00:00 PM,x,1.02,13.86,13.57682292
1429,11/30/2019,11:05:00 PM,x,1.03,13.77,13.55098958
1430,11/30/2019,11:10:00 PM,x,1.02,13.79,13.52515625
1431,11/30/2019,11:15:00 PM,x,1.02,13.9,13.50848958
1432,11/30/2019,11:20:00 PM,x,1.02,13.53,13.50098958
1433,11/30/2019,11:25:00 PM,x,1.02,13.17,13.47932292
1434,11/30/2019,11:30:00 PM,x,1.02,13.19,13.45348958
1435,11/30/2019,11:35:00 PM,x,1.02,13.15,13.43101667
1436,11/30/2019,11:40:00 PM,x,1.02,13.3,13.41185
1437,11/30/2019,11:45:00 PM,x,1.02,13.43,13.38851667
1438,11/30/2019,11:50:00 PM,x,1.02,13.54,13.40935
1439,11/30/2019,11:55:00 PM,x,1.02,13.52,13.43851667
1440,12/01/2019,12:00:00 AM,x,1.02,13.55,13.46018333
1441,12/01/2019,12:05:00 AM,x,1.02,13.5,13.49518333
1442,12/01/2019,12:10:00 AM,x,1.02,13.56,13.52518333
1443,12/01/2019,12:15:00 AM,x,1.02,13.62,13.53435
1444,12/01/2019,12:20:00 AM,x,1.02,13.78,13.51768333
1445,12/01/2019,12:25:00 AM,x,1.02,13.52,13.50851667
1446,12/01/2019,12:30:00 AM,x,1.02,13.45,13.47771042
1447,12/01/2019,12:35:00 AM,x,1.02,13.57,13.45440417
1448,12/01/2019,12:40:00 AM,x,1.02,13.66,13.41190417
1449,12/01/2019,12:45:00 AM,x,1.02,13.54,13.36193125
1450,12/01/2019,12:50:00 AM,x,1.02,13.34,13.313625
1451,12/01/2019,12:55:00 AM,x,1.02,13.41,13.29198542
1452,12/01/2019,01:00:00 AM,x,1.01,13.18,13.25784583
1453,12/01/2019,01:05:00 AM,x,1.01,13.22,13.19284583
1454,12/01/2019,01:10:00 AM,x,1.02,13.05,13.13120625
1455,12/01/2019,01:15:00 AM,x,1.01,13.02,13.09873333
1456,12/01/2019,01:20:00 AM,x,1.01,13.2,13.08626042
1457,12/01/2019,01:25:00 AM,x,1.01,13.26,13.06962083
1458,12/01/2019,01:30:00 AM,x,1.01,13.04,13.0787875
1459,12/01/2019,01:35:00 AM,x,1.02,12.79,13.09962083
1460,12/01/2019,01:40:00 AM,x,1.01,12.92,13.14464792
1461,12/01/2019,01:45:00 AM,x,1.01,13.15,13.18881458
1462,12/01/2019,01:50:00 AM,x,1.01,13.19,13.21298125
1463,12/01/2019,01:55:00 AM,x,1.01,13.21,13.23131458
1464,12/01/2019,02:00:00 AM,x,1.01,13.29,13.26048125
1465,12/01/2019,02:05:00 AM,x,1.01,13.47,13.307175
1466,12/01/2019,02:10:00 AM,x,1.01,13.59,13.342175
1467,12/01/2019,02:15:00 AM,x,1.01,13.55,13.36050833
1468,12/01/2019,02:20:00 AM,x,1.01,13.49,13.38884167
1469,12/01/2019,02:25:00 AM,x,1.01,13.48,13.422175
1470,12/01/2019,02:30:00 AM,x,1.01,13.39,13.449675
1471,12/01/2019,02:35:00 AM,x,1.01,13.35,13.44631458
1472,12/01/2019,02:40:00 AM,x,1.01,13.34,13.41464792
1473,12/01/2019,02:45:00 AM,x,1.01,13.37,13.38300833
1474,12/01/2019,02:50:00 AM,x,1.01,13.53,13.357175
1475,12/01/2019,02:55:00 AM,x,1.01,13.61,13.33384167
1476,12/01/2019,03:00:00 AM,x,1.01,13.62,13.319675
1477,12/01/2019,03:05:00 AM,x,1.02,13.43,13.30800833
1478,12/01/2019,03:10:00 AM,x,1.01,13.21,13.29634167
1479,12/01/2019,03:15:00 AM,x,1.0,13.17,13.27550833
1480,12/01/2019,03:20:00 AM,x,1.01,13.18,13.24550833
1481,12/01/2019,03:25:00 AM,x,1.01,13.2,13.21134167
1482,12/01/2019,03:30:00 AM,x,1.01,13.22,13.17634167
1483,12/01/2019,03:35:00 AM,x,1.01,13.21,13.15636875
1484,12/01/2019,03:40:00 AM,x,1.01,13.2,13.15553542
1485,12/01/2019,03:45:00 AM,x,1.01,13.12,13.15550833
1486,12/01/2019,03:50:00 AM,x,1.01,13.17,13.142175
1487,12/01/2019,03:55:00 AM,x,1.01,13.2,13.144675
1488,12/01/2019,04:00:00 AM,x,1.01,13.2,13.152175
1489,12/01/2019,04:05:00 AM,x,1.01,13.19,13.15384167
1490,12/01/2019,04:10:00 AM,x,1.01,13.2,13.15970208
1491,12/01/2019,04:15:00 AM,x,1.01,13.17,13.18720208
1492,12/01/2019,04:20:00 AM,x,1.01,13.02,13.22303542
1493,12/01/2019,04:25:00 AM,x,1.01,13.23,13.26636875
1494,12/01/2019,04:30:00 AM,x,1.01,13.31,13.30720208
1495,12/01/2019,04:35:00 AM,x,1.01,13.23,13.34136875
1496,12/01/2019,04:40:00 AM,x,1.0,13.27,13.37220208
1497,12/01/2019,04:45:00 AM,x,1.01,13.45,13.40136875
1498,12/01/2019,04:50:00 AM,x,1.01,13.6,13.43303542
1499,12/01/2019,04:55:00 AM,x,1.01,13.72,13.4355625
1500,12/01/2019,05:00:00 AM,x,1.01,13.69,13.43139583
1501,12/01/2019,05:05:00 AM,x,1.01,13.6,13.42722917
1502,12/01/2019,05:10:00 AM,x,1.01,13.57,13.41964792
1503,12/01/2019,05:15:00 AM,x,1.01,13.52,13.41383542
1504,12/01/2019,05:20:00 AM,x,1.01,13.4,13.39507083
1505,12/01/2019,05:25:00 AM,x,1.0,13.26,13.3647375
1506,12/01/2019,05:30:00 AM,x,1.01,13.26,13.32494583
1507,12/01/2019,05:35:00 AM,x,1.01,13.18,13.29947917
1508,12/01/2019,05:40:00 AM,x,1.03,13.18,13.27524167
1509,12/01/2019,05:45:00 AM,0,1.31,13.39,13.25258542
1510,12/01/2019,05:50:00 AM,0,2.4,13.42,13.23763958
1511,12/01/2019,05:55:00 AM,0.02,4.21,13.46,13.23438125
1512,12/01/2019,06:00:00 AM,0.23,8.01,13.44,13.22125
1513,12/01/2019,06:05:00 AM,0.56,13.49,13.7,13.20713958
1514,12/01/2019,06:10:00 AM,0.94,19.19,13.87,13.16152292
1515,12/01/2019,06:15:00 AM,1.3,24.76,14.02,13.05577083
1516,12/01/2019,06:20:00 AM,1.56,28.99,14.13,12.96804375
1517,12/01/2019,06:25:00 AM,2.34,41.28,14.53,12.7168875
1518,12/01/2019,06:30:00 AM,2.5,44.32,14.51,12.51268125
1519,12/01/2019,06:35:00 AM,2.4,42.22,14.35,12.498875
1520,12/01/2019,06:40:00 AM,2.72,44.95,14.06,12.51827083
1521,12/01/2019,06:45:00 AM,4.4,73.28,14.46,12.71766458
1522,12/01/2019,06:50:00 AM,5.53,112.33,15.94,13.07789792
1523,12/01/2019,06:55:00 AM,8.9,209.56,17.12,13.24075625
1524,12/01/2019,07:00:00 AM,13.86,344.64,21.93,13.35168333
1525,12/01/2019,07:05:00 AM,16.07,366.28,25.0,13.810625
1526,12/01/2019,07:10:00 AM,18.02,390.49,26.17,14.37008125
1527,12/01/2019,07:15:00 AM,17.83,370.83,27.66,14.90732083
1528,12/01/2019,07:20:00 AM,16.52,334.75,28.39,15.22224583
1529,12/01/2019,07:25:00 AM,20.05,388.84,27.78,15.60952917
1530,12/01/2019,07:30:00 AM,20.5,403.67,27.52,15.99132292
1531,12/01/2019,07:35:00 AM,14.53,241.38,26.33,16.16080625
1532,12/01/2019,07:40:00 AM,8.9,147.92,24.12,16.34187083
1533,12/01/2019,07:45:00 AM,7.36,103.53,21.89,16.351425
1534,12/01/2019,07:50:00 AM,8.38,116.05,19.84,16.14498542
1535,12/01/2019,07:55:00 AM,9.9,133.64,19.3,15.9024
1536,12/01/2019,08:00:00 AM,8.35,115.67,19.07,15.96370625
1537,12/01/2019,08:05:00 AM,9.07,125.24,19.2,16.09992083
1538,12/01/2019,08:10:00 AM,7.64,107.02,19.13,16.13934167
1539,12/01/2019,08:15:00 AM,7.75,107.61,19.22,16.12288333
1540,12/01/2019,08:20:00 AM,11.06,156.82,20.13,16.38103125
1541,12/01/2019,08:25:00 AM,19.08,294.41,21.8,16.67571458
1542,12/01/2019,08:30:00 AM,26.92,390.88,27.84,16.91055625
1543,12/01/2019,08:35:00 AM,18.07,250.47,28.26,17.358025
1544,12/01/2019,08:40:00 AM,16.66,249.98,27.91,17.40602917
1545,12/01/2019,08:45:00 AM,20.32,266.53,26.99,17.66650833
1546,12/01/2019,08:50:00 AM,18.49,254.58,27.44,18.24038125
1547,12/01/2019,08:55:00 AM,19.62,270.68,27.29,18.77720625
1548,12/01/2019,09:00:00 AM,20.8,298.19,27.82,19.35288125
1549,12/01/2019,09:05:00 AM,18.48,254.79,28.78,19.2545875
1550,12/01/2019,09:10:00 AM,32.24,488.68,32.11,19.23020833
1551,12/01/2019,09:15:00 AM,26.45,406.51,32.06,19.21820208
1552,12/01/2019,09:20:00 AM,20.46,303.39,31.78,18.80850417
1553,12/01/2019,09:25:00 AM,24.86,347.89,29.98,18.09745
1554,12/01/2019,09:30:00 AM,12.46,177.4,27.81,18.15050625
1555,12/01/2019,09:35:00 AM,17.74,229.84,26.41,17.33721875
1556,12/01/2019,09:40:00 AM,14.03,196.52,25.88,17.73807292
1557,12/01/2019,09:45:00 AM,13.1,178.04,23.97,17.62525208
1558,12/01/2019,09:50:00 AM,24.07,328.93,24.94,17.09609167
1559,12/01/2019,09:55:00 AM,48.37,672.3,31.81,16.80865
1560,12/01/2019,10:00:00 AM,27.91,390.6,31.46,15.5826625
1561,12/01/2019,10:05:00 AM,42.67,665.85,32.38,14.88934583
1562,12/01/2019,10:10:00 AM,22.49,320.98,31.47,14.61661458
1563,12/01/2019,10:15:00 AM,19.51,329.09,28.19,14.42047708
1564,12/01/2019,10:20:00 AM,26.92,387.08,28.15,14.35713333
1565,12/01/2019,10:25:00 AM,29.9,386.33,27.78,15.73032917
1566,12/01/2019,10:30:00 AM,49.73,762.38,32.11,15.97392292
1567,12/01/2019,10:35:00 AM,52.39,867.68,38.82,16.57394167
1568,12/01/2019,10:40:00 AM,42.16,631.99,36.76,16.41194792
1569,12/01/2019,10:45:00 AM,38.58,558.46,33.98,16.49011875
1570,12/01/2019,10:50:00 AM,58.97,902.78,42.83,16.28141667
1571,12/01/2019,10:55:00 AM,25.42,331.12,37.2,16.408675
1572,12/01/2019,11:00:00 AM,20.71,260.35,30.15,17.25604167
1573,12/01/2019,11:05:00 AM,27.7,364.92,29.8,17.86610208
1574,12/01/2019,11:10:00 AM,26.17,347.87,30.4,17.78396667
1575,12/01/2019,11:15:00 AM,25.48,309.15,28.48,17.87265625
1576,12/01/2019,11:20:00 AM,44.6,585.37,32.09,18.43651042
1577,12/01/2019,11:25:00 AM,39.18,523.65,33.77,17.65623125
1578,12/01/2019,11:30:00 AM,31.72,443.66,31.92,17.17984167
1579,12/01/2019,11:35:00 AM,34.04,439.35,32.22,17.39787083
1580,12/01/2019,11:40:00 AM,38.09,483.24,30.94,17.14922083
1581,12/01/2019,11:45:00 AM,34.78,464.79,32.0,15.51855833
1582,12/01/2019,11:50:00 AM,27.74,370.28,32.29,15.63758542
1583,12/01/2019,11:55:00 AM,28.5,410.3,30.41,15.54665
1584,12/01/2019,12:00:00 PM,38.06,463.94,31.05,16.37033333
1585,12/01/2019,12:05:00 PM,23.24,289.34,29.96,17.18884375
1586,12/01/2019,12:10:00 PM,23.81,292.91,25.63,17.64925833
1587,12/01/2019,12:15:00 PM,72.6,1090.01,34.29,18.29848333
1588,12/01/2019,12:20:00 PM,67.34,910.96,44.1,17.81396458
1589,12/01/2019,12:25:00 PM,67.79,1035.38,49.31,18.33500417
1590,12/01/2019,12:30:00 PM,49.34,722.3,50.86,18.38871667
1591,12/01/2019,12:35:00 PM,31.21,451.9,42.45,17.11314792
1592,12/01/2019,12:40:00 PM,41.81,588.01,39.87,17.19487708
1593,12/01/2019,12:45:00 PM,20.65,283.23,33.89,19.24885833
1594,12/01/2019,12:50:00 PM,36.64,566.41,32.85,19.68407708
1595,12/01/2019,12:55:00 PM,28.08,328.07,33.99,19.95362917
1596,12/01/2019,01:00:00 PM,42.46,459.8,31.56,19.10546667
1597,12/01/2019,01:05:00 PM,71.4,973.55,36.89,18.22653333
1598,12/01/2019,01:10:00 PM,62.54,733.81,40.94,17.90398958
1599,12/01/2019,01:15:00 PM,72.79,220.54,30.68,17.37416458
1600,12/01/2019,01:20:00 PM,66.53,208.11,26.48,17.60438542
1601,12/01/2019,01:25:00 PM,67.42,122.93,22.89,17.05449167
1602,12/01/2019,01:30:00 PM,69.92,151.16,22.12,17.11466667
1603,12/01/2019,01:35:00 PM,52.42,153.66,22.21,18.11172708
1604,12/01/2019,01:40:00 PM,62.88,162.18,22.16,18.15815208
1605,12/01/2019,01:45:00 PM,51.56,94.55,21.4,17.63111667
1606,12/01/2019,01:50:00 PM,63.31,76.79,19.7,17.4033125
1607,12/01/2019,01:55:00 PM,62.71,94.8,19.81,17.27476042
1608,12/01/2019,02:00:00 PM,52.46,83.12,20.04,17.31464792
1609,12/01/2019,02:05:00 PM,26.48,94.02,20.27,17.35444167
1610,12/01/2019,02:10:00 PM,52.69,67.13,19.83,17.39015625
1611,12/01/2019,02:15:00 PM,56.64,82.83,19.88,17.30705625
1612,12/01/2019,02:20:00 PM,48.13,92.53,19.99,17.28573542
1613,12/01/2019,02:25:00 PM,60.67,121.78,21.31,17.32798542
1614,12/01/2019,02:30:00 PM,43.16,108.74,21.22,17.29579792
1615,12/01/2019,02:35:00 PM,52.18,71.89,20.03,17.26685417
1616,12/01/2019,02:40:00 PM,51.59,64.07,19.4,17.18302083
1617,12/01/2019,02:45:00 PM,48.47,48.31,18.9,17.12575417
1618,12/01/2019,02:50:00 PM,46.92,52.97,18.67,17.10147708
1619,12/01/2019,02:55:00 PM,43.9,39.2,18.51,17.03807708
1620,12/01/2019,03:00:00 PM,41.95,39.62,18.24,16.92602708
1621,12/01/2019,03:05:00 PM,38.81,37.63,18.09,16.79704583
1622,12/01/2019,03:10:00 PM,35.33,35.93,17.81,16.69355833
1623,12/01/2019,03:15:00 PM,34.75,40.59,17.82,16.5925625
1624,12/01/2019,03:20:00 PM,34.07,35.34,17.84,16.5146875
1625,12/01/2019,03:25:00 PM,32.35,34.42,17.71,16.40619792
1626,12/01/2019,03:30:00 PM,30.56,34.42,17.46,16.3231
1627,12/01/2019,03:35:00 PM,29.46,33.36,17.23,16.23734792
1628,12/01/2019,03:40:00 PM,27.91,33.05,17.15,16.17636667
1629,12/01/2019,03:45:00 PM,26.98,32.37,17.17,16.12835
1630,12/01/2019,03:50:00 PM,25.78,31.57,17.04,16.05487292
1631,12/01/2019,03:55:00 PM,23.86,30.95,16.94,15.98546042
1632,12/01/2019,04:00:00 PM,22.27,30.61,16.95,15.93036875
1633,12/01/2019,04:05:00 PM,20.06,29.6,16.8,15.8818625
1634,12/01/2019,04:10:00 PM,18.55,28.6,16.84,15.83258958
1635,12/01/2019,04:15:00 PM,16.51,27.55,16.82,15.77114167
1636,12/01/2019,04:20:00 PM,14.81,26.47,16.67,15.71963125
1637,12/01/2019,04:25:00 PM,12.36,25.28,16.58,15.67557292
1638,12/01/2019,04:30:00 PM,10.6,24.3,16.47,15.62170417
1639,12/01/2019,04:35:00 PM,8.68,23.27,16.32,15.56993542
1640,12/01/2019,04:40:00 PM,5.57,22.32,16.21,15.49935208
1641,12/01/2019,04:45:00 PM,5.69,21.52,16.08,15.41310417
1642,12/01/2019,04:50:00 PM,5.33,19.82,16.04,15.3249375
1643,12/01/2019,04:55:00 PM,4.44,18.91,16.02,15.2294125
1644,12/01/2019,05:00:00 PM,2.9,18.5,15.91,15.12968542
1645,12/01/2019,05:05:00 PM,2.11,17.33,15.78,15.0272125
1646,12/01/2019,05:10:00 PM,1.43,16.2,15.59,14.92141042
1647,12/01/2019,05:15:00 PM,0.97,14.78,15.37,14.81272708
1648,12/01/2019,05:20:00 PM,0.77,12.87,15.17,14.68438333
1649,12/01/2019,05:25:00 PM,0.59,11.32,14.98,14.52759167
1650,12/01/2019,05:30:00 PM,0.41,9.43,14.79,14.3616
1651,12/01/2019,05:35:00 PM,0.25,7.26,14.57,14.1999125
