Fecha ,Hora,Potencia [kW],Insolaci½n [W/mì],Temperatura de modulos [›C],Temperatura ambiente [›C]
01/26/2020,10:30:00 AM,68.03,1122.25,43.02,19.07594318
01/26/2020,10:35:00 AM,63.41,1088.87,51.68,19.54382955
01/26/2020,10:40:00 AM,58.06,1034.45,53.21,18.74356818
01/26/2020,10:45:00 AM,16.98,273.51,41.48,17.76457045
01/26/2020,10:50:00 AM,30.04,535.79,36.07,17.81520682
01/26/2020,10:55:00 AM,40.2,573.32,40.59,19.97535682
01/26/2020,11:00:00 AM,45.38,768.16,38.77,22.30475227
01/26/2020,11:05:00 AM,58.32,970.52,47.02,23.37061136
01/26/2020,11:10:00 AM,69.53,1185.65,53.3,23.84487045
01/26/2020,11:15:00 AM,63.34,1088.49,57.08,22.96599091
01/26/2020,11:20:00 AM,16.98,270.1,47.12,23.19707045
01/26/2020,11:25:00 AM,11.45,171.07,37.73,23.06626136
01/26/2020,11:30:00 AM,6.72,95.81,31.13,23.68157273
01/26/2020,11:35:00 AM,5.48,79.47,27.39,24.11143636
01/26/2020,11:40:00 AM,4.99,71.9,25.26,24.54908636
01/26/2020,11:45:00 AM,4.36,60.04,23.15,24.31419091
01/26/2020,11:50:00 AM,5.1,71.44,22.84,22.57803864
01/26/2020,11:55:00 AM,5.08,70.67,22.87,21.40097273
01/26/2020,12:00:00 PM,5.39,72.72,22.57,20.51792955
01/26/2020,12:05:00 PM,7.2,97.83,22.76,18.91791364
01/26/2020,12:10:00 PM,10.69,147.07,23.9,18.29787955
01/26/2020,12:15:00 PM,14.21,196.49,25.63,19.39215
01/26/2020,12:20:00 PM,17.9,255,27.51,19.58719773
01/26/2020,12:25:00 PM,26.11,372.84,30.42,20.88350455
01/26/2020,12:30:00 PM,62.42,946.86,37.98,21.50986136
01/26/2020,12:35:00 PM,69.5,1101.45,51.9,21.78717955
01/26/2020,12:40:00 PM,29.08,443.21,47.64,21.86794318
01/26/2020,12:45:00 PM,50.22,819.27,49.29,21.82434318
01/26/2020,12:50:00 PM,11.68,195.92,41.2,21.37785227
01/26/2020,12:55:00 PM,6.17,105.03,30.51,21.43639318
01/26/2020,01:00:00 PM,4.91,74.43,25.05,22.65941591
01/26/2020,01:05:00 PM,7.33,100.35,23.27,23.03088182
01/26/2020,01:10:00 PM,12.02,164.17,24.1,22.04878864
01/26/2020,01:15:00 PM,26.23,354.12,25.82,21.89952273
01/26/2020,01:20:00 PM,21.74,279.18,28.02,20.62855
01/26/2020,01:25:00 PM,18.58,234.76,28.29,20.25118636
01/26/2020,01:30:00 PM,21.2,294.8,29.77,20.05123636
01/26/2020,01:35:00 PM,18.68,254.38,30.7,20.02018864
01/26/2020,01:40:00 PM,22.96,284.56,30.27,20.18545909
01/26/2020,01:45:00 PM,34.82,289.48,30.26,20.85857273
01/26/2020,01:50:00 PM,15.67,171.83,28.53,20.90902045
01/26/2020,01:55:00 PM,18.3,185.49,26.46,20.84083409
01/26/2020,02:00:00 PM,17.35,197.32,26.08,20.77505682
01/26/2020,02:05:00 PM,12.35,160.54,25.8,20.63306136
01/26/2020,02:10:00 PM,6.96,95.22,24.81,20.60819545
01/26/2020,02:15:00 PM,13.8,157.49,24.62,20.49119773
01/26/2020,02:20:00 PM,12.78,160.3,25.12,20.11831136
01/26/2020,02:25:00 PM,21.54,204.14,26.1,19.88026818
01/26/2020,02:30:00 PM,17.82,142.44,25.5,19.88521136
01/26/2020,02:35:00 PM,11.71,111.13,24.36,19.62749091
01/26/2020,02:40:00 PM,7.68,98.31,22.76,19.31695909
01/26/2020,02:45:00 PM,9.61,97.73,22.02,19.33667045
01/26/2020,02:50:00 PM,15.1,152.52,22.77,19.38618864
01/26/2020,02:55:00 PM,10.28,120.57,23.64,19.51027955
01/26/2020,03:00:00 PM,30.36,218.23,24.84,19.49952727
01/26/2020,03:05:00 PM,36.18,275.4,27.25,19.43093864
01/26/2020,03:10:00 PM,40.1,257.28,28.08,19.53210227
01/26/2020,03:15:00 PM,36.72,243.54,28.37,19.93093864
01/26/2020,03:20:00 PM,25.43,206.14,27.53,20.32649318
01/26/2020,03:25:00 PM,16.37,199.31,27.23,20.37445455
01/26/2020,03:30:00 PM,24.68,234.96,27.63,20.49610227
01/26/2020,03:35:00 PM,22.75,240.07,28.48,20.14321136
01/26/2020,03:40:00 PM,13.94,139.97,27.78,19.54492273
01/26/2020,03:45:00 PM,8.17,98.64,25.37,18.89875455
01/26/2020,03:50:00 PM,6.61,77.26,22.76,18.22596136
01/26/2020,03:55:00 PM,3.91,45.98,20.58,17.52601364
01/26/2020,04:00:00 PM,1.79,26.84,15.29,16.85999091
01/26/2020,04:05:00 PM,2.14,35.47,14.29,16.22852727
01/26/2020,04:10:00 PM,3.08,49.32,14.95,15.32816818
01/26/2020,04:15:00 PM,4.15,62.47,15.46,14.65407045
01/26/2020,04:20:00 PM,6.1,83.6,15.77,14.21966136
01/26/2020,04:25:00 PM,13.32,115.46,16.42,13.91737273
01/26/2020,04:30:00 PM,12.04,107.95,17.24,14.03532045
01/26/2020,04:35:00 PM,16.36,137.63,17.8,14.30869091
01/26/2020,04:40:00 PM,10.36,128.95,18.94,14.64712273
01/26/2020,04:45:00 PM,11.36,119.06,19.34,15.07498409
01/26/2020,04:50:00 PM,13.02,131.37,20.03,15.45455909
01/26/2020,04:55:00 PM,13.01,148.15,20.53,15.84008409
01/26/2020,05:00:00 PM,13.66,155.56,21.2,16.10544773
01/26/2020,05:05:00 PM,11.4,128.62,21.25,16.43626818
01/26/2020,05:10:00 PM,6.91,77.04,20.64,16.70078864
01/26/2020,05:15:00 PM,6.24,73.59,19.62,16.89438864
01/26/2020,05:20:00 PM,6.3,73.59,19.3,17.00675
01/26/2020,05:25:00 PM,6.58,82.75,19.34,17.12313409
01/26/2020,05:30:00 PM,6.4,81.66,19.62,17.23063636
01/26/2020,05:35:00 PM,4.64,63.42,19.72,17.22622273
01/26/2020,05:40:00 PM,4.09,59.38,19.53,17.08635909
01/26/2020,05:45:00 PM,4.44,65.34,19.12,16.99413636
01/26/2020,05:50:00 PM,3.58,55.22,18.79,16.89308636
01/26/2020,05:55:00 PM,1.67,27.79,18.23,16.78544091
01/26/2020,06:00:00 PM,0.78,15.96,17.54,16.64551364
01/26/2020,06:05:00 PM,0.16,6.84,16.82,16.44802955
01/26/2020,06:10:00 PM,0,2.65,16.3,16.26497273
01/26/2020,06:15:00 PM,0,1.33,15.84,16.13861591
01/26/2020,06:20:00 PM,0,1.03,15.5,16.01235909
01/26/2020,06:25:00 PM,0,1.02,15.46,15.83960455
01/26/2020,06:30:00 PM,x,1.03,15.52,15.69371591
01/26/2020,06:35:00 PM,x,1.03,15.62,15.58542727
01/26/2020,06:40:00 PM,x,1.03,15.64,15.51657727
01/26/2020,06:45:00 PM,x,1.03,15.64,15.48928182
01/26/2020,06:50:00 PM,x,1.03,15.46,15.48382727
01/26/2020,06:55:00 PM,x,1.03,15.45,15.49016136
01/26/2020,07:00:00 PM,x,1.03,15.44,15.506525
01/26/2020,07:05:00 PM,x,1.03,15.49,15.52379773
01/26/2020,07:10:00 PM,x,1.03,15.53,15.54925227
01/26/2020,07:15:00 PM,x,1.03,15.44,15.57561591
01/26/2020,07:20:00 PM,x,1.03,15.53,15.60743409
01/26/2020,07:25:00 PM,x,1.03,15.7,15.62197955
01/26/2020,07:30:00 PM,x,1.03,15.81,15.54379773
01/26/2020,07:35:00 PM,x,1.03,15.92,15.41746364
01/26/2020,07:40:00 PM,x,1.03,15.93,15.275675
01/26/2020,07:45:00 PM,x,1.03,15.81,15.14934091
01/26/2020,07:50:00 PM,x,1.03,15.61,15.01573409
01/26/2020,07:55:00 PM,x,1.03,14.58,14.86030909
01/26/2020,08:00:00 PM,x,1.02,14.1,14.66942955
01/26/2020,08:05:00 PM,x,1.02,13.97,14.38494318
01/26/2020,08:10:00 PM,x,1.02,14.05,14.08409318
01/26/2020,08:15:00 PM,x,1.02,14.06,13.79506136
01/26/2020,08:20:00 PM,x,1.02,13.99,13.520575
01/26/2020,08:25:00 PM,x,1.02,13.71,13.33608864
01/26/2020,08:30:00 PM,x,1.01,12.79,13.18520909
01/26/2020,08:35:00 PM,x,1.01,12.62,13.06614773
01/26/2020,08:40:00 PM,x,1.01,12.63,12.97435909
01/26/2020,08:45:00 PM,x,1.01,12.59,12.888025
01/26/2020,08:50:00 PM,x,1.01,12.55,12.80714545
01/26/2020,08:55:00 PM,x,1.01,12.44,12.75808409
01/26/2020,09:00:00 PM,x,1.01,12.66,12.78626591
01/26/2020,09:05:00 PM,x,1.01,13.04,12.80444773
01/26/2020,09:10:00 PM,x,1.01,13.11,12.82990227
01/26/2020,09:15:00 PM,x,1.01,13.1,12.88262955
01/26/2020,09:20:00 PM,x,1.01,13.17,12.95535682
01/26/2020,09:25:00 PM,x,1.01,13.1,13.03626591
01/26/2020,09:30:00 PM,x,1.01,12.82,13.09444773
01/26/2020,09:35:00 PM,x,1.01,12.91,13.12444773
01/26/2020,09:40:00 PM,x,1.01,13.17,13.15535682
01/26/2020,09:45:00 PM,x,1.01,13.35,13.18081136
01/26/2020,09:50:00 PM,x,1.01,13.33,13.19626591
01/26/2020,09:55:00 PM,x,1.01,13.3,13.22172045
01/26/2020,10:00:00 PM,x,1.01,13.37,13.27899318
01/26/2020,10:05:00 PM,x,1.01,13.45,13.32626591
01/26/2020,10:10:00 PM,x,1.01,13.38,13.33265909
01/26/2020,10:15:00 PM,x,1.01,13.34,13.32538636
01/26/2020,10:20:00 PM,x,1.01,13.38,13.34814318
01/26/2020,10:25:00 PM,x,1.01,13.45,13.39087045
01/26/2020,10:30:00 PM,x,1.01,13.43,13.4409
01/26/2020,10:35:00 PM,x,1,13.24,13.49544545
01/26/2020,10:40:00 PM,x,1.01,13.27,13.56635455
01/26/2020,10:45:00 PM,x,1,13.58,13.64180909
01/26/2020,10:50:00 PM,x,1.01,13.77,13.70908182
01/26/2020,10:55:00 PM,x,1,13.92,13.77544545
01/26/2020,11:00:00 PM,x,1.01,14.05,13.83183864
01/26/2020,11:05:00 PM,x,1.01,14.16,13.885475
01/26/2020,11:10:00 PM,x,1.01,14.17,13.91641364
01/26/2020,11:15:00 PM,x,1.01,14.12,13.91368636
01/26/2020,11:20:00 PM,x,1.01,14.18,13.89189773
01/26/2020,11:25:00 PM,x,1,14.05,13.854625
01/26/2020,11:30:00 PM,x,1,13.83,13.80010909
01/26/2020,11:35:00 PM,x,1,13.61,13.72832045
01/26/2020,11:40:00 PM,x,1,13.55,13.64835
01/26/2020,11:45:00 PM,x,1,13.53,13.57022727
01/26/2020,11:50:00 PM,x,1,13.51,13.48937727
01/26/2020,11:55:00 PM,x,1,13.45,13.43213409
01/27/2020,12:00:00 AM,x,1,13.37,13.39943636
01/27/2020,12:05:00 AM,x,1,13.29,13.39764773
01/27/2020,12:10:00 AM,x,0.99,13.26,13.39858636
01/27/2020,12:15:00 AM,x,0.99,13.29,13.42676818
01/27/2020,12:20:00 AM,x,0.99,13.42,13.45585909
01/27/2020,12:25:00 AM,x,0.99,13.47,13.49676818
01/27/2020,12:30:00 AM,x,0.99,13.59,13.55676818
01/27/2020,12:35:00 AM,x,0.99,13.56,13.62131364
01/27/2020,12:40:00 AM,x,1,13.84,13.66673864
01/27/2020,12:45:00 AM,x,1,13.83,13.67943636
01/27/2020,12:50:00 AM,x,1,13.9,13.67034545
01/27/2020,12:55:00 AM,x,1,14.03,13.65216364
01/27/2020,01:00:00 AM,x,1,14,13.62489091
01/27/2020,01:05:00 AM,x,1,13.76,13.60034545
01/27/2020,01:10:00 AM,x,1,13.43,13.56219318
01/27/2020,01:15:00 AM,x,0.99,13.32,13.540375
01/27/2020,01:20:00 AM,x,0.99,13.27,13.47855682
01/27/2020,01:25:00 AM,x,0.99,13.29,13.40222273
01/27/2020,01:30:00 AM,x,0.99,13.29,13.32497955
01/27/2020,01:35:00 AM,x,0.99,13.42,13.27319091
01/27/2020,01:40:00 AM,x,1,13.59,13.26049318
01/27/2020,01:45:00 AM,x,1,13.22,13.27776591
01/27/2020,01:50:00 AM,x,0.99,13.19,13.32503864
01/27/2020,01:55:00 AM,x,0.99,13.15,13.38955455
01/27/2020,02:00:00 AM,x,0.99,13.19,13.43225227
01/27/2020,02:05:00 AM,x,0.99,13.29,13.46313182
01/27/2020,02:10:00 AM,x,0.99,13.51,13.48222273
01/27/2020,02:15:00 AM,x,0.99,13.79,13.53767727
01/27/2020,02:20:00 AM,x,1,14,13.60673864
01/27/2020,02:25:00 AM,x,1,13.76,13.68034545
01/27/2020,02:30:00 AM,x,1,13.76,13.75395227
01/27/2020,02:35:00 AM,x,1,13.8,13.82665
01/27/2020,02:40:00 AM,x,1,13.83,13.87389318
01/27/2020,02:45:00 AM,x,1,13.95,13.90477273
01/27/2020,02:50:00 AM,x,1,13.96,13.92840909
01/27/2020,02:55:00 AM,x,1,14,13.96477273
01/27/2020,03:00:00 AM,x,1,14.09,14.00022727
01/27/2020,03:05:00 AM,x,1,14.03,14.01025682
01/27/2020,03:10:00 AM,x,1,14.13,14.01028636
01/27/2020,03:15:00 AM,x,1,14.26,14.00304318
01/27/2020,03:20:00 AM,x,1,14.16,13.991225
01/27/2020,03:25:00 AM,x,1,14.15,13.94758864
01/27/2020,03:30:00 AM,x,0.99,13.91,13.86852727
01/27/2020,03:35:00 AM,x,0.99,13.83,13.800375
01/27/2020,03:40:00 AM,x,0.99,13.87,13.72131364
01/27/2020,03:45:00 AM,x,1,13.83,13.63316136
01/27/2020,03:50:00 AM,x,1,13.52,13.56137273
01/27/2020,03:55:00 AM,x,0.99,13.22,13.50049318
01/27/2020,04:00:00 AM,x,0.99,13.28,13.45503864
01/27/2020,04:05:00 AM,x,0.99,13.26,13.40685682
01/27/2020,04:10:00 AM,x,0.99,13.29,13.35140227
01/27/2020,04:15:00 AM,x,0.99,13.37,13.31597727
01/27/2020,04:20:00 AM,x,0.99,13.48,13.32418864
01/27/2020,04:25:00 AM,x,0.99,13.41,13.36779545
01/27/2020,04:30:00 AM,x,0.99,13.3,13.398675
01/27/2020,04:35:00 AM,x,0.99,13.26,13.43228182
01/27/2020,04:40:00 AM,x,0.99,13.44,13.47134318
01/27/2020,04:45:00 AM,x,0.99,13.61,13.49497955
01/27/2020,04:50:00 AM,x,1,13.7,13.49770682
01/27/2020,04:55:00 AM,x,1,13.62,13.51222273
01/27/2020,05:00:00 AM,x,1,13.63,13.540375
01/27/2020,05:05:00 AM,x,1,13.72,13.57489091
01/27/2020,05:10:00 AM,x,0.99,13.63,13.59031591
01/27/2020,05:15:00 AM,x,0.99,13.51,13.59392273
01/27/2020,05:20:00 AM,x,1,13.57,13.59577045
01/27/2020,05:25:00 AM,x,1,13.61,13.61489091
01/27/2020,05:30:00 AM,x,1,13.64,13.63219318
01/27/2020,05:35:00 AM,x,1,13.61,13.63392273
01/27/2020,05:40:00 AM,x,1,13.65,13.61743409
01/27/2020,05:45:00 AM,x,0.99,13.72,13.59181818
01/27/2020,05:50:00 AM,x,0.99,13.83,13.57332045
01/27/2020,05:55:00 AM,x,0.99,13.82,13.53318636
01/27/2020,06:00:00 AM,x,1.03,13.74,13.44204091
01/27/2020,06:05:00 AM,0,1.34,13.46,13.34769545
01/27/2020,06:10:00 AM,0,1.66,13.25,13.23578864
01/27/2020,06:15:00 AM,0,2.03,13.4,13.13372727
01/27/2020,06:20:00 AM,0.01,4.43,13.28,13.05592045
01/27/2020,06:25:00 AM,0.2,9.08,12.9,12.99636591
01/27/2020,06:30:00 AM,0.44,13.24,12.97,12.93292045
01/27/2020,06:35:00 AM,0.68,17.03,12.94,12.86767045
01/27/2020,06:40:00 AM,0.92,21.38,13.26,12.84664318
01/27/2020,06:45:00 AM,1.07,23.94,13.72,12.8396
01/27/2020,06:50:00 AM,1.46,30.07,14.11,12.84609545
01/27/2020,06:55:00 AM,2.11,40.35,14.32,12.86415227
01/27/2020,07:00:00 AM,3.47,60.04,14.65,12.86999773
01/27/2020,07:05:00 AM,4.75,77.7,15.49,12.99876136
01/27/2020,07:10:00 AM,5.27,86.26,16.06,12.88619318
01/27/2020,07:15:00 AM,5.57,91.77,16.19,12.83719773
01/27/2020,07:20:00 AM,7.18,117.43,16.62,12.73949318
01/27/2020,07:25:00 AM,8.9,156.8,17.7,12.90534318
01/27/2020,07:30:00 AM,8.54,147.91,18.61,13.39607273
01/27/2020,07:35:00 AM,12.07,239.48,19.11,13.69680682
01/27/2020,07:40:00 AM,14.32,291.6,21.88,14.60707273
01/27/2020,07:45:00 AM,18.83,384.37,24.55,15.53707045
01/27/2020,07:50:00 AM,19.22,394.37,27.65,16.272475
01/27/2020,07:55:00 AM,16.63,310.87,28.2,16.82772955
01/27/2020,08:00:00 AM,23.71,470.99,31.58,17.16298409
01/27/2020,08:05:00 AM,14.95,262.17,31.79,17.65945227
01/27/2020,08:10:00 AM,6.53,114.54,27.16,18.06702955
01/27/2020,08:15:00 AM,5.42,94.37,23.96,18.50765227
01/27/2020,08:20:00 AM,6.9,116.56,22.5,18.7469
01/27/2020,08:25:00 AM,7.87,127.67,21.64,18.65801818
01/27/2020,08:30:00 AM,9.91,156.06,21.86,18.65384545
01/27/2020,08:35:00 AM,9.58,172.42,22.49,18.22055909
01/27/2020,08:40:00 AM,11.26,185.39,22.93,17.7302
01/27/2020,08:45:00 AM,11.2,175.24,23.16,17.14858864
01/27/2020,08:50:00 AM,11.75,180.03,22.97,17.11459091
01/27/2020,08:55:00 AM,14.59,224.71,23.53,17.14126364
01/27/2020,09:00:00 AM,9.55,155.59,23.56,17.11273636
01/27/2020,09:05:00 AM,8.78,144.2,22.73,16.99862955
01/27/2020,09:10:00 AM,18.92,294.3,24.06,16.316125
01/27/2020,09:15:00 AM,11.82,200.99,24.87,15.63659773
01/27/2020,09:20:00 AM,10.12,170.95,23.34,15.45299773
01/27/2020,09:25:00 AM,8.98,149.1,21.32,16.12757727
01/27/2020,09:30:00 AM,9.85,161.81,20.89,16.02299091
01/27/2020,09:35:00 AM,26.4,445.93,23.89,16.212525
01/27/2020,09:40:00 AM,40.16,755.08,34.53,16.85656364
01/27/2020,09:45:00 AM,50.02,839.71,42.39,16.99688409
01/27/2020,09:50:00 AM,43.31,695.16,46.24,17.31811591
01/27/2020,09:55:00 AM,51.92,881.45,46,17.97121364
01/27/2020,10:00:00 AM,53.68,920.05,50.03,18.37448182
01/27/2020,10:05:00 AM,54.79,940.01,52.13,19.46879545
01/27/2020,10:10:00 AM,56.09,970.42,51.42,20.67540909
01/27/2020,10:15:00 AM,57.14,989.61,53.48,22.56161364
01/27/2020,10:20:00 AM,53.88,901.59,52.96,23.14811818
01/27/2020,10:25:00 AM,59.99,1026.55,53.43,23.86771364
01/27/2020,10:30:00 AM,60.25,1036.47,55.12,23.90965
01/27/2020,10:35:00 AM,60.94,1046.38,57.27,23.55784091
01/27/2020,10:40:00 AM,25.39,421.61,49.55,23.29088182
01/27/2020,10:45:00 AM,11.95,183.42,36.06,22.215375
01/27/2020,10:50:00 AM,12.53,182.51,31.2,21.26664091
01/27/2020,10:55:00 AM,15.31,224.01,27.87,21.18377727
01/27/2020,11:00:00 AM,20.54,312.93,27.88,21.92983182
01/27/2020,11:05:00 AM,23.65,360.16,28.65,22.81321364
01/27/2020,11:10:00 AM,43.52,697.32,32.15,21.75651136
01/27/2020,11:15:00 AM,56.26,862.7,41.26,20.86033864
01/27/2020,11:20:00 AM,51.73,860.75,47.13,20.18473182
01/27/2020,11:25:00 AM,36.44,601.19,49.18,19.19456364
01/27/2020,11:30:00 AM,12.23,180.62,38.85,19.03873636
01/27/2020,11:35:00 AM,17.1,254.34,32.49,19.561525
01/27/2020,11:40:00 AM,27.08,406.74,33.46,20.82770682
01/27/2020,11:45:00 AM,32.34,452.1,32.53,21.93036818
01/27/2020,11:50:00 AM,56.47,888.99,38.59,23.62428409
01/27/2020,11:55:00 AM,63.11,1011.21,48.86,24.06596136
01/27/2020,12:00:00 PM,57.66,937.37,53.16,23.70768409
01/27/2020,12:05:00 PM,63.71,1054.92,57.7,23.75935227
01/27/2020,12:10:00 PM,61.4,1039.03,59.12,23.93239773
01/27/2020,12:15:00 PM,31.76,528.04,54.95,24.29468636
01/27/2020,12:20:00 PM,10.43,176.93,40.25,25.31215682
01/27/2020,12:25:00 PM,5.48,88.96,31.93,25.51444545
01/27/2020,12:30:00 PM,4.09,61.16,26.78,25.29590227
01/27/2020,12:35:00 PM,6.31,90.94,25.1,25.00203864
01/27/2020,12:40:00 PM,6.02,82.71,24.51,24.71914773
01/27/2020,12:45:00 PM,7.73,108,24.4,23.18101136
01/27/2020,12:50:00 PM,16.4,237.82,25.95,21.90168182
01/27/2020,12:55:00 PM,19.28,249.8,28.41,20.68606364
01/27/2020,01:00:00 PM,20.82,283.92,29.41,20.76354318
01/27/2020,01:05:00 PM,17.46,242.47,30.12,21.18887045
01/27/2020,01:10:00 PM,19.58,260.64,29.34,21.35780227
01/27/2020,01:15:00 PM,23.92,303.78,30.3,21.30222727
01/27/2020,01:20:00 PM,36.41,504.4,32.06,21.1649
01/27/2020,01:25:00 PM,25.22,317.09,35.95,20.59887955
01/27/2020,01:30:00 PM,6.3,82.06,29.49,20.05676818
01/27/2020,01:35:00 PM,4.1,56.61,25.52,19.18740682
01/27/2020,01:40:00 PM,4.34,54.81,22.06,18.41633864
01/27/2020,01:45:00 PM,2.64,40.3,18.02,17.65461136
01/27/2020,01:50:00 PM,3.28,51.53,15.74,17.28889773
01/27/2020,01:55:00 PM,2.82,45.25,15.69,15.91379545
01/27/2020,02:00:00 PM,5.93,88.1,15.54,14.56368864
01/27/2020,02:05:00 PM,13.97,142.54,17.02,13.613
01/27/2020,02:10:00 PM,12.46,176.98,17.8,13.09416136
01/27/2020,02:15:00 PM,14.51,188.18,17.76,12.64399318
01/27/2020,02:20:00 PM,32.45,263.74,19.09,12.88800227
01/27/2020,02:25:00 PM,34.3,300.25,21.73,13.34635909
01/27/2020,02:30:00 PM,41.68,335.92,24.14,13.86906364
01/27/2020,02:35:00 PM,35.72,307.34,24.56,14.53707727
01/27/2020,02:40:00 PM,52.32,421.28,25.45,15.16101818
01/27/2020,02:45:00 PM,43.76,329.25,27.45,15.85846364
01/27/2020,02:50:00 PM,20.42,215.96,26.28,16.66058182
01/27/2020,02:55:00 PM,23.24,219.8,25.57,17.30274091
01/27/2020,03:00:00 PM,10.91,147.52,24.53,17.76572045
01/27/2020,03:05:00 PM,9.97,141.8,23.52,17.90843636
01/27/2020,03:10:00 PM,8.44,121.66,23.27,18.01006136
01/27/2020,03:15:00 PM,6.58,94.1,22.4,17.70266591
01/27/2020,03:20:00 PM,4.92,72.75,21.4,17.25730909
01/27/2020,03:25:00 PM,5.42,80.45,20.93,17.01132273
01/27/2020,03:30:00 PM,8,117.19,19.95,16.60224773
01/27/2020,03:35:00 PM,13.49,184.73,18.88,16.42849773
01/27/2020,03:40:00 PM,20.88,214.83,20.35,16.29394545
01/27/2020,03:45:00 PM,16.74,172.85,19.98,16.21768636
01/27/2020,03:50:00 PM,25.51,187.98,21.83,16.23363409
01/27/2020,03:55:00 PM,31.94,272.13,24.08,16.37395682
01/27/2020,04:00:00 PM,31.63,272.3,25.85,16.78613864
01/27/2020,04:05:00 PM,31.14,265.97,26.48,17.40150227
01/27/2020,04:10:00 PM,29.72,250.68,26.65,17.92668409
01/27/2020,04:15:00 PM,28.43,243.66,27.13,18.30441364
01/27/2020,04:20:00 PM,26.02,211.11,26.72,18.49801364
01/27/2020,04:25:00 PM,20.81,141.99,25.29,18.78661818
01/27/2020,04:30:00 PM,18.6,131.53,23.92,19.03351364
01/27/2020,04:35:00 PM,16.42,127.23,23.28,19.23224318
01/27/2020,04:40:00 PM,14.95,116.08,22.29,19.34725
01/27/2020,04:45:00 PM,15.58,136.3,22.28,19.32155455
01/27/2020,04:50:00 PM,10.13,140.91,22.99,19.09799318
01/27/2020,04:55:00 PM,8.65,104.12,23.1,18.66860227
01/27/2020,05:00:00 PM,7.32,86.4,22.83,18.41884773
01/27/2020,05:05:00 PM,5.14,68.37,21.99,18.36081591
01/27/2020,05:10:00 PM,5.42,69.28,21.18,18.38225227
01/27/2020,05:15:00 PM,9.76,107.7,20.9,18.34925909
01/27/2020,05:20:00 PM,12.83,155.63,21.01,18.21121818
01/27/2020,05:25:00 PM,11.15,136.37,21.33,17.90994318
01/27/2020,05:30:00 PM,5.86,76.41,20.99,17.55796136
01/27/2020,05:35:00 PM,2.42,33.44,19.84,17.21901591
01/27/2020,05:40:00 PM,0.59,12.39,17.89,16.98099318
01/27/2020,05:45:00 PM,0.65,13.17,17.32,16.89123409
01/27/2020,05:50:00 PM,1.54,26.09,17.25,16.93142955
01/27/2020,05:55:00 PM,0.96,17.84,16.73,16.87757273
01/27/2020,06:00:00 PM,0.19,7.09,16.27,16.65395227
01/27/2020,06:05:00 PM,0.01,3.38,16.42,16.36695227
01/27/2020,06:10:00 PM,0,2.08,16.48,16.18412273
01/27/2020,06:15:00 PM,0,1.41,16.44,16.07726364
01/27/2020,06:20:00 PM,0,1.06,16.34,16.02491136
01/27/2020,06:25:00 PM,0,1.02,16.08,16.01182045
01/27/2020,06:30:00 PM,0,1.04,15.63,16.01787727
01/27/2020,06:35:00 PM,x,1.04,15.51,16.00479091
01/27/2020,06:40:00 PM,x,1.03,15.75,15.97786364
01/27/2020,06:45:00 PM,x,1.04,15.86,15.95895682
01/27/2020,06:50:00 PM,x,1.04,16.04,15.91901591
01/27/2020,06:55:00 PM,x,1.04,16.14,15.87804773
01/27/2020,07:00:00 PM,x,1.04,16.2,15.89532045
01/27/2020,07:05:00 PM,x,1.04,16.15,15.92895682
01/27/2020,07:10:00 PM,x,1.04,16.22,15.93438182
01/27/2020,07:15:00 PM,x,1.04,15.9,15.92256364
01/27/2020,07:20:00 PM,x,1.04,15.63,15.88259318
01/27/2020,07:25:00 PM,x,1.04,15.82,15.79080455
01/27/2020,07:30:00 PM,x,1.04,15.88,15.64537955
01/27/2020,07:35:00 PM,x,1.04,15.81,15.48543864
01/27/2020,07:40:00 PM,x,1.04,15.73,15.30549773
01/27/2020,07:45:00 PM,x,1.03,15.6,15.17192045
01/27/2020,07:50:00 PM,x,1.03,15.13,15.08104091
01/27/2020,07:55:00 PM,x,1.03,14.6,14.92561591
01/27/2020,08:00:00 PM,x,1.02,14.39,14.76840227
01/27/2020,08:05:00 PM,x,1.02,14.24,14.61755227
01/27/2020,08:10:00 PM,x,1.02,14.43,14.45579318
01/27/2020,08:15:00 PM,x,1.03,14.63,14.28582273
01/27/2020,08:20:00 PM,x,1.03,14.11,14.10767045
01/27/2020,08:25:00 PM,x,1.02,14.15,13.92136591
01/27/2020,08:30:00 PM,x,1.02,14.15,13.73048636
01/27/2020,08:35:00 PM,x,1.02,13.95,13.54051591
01/27/2020,08:40:00 PM,x,1.02,13.73,13.32054545
01/27/2020,08:45:00 PM,x,1.02,13.17,13.069725
01/27/2020,08:50:00 PM,x,1.01,12.55,12.85799545
01/27/2020,08:55:00 PM,x,1.01,12.29,12.63441818
01/27/2020,09:00:00 PM,x,1.01,12.15,12.40447727
01/27/2020,09:05:00 PM,x,1.01,12.01,12.186325
01/27/2020,09:10:00 PM,x,1,11.87,11.97726364
01/27/2020,09:15:00 PM,x,1,11.78,11.80550455
01/27/2020,09:20:00 PM,x,1,11.69,11.68644318
01/27/2020,09:25:00 PM,x,1,11.62,11.5892
01/27/2020,09:30:00 PM,x,1.01,11.55,11.50104773
01/27/2020,09:35:00 PM,x,1.01,11.43,11.41653182
01/27/2020,09:40:00 PM,x,1,11.28,11.33835
01/27/2020,09:45:00 PM,x,1,11.24,11.26198636
01/27/2020,09:50:00 PM,x,1,11.22,11.18925909
