Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],,,,
28/10/2019,06:55:00 PM,x,1,5,13,65,13,52326591,
28/10/2019,07:00:00 PM,x,1,4,13,65,13,41968864,
28/10/2019,07:05:00 PM,x,1,4,13,37,13,31429318,
28/10/2019,07:10:00 PM,x,1,4,13,2,13,21250455,
28/10/2019,07:15:00 PM,x,1,4,13,8,13,13617045,
28/10/2019,07:20:00 PM,x,1,4,12,93,13,862,
28/10/2019,07:25:00 PM,x,1,4,12,77,13,441136,
28/10/2019,07:30:00 PM,x,1,3,12,82,12,89895682,
28/10/2019,07:35:00 PM,x,1,4,12,84,12,81986591,
28/10/2019,07:40:00 PM,x,1,4,12,97,12,74622955,
28/10/2019,07:45:00 PM,x,1,4,13,4,12,680775,
28/10/2019,07:50:00 PM,x,1,4,12,75,12,63713864,
28/10/2019,07:55:00 PM,x,1,4,12,49,12,62441136,
28/10/2019,08:00:00 PM,x,1,4,12,5,12,63074545,
28/10/2019,08:05:00 PM,x,1,4,12,39,12,64892727,
28/10/2019,08:10:00 PM,x,1,4,12,36,12,64347273,
28/10/2019,08:15:00 PM,x,1,4,12,45,12,61074545,
28/10/2019,08:20:00 PM,x,1,4,12,63,12,60259318,
28/10/2019,08:25:00 PM,x,1,4,12,89,12,64259318,
28/10/2019,08:30:00 PM,x,1,4,13,4,12,69441136,
28/10/2019,08:35:00 PM,x,1,4,12,91,12,73625909,
28/10/2019,08:40:00 PM,x,1,4,12,68,12,77447045,
28/10/2019,08:45:00 PM,x,1,3,12,66,12,80177273,
28/10/2019,08:50:00 PM,x,1,4,12,93,12,77452955,
28/10/2019,08:55:00 PM,x,1,4,13,7,12,68819545,
28/10/2019,09:00:00 PM,x,1,3,12,85,12,56825455,
28/10/2019,09:05:00 PM,x,1,3,12,78,12,44649545,
28/10/2019,09:10:00 PM,x,1,3,12,75,12,32564545,
28/10/2019,09:15:00 PM,x,1,3,12,33,12,19385682,
28/10/2019,09:20:00 PM,x,1,3,11,94,12,2391591,
28/10/2019,09:25:00 PM,x,1,2,11,72,11,82942955,
28/10/2019,09:30:00 PM,x,1,2,11,57,11,64491364,
28/10/2019,09:35:00 PM,x,1,2,11,35,11,45945909,
28/10/2019,09:40:00 PM,x,1,2,11,21,11,27403409,
28/10/2019,09:45:00 PM,x,1,2,11,6,11,13133636,
28/10/2019,09:50:00 PM,x,1,2,10,93,11,4224545,
28/10/2019,09:55:00 PM,x,1,2,10,82,10,98676136,
28/10/2019,10:00:00 PM,x,1,3,10,74,10,94218636,
28/10/2019,10:05:00 PM,x,1,2,10,71,10,91579318,
28/10/2019,10:10:00 PM,x,1,2,10,76,10,90667273,
28/10/2019,10:15:00 PM,x,1,3,10,96,10,92300682,
28/10/2019,10:20:00 PM,x,1,3,11,11,10,95118864,
28/10/2019,10:25:00 PM,x,1,3,11,8,11,115909,
28/10/2019,10:30:00 PM,x,1,3,11,6,11,8846136,
28/10/2019,10:35:00 PM,x,1,3,11,11,11,17388636,
28/10/2019,10:40:00 PM,x,1,3,11,24,11,28022045,
28/10/2019,10:45:00 PM,x,1,2,11,24,11,35388636,
28/10/2019,10:50:00 PM,x,1,3,11,37,11,41937045,
28/10/2019,10:55:00 PM,x,1,2,11,7,11,49027955,
28/10/2019,11:00:00 PM,x,1,3,11,65,11,58391591,
28/10/2019,11:05:00 PM,x,1,3,11,93,11,68758182,
28/10/2019,11:10:00 PM,x,1,2,11,77,11,76849091,
28/10/2019,11:15:00 PM,x,1,2,11,83,11,86027955,
28/10/2019,11:20:00 PM,x,1,3,11,86,11,93121818,
28/10/2019,11:25:00 PM,x,1,3,12,9,11,943975,
28/10/2019,11:30:00 PM,x,1,2,12,25,11,95945909,
28/10/2019,11:35:00 PM,x,1,3,12,13,11,96159318,
28/10/2019,11:40:00 PM,x,1,3,12,25,11,9840675,
28/10/2019,11:45:00 PM,x,1,2,12,15,12,486944,
28/10/2019,11:50:00 PM,x,1,1,11,84,12,271625,
28/10/2019,11:55:00 PM,x,1,2,11,82,12,2296786,
28/10/2019,,,,11,92,11,99065417,,
