"Fecha","Hora","Potencia [kW]","Insolacion [W/m2]","Temperatura de modulos [øC]","Temperatura Ambiente [øC]"
"10/12/2019","19:50","x","1.04","13.72","13.70271136"
"10/12/2019","19:55","x","1.03","13.63","13.63637727"
"10/12/2019","20:00","x","1.03","13.69","13.56731591"
"10/12/2019","20:05","x","1.03","13.77","13.48825455"
"10/12/2019","20:10","x","1.03","13.65","13.41373864"
"10/12/2019","20:15","x","1.03","13.39","13.35195"
"10/12/2019","20:20","x","1.03","13.19","13.29740455"
"10/12/2019","20:25","x","1.03","13.02","13.25376818"
"10/12/2019","20:30","x","1.03","12.99","13.20464773"
"10/12/2019","20:35","x","1.03","13.06","13.14646591"
"10/12/2019","20:40","x","1.03","13.13","13.097375"
"10/12/2019","20:45","x","1.04","13.12","13.06646591"
"10/12/2019","20:50","x","1.03","13.15","13.047375"
"10/12/2019","20:55","x","1.04","13.15","13.04101136"
"10/12/2019","21:00","x","1.03","13.13","13.03646591"
"10/12/2019","21:05","x","1.03","13.11","13.02101136"
"10/12/2019","21:10","x","1.03","13.05","13.00919318"
"10/12/2019","21:15","x","1.03","12.98","13.00104091"
"10/12/2019","21:20","x","1.03","12.95","12.99195"
"10/12/2019","21:25","x","1.03","12.94","13.00288864"
"10/12/2019","21:30","x","1.03","12.89","13.02379773"
"10/12/2019","21:35","x","1.03","13","13.04470682"
"10/12/2019","21:40","x","1.03","13.03","13.06016136"
"10/12/2019","21:45","x","1.03","13.05","13.07288864"
"10/12/2019","21:50","x","1.03","13.27","13.09376818"
"10/12/2019","21:55","x","1.03","13.36","13.12282955"
"10/12/2019","22:00","x","1.03","13.34","13.15731591"
"10/12/2019","22:05","x","1.03","13.22","13.17998409"
"10/12/2019","22:10","x","1.03","13.12","13.19447045"
"10/12/2019","22:15","x","1.04","13.18","13.19895682"
"10/12/2019","22:20","x","1.04","13.26","13.17713864"
"10/12/2019","22:25","x","1.05","13.27","13.13986591"
"10/12/2019","22:30","x","1.05","13.25","13.11168409"
"10/12/2019","22:35","x","1.05","13.19","13.10532045"
"10/12/2019","22:40","x","1.05","13.1","13.130775"
"10/12/2019","22:45","x","1.03","13.03","13.15807727"
"10/12/2019","22:50","x","1.03","12.95","13.15174318"
"10/12/2019","22:55","x","1.03","13.03","13.14452955"
"10/12/2019","23:00","x","1.03","13.15","13.14640682"
"10/12/2019","23:05","x","1.03","13.4","13.15376818"
"10/12/2019","23:10","x","1.03","13.48","13.1611"
"10/12/2019","23:15","x","1.03","13.19","13.17385682"
"10/12/2019","23:20","x","1.03","13.19","13.19479545"
"10/12/2019","23:25","x","1.03","13.27","13.21570455"
"10/12/2019","23:30","x","1.02","13.27","13.22391591"
"10/12/2019","23:35","x","1.03","13.18","13.21485455"
"10/12/2019","23:40","x","1.02","13.17","13.20306591"
"10/12/2019","23:45","x","1.02","13.18","13.21309545"
"10/12/2019","23:50","x","1.03","13.26","13.21585227"
"10/12/2019","23:55","x","1.02","13.24","13.21042727"
"10/13/2019","0:00","x","1.02","13.3","13.21588182"
"10/13/2019","0:05","x","1.02","13.35","13.21500227"
"10/13/2019","0:10","x","1.02","13.3","13.17863864"
"10/13/2019","0:15","x","1.02","13.22","13.09321364"
"10/13/2019","0:20","x","1.02","13.21","12.96327273"
"10/13/2019","0:25","x","1.02","13.33","12.81512045"
"10/13/2019","0:30","x","1.02","13.17","12.67151364"
"10/13/2019","0:35","x","1.02","12.77","12.54605909"
"10/13/2019","0:40","x","1.01","12.24","12.45060455"
"10/13/2019","0:45","x","1.01","11.83","12.38060455"
"10/13/2019","0:50","x","1.01","11.61","12.32151364"
"10/13/2019","0:55","x","1.01","11.72","12.25242273"
"10/13/2019","1:00","x","1.02","11.97","12.19608864"
"10/13/2019","1:05","x","1.02","12.25","12.169725"
"10/13/2019","1:10","x","1.02","12.45","12.19242273"
"10/13/2019","1:15","x","1.02","12.56","12.25696818"
"10/13/2019","1:20","x","1.02","12.57","12.34784773"
"10/13/2019","1:25","x","1.01","12.55","12.436"
"10/13/2019","1:30","x","1.02","12.48","12.50051591"
"10/13/2019","1:35","x","1.02","12.49","12.53591136"
"10/13/2019","1:40","x","1.01","12.54","12.56039773"
"10/13/2019","1:45","x","1.02","12.61","12.59306591"
"10/13/2019","1:50","x","1.02","12.69","12.62025"
"10/13/2019","1:55","x","1.03","12.68","12.63746364"
"10/13/2019","2:00","x","1.04","12.64","12.66564545"
"10/13/2019","2:05","x","1.04","12.72","12.69016136"
"10/13/2019","2:10","x","1.04","12.92","12.71467727"
"10/13/2019","2:15","x","1.05","12.87","12.75558636"
"10/13/2019","2:20","x","1.03","12.74","12.79376818"
"10/13/2019","2:25","x","1.02","12.79","12.83016136"
"10/13/2019","2:30","x","1.03","12.76","12.86840227"
"10/13/2019","2:35","x","1.02","12.81","12.87937045"
"10/13/2019","2:40","x","1.02","13.06","12.83491364"
"10/13/2019","2:45","x","1.02","13.11","12.76412273"
"10/13/2019","2:50","x","1.02","13.08","12.686"
"10/13/2019","2:55","x","1.02","13.06","12.57148409"
"10/13/2019","3:00","x","1.02","12.84","12.44245227"
"10/13/2019","3:05","x","1.01","12.43","12.3043"
"10/13/2019","3:10","x","1.01","12.09","12.12160227"
"10/13/2019","3:15","x","1.01","11.88","11.91526818"
"10/13/2019","3:20","x","1.01","11.53","11.69166136"
"10/13/2019","3:25","x","1.01","11.34","11.45353864"
"10/13/2019","3:30","x","1.01","11.29","11.22814318"
"10/13/2019","3:35","x","1.01","11.05","11.03908182"
"10/13/2019","3:40","x","1.01","10.84","10.90729318"
"10/13/2019","3:45","x","1.01","10.62","10.80641364"
"10/13/2019","3:50","x","1","10.44","10.734625"
"10/13/2019","3:55","x","1","10.36","10.66371591"
"10/13/2019","4:00","x","1","10.35","10.59371591"
"10/13/2019","4:05","x","1","10.64","10.56007955"
"10/13/2019","4:10","x","1","10.77","10.56553409"
"10/13/2019","4:15","x","1","10.74","10.60826136"
"10/13/2019","4:20","x","1.01","10.56","10.67277727"
"10/13/2019","4:25","x","1.01","10.52","10.72911136"
"10/13/2019","4:30","x","1.01","10.68","10.77087045"
"10/13/2019","4:35","x","1.01","10.9","10.78720455"
"10/13/2019","4:40","x","1.01","11.09","10.78078182"
"10/13/2019","4:45","x","1.01","11.15","10.76347955"
"10/13/2019","4:50","x","1.01","10.98","10.76347955"
"10/13/2019","4:55","x","1.02","10.81","10.76347955"
"10/13/2019","5:00","x","1.01","10.82","10.73075227"
"10/13/2019","5:05","x","1.02","10.7","10.67708636"
"10/13/2019","5:10","x","1.01","10.55","10.62491364"
"10/13/2019","5:15","x","1.01","10.56","10.57096136"
"10/13/2019","5:20","x","1.01","10.52","10.54014545"
"10/13/2019","5:25","x","1.01","10.32","10.53940682"
"10/13/2019","5:30","x","1.02","10.31","10.54296136"
"10/13/2019","5:35","0","1.13","10.52","10.55004091"
"10/13/2019","5:40","0","2.04","10.59","10.57858409"
"10/13/2019","5:45","0.01","3.44","10.72","10.60891136"
"10/13/2019","5:50","0.08","5.27","10.94","10.64538409"
"10/13/2019","5:55","0.28","8.73","11.11","10.69876818"
"10/13/2019","6:00","0.54","12.47","11.15","10.76688864"
"10/13/2019","6:05","0.83","16.58","11.37","10.81260682"
"10/13/2019","6:10","1.22","22.13","11.58","10.86155"
"10/13/2019","6:15","1.66","28.05","11.8","10.91066818"
"10/13/2019","6:20","2","32.48","11.93","10.94266818"
"10/13/2019","6:25","2.27","35.81","12.19","10.97156364"
"10/13/2019","6:30","2.59","39.81","12.28","11.00313636"
"10/13/2019","6:35","2.81","42.09","12.43","10.91864545"
"10/13/2019","6:40","2.84","42.2","12.52","10.51006364"
"10/13/2019","6:45","2.84","43.67","12.54","10.460175"
"10/13/2019","6:50","3","46.95","12.67","10.29778636"
"10/13/2019","6:55","3.25","51.63","12.77","10.18799545"
"10/13/2019","7:00","3.77","98.1","13.09","10.0827"
"10/13/2019","7:05","7.82","329.65","17.08","9.971947727"
"10/13/2019","7:10","11.54","328.32","21.01","9.863081818"
"10/13/2019","7:15","21.12","395.75","21.95","9.935445455"
"10/13/2019","7:20","24.43","436.97","24.02","10.89246136"
"10/13/2019","7:25","26.74","461.91","24.84","10.94269773"
"10/13/2019","7:30","29.64","502.96","26.19","11.11973864"
"10/13/2019","7:35","32.65","539.97","27.5","11.58268864"
"10/13/2019","7:40","33.48","546.87","29.69","12.08021136"
"10/13/2019","7:45","9.59","143.96","26.35","12.41268182"
"10/13/2019","7:50","21.82","343.55","22.81","12.28896136"
"10/13/2019","7:55","25.94","392.64","24.61","12.40682955"
"10/13/2019","8:00","27.71","430.19","25.44","12.71601364"
"10/13/2019","8:05","14.76","227.62","23.21","12.97820227"
"10/13/2019","8:10","20.33","312.76","22.91","13.69716364"
"10/13/2019","8:15","38.04","559.46","26.64","13.36571818"
"10/13/2019","8:20","44.65","664.17","32.71","13.38547273"
"10/13/2019","8:25","41.52","633.39","33.83","13.32532045"
"10/13/2019","8:30","50.17","768.46","37.81","13.558475"
"10/13/2019","8:35","37.52","560.76","38.05","13.03353409"
"10/13/2019","8:40","23.39","329.68","28.74","13.02553409"
"10/13/2019","8:45","35.26","494.71","27.94","13.75857955"
"10/13/2019","8:50","45.98","658.23","32.58","14.11895909"
"10/13/2019","8:55","39.25","541.43","31.62","14.15561591"
"10/13/2019","9:00","56.46","809.6","36.35","14.53847727"
"10/13/2019","9:05","71.27","1039.16","46.43","14.28649773"
"10/13/2019","9:10","68.69","1015.66","49.53","14.10958636"
"10/13/2019","9:15","63.89","937.58","45.56","14.105475"
"10/13/2019","9:20","62.39","896.06","42.77","14.378875"
"10/13/2019","9:25","59.04","857.03","44.9","14.17072045"
"10/13/2019","9:30","65.88","957.43","48.17","14.12698864"
"10/13/2019","9:35","65.74","945.25","46.8","14.08018409"
"10/13/2019","9:40","67.78","969.64","43.33","13.982375"
"10/13/2019","9:45","64.64","918.31","44.04","13.99520682"
"10/13/2019","9:50","68.93","976.19","43.46","13.89353636"
"10/13/2019","9:55","69.46","981.94","41.47","13.55187955"
"10/13/2019","10:00","70.63","1000.54","44.66","13.13547727"
"10/13/2019","10:05","70.26","1005.38","48.12","12.63185455"
"10/13/2019","10:10","71.8","1026.16","48.58","13.24730455"
"10/13/2019","10:15","72.4","1040.01","46.33","13.19035"
"10/13/2019","10:20","76.62","1100.36","49.05","13.50427273"
"10/13/2019","10:25","78.98","1180.52","50.84","14.29169545"
"10/13/2019","10:30","71.28","1148.63","47.87","15.51556818"
"10/13/2019","10:35","57.62","811.18","44.95","15.99601591"
"10/13/2019","10:40","65.03","894.51","42.64","16.01572273"
"10/13/2019","10:45","66.77","923.17","45.19","16.370475"
"10/13/2019","10:50","65.68","935.12","48.61","16.72460909"
"10/13/2019","10:55","48.64","672.46","47.46","17.33308636"
"10/13/2019","11:00","54.56","731.69","44.51","18.14357273"
"10/13/2019","11:05","66.24","919.49","45.33","18.30440227"
"10/13/2019","11:10","73.76","1051.94","50.62","19.03430682"
"10/13/2019","11:15","78.08","1097.73","52.86","19.549825"
"10/13/2019","11:20","74.1","1024.42","52.46","19.58193409"
"10/13/2019","11:25","74.38","1023.85","52.73","18.94645909"
"10/13/2019","11:30","75.04","1032.13","53.9","18.77453182"
"10/13/2019","11:35","72.86","1006.85","54.32","19.81043409"
"10/13/2019","11:40","67.07","925.61","50.94","20.44163864"
"10/13/2019","11:45","69.12","944.56","49.27","20.13135"
"10/13/2019","11:50","68.89","977.39","50.38","19.83506364"
"10/13/2019","11:55","69.32","1004.65","51.49","20.24915909"
"10/13/2019","12:00","46.43","629.8","47.31","19.88680455"
"10/13/2019","12:05","34.45","435.84","37.54","19.75745"
"10/13/2019","12:10","60.38","865.52","41.9","19.4198"
"10/13/2019","12:15","61.52","862.24","43.93","19.52291136"
"10/13/2019","12:20","51.42","696.31","46.64","20.35203636"
"10/13/2019","12:25","74.18","1005.85","49.06","20.47873636"
"10/13/2019","12:30","61.88","824.17","46.96","19.39061364"
"10/13/2019","12:35","75","993.43","49.43","19.689175"
"10/13/2019","12:40","70.61","956.43","50.79","20.01573636"
"10/13/2019","12:45","43.07","527.84","44.89","20.18500682"
"10/13/2019","12:50","55.63","674.69","42.16","19.66776818"
"10/13/2019","12:55","60.74","829.78","41.84","19.87293636"
"10/13/2019","13:00","29.63","365.25","38.53","19.35500227"
"10/13/2019","13:05","43.55","536.53","34.8","19.75472727"
"10/13/2019","13:10","43.32","555.41","35.82","20.35287273"
"10/13/2019","13:15","41.98","558.76","36.48","20.13970227"
"10/13/2019","13:20","47.14","578.87","37.44","20.35364091"
"10/13/2019","13:25","71.98","898.24","43.67","20.80022727"
"10/13/2019","13:30","62.42","696.6","44.18","19.91990909"
"10/13/2019","13:35","34.21","352.75","37.75","19.94267045"
"10/13/2019","13:40","19.02","215.99","32.41","20.15253182"
"10/13/2019","13:45","14.35","170.28","28.12","20.52832955"
"10/13/2019","13:50","15.65","186.32","25.84","20.76362955"
"10/13/2019","13:55","39.29","293.05","26.5","21.36483864"
"10/13/2019","14:00","35.88","362.98","29.41","21.31428636"
"10/13/2019","14:05","45.46","372.38","32.18","20.54162273"
"10/13/2019","14:10","57.67","304.49","32.35","19.898825"
"10/13/2019","14:15","58.43","323.23","31.72","19.759925"
"10/13/2019","14:20","39.96","356.6","32.68","19.83396591"
"10/13/2019","14:25","27.29","305.71","30.92","20.06330227"
"10/13/2019","14:30","30","315.19","28.03","20.26115682"
"10/13/2019","14:35","27.79","317.86","28.65","20.26317727"
"10/13/2019","14:40","21.13","249.6","29.17","20.00805"
"10/13/2019","14:45","20.69","237.26","28.31","19.87954091"
"10/13/2019","14:50","26.7","277.89","28.53","19.7249"
"10/13/2019","14:55","30.04","273.86","28.69","19.49852727"
"10/13/2019","15:00","24.49","233.85","27.7","19.65588864"
"10/13/2019","15:05","20.1","221.61","26.85","19.81252273"
"10/13/2019","15:10","19.26","198.11","26.24","19.79229318"
"10/13/2019","15:15","18.91","176.94","25.14","19.83386136"
"10/13/2019","15:20","19.06","192.79","24.76","19.89517273"
"10/13/2019","15:25","18.36","199.16","25.99","19.81749318"
"10/13/2019","15:30","17.47","180.23","25.9","19.67401136"
"10/13/2019","15:35","19.67","145.37","25.56","19.64406364"
"10/13/2019","15:40","15.6","101.96","24.37","19.62106818"
"10/13/2019","15:45","15.17","95.6","23.28","19.57980455"
"10/13/2019","15:50","25.78","117.69","22.76","19.58606818"
"10/13/2019","15:55","25.24","137.49","22.99","19.53897727"
"10/13/2019","16:00","15.97","125.9","23.41","19.41509318"
"10/13/2019","16:05","12.31","108.97","23.09","19.17591364"
"10/13/2019","16:10","12.41","109.06","22.48","18.91192727"
"10/13/2019","16:15","12.08","106.67","22.03","18.70547955"
"10/13/2019","16:20","11.02","81.56","21.65","18.60529773"
"10/13/2019","16:25","10.38","66.16","20.83","18.50621591"
"10/13/2019","16:30","11.44","65.4","20.33","18.28220455"
"10/13/2019","16:35","11.27","48.54","19.73","18.01018636"
"10/13/2019","16:40","8.69","46.09","19.4","17.75222955"
"10/13/2019","16:45","4.61","39.29","19.11","17.47361818"
"10/13/2019","16:50","5.24","34.41","18.55","17.10547955"
"10/13/2019","16:55","3.91","26.95","17.73","16.73988409"
"10/13/2019","17:00","3.74","24.73","17.36","16.40190909"
"10/13/2019","17:05","3.38","22.83","16.84","16.04833409"
"10/13/2019","17:10","2.88","22.2","16.22","15.70342727"
"10/13/2019","17:15","2.38","20.93","15.63","15.35602273"
"10/13/2019","17:20","1.68","17.9","15.24","15.02904545"
"10/13/2019","17:25","1.06","13.33","14.92","14.73353636"
"10/13/2019","17:30","0.65","9.75","14.58","14.43886591"
"10/13/2019","17:35","0.3","6.52","14.32","14.16415455"
"10/13/2019","17:40","0.08","3.95","14.14","13.92388636"
"10/13/2019","17:45","0","2.31","13.91","13.710775"
"10/13/2019","17:50","0","1.43","13.65","13.50234773"
"10/13/2019","17:55","0","1.08","13.35","13.28590227"
"10/13/2019","18:00","0","1.04","13.11","13.083425"
"10/13/2019","18:05","x","1.06","12.89","12.89049545"
"10/13/2019","18:10","x","1.06","12.64","12.70542727"
"10/13/2019","18:15","x","1.06","12.4","12.53642273"
"10/13/2019","18:20","x","1.05","12.14","12.39754545"
"10/13/2019","18:25","x","1.05","12.07","12.27851364"
"10/13/2019","18:30","x","1.05","12.02","12.16484773"
"10/13/2019","18:35","x","1.05","12.01","12.06033182"
"10/13/2019","18:40","x","1.05","12.01","11.98399773"
"10/13/2019","18:45","x","1.05","12.11","11.93675455"
"10/13/2019","18:50","x","1.06","12.04","11.91311818"
"10/13/2019","18:55","x","1.05","11.86","11.90948182"
"10/13/2019","19:00","x","1.05","11.74","11.92675455"
"10/13/2019","19:05","x","1.05","11.8","11.97308864"
"10/13/2019","19:10","x","1.05","11.88","12.04305909"
"10/13/2019","19:15","x","1.05","11.88","12.11302955"
"10/13/2019","19:20","x","1.05","12.03","12.19124091"
"10/13/2019","19:25","x","1.05","12.21","12.287575"
"10/13/2019","19:30","x","1.06","12.52","12.40390909"
"10/13/2019","19:35","x","1.06","12.78","12.52387955"
"10/13/2019","19:40","x","1.06","12.88","12.63930455"
"10/13/2019","19:45","x","1.05","12.9","12.75745682"
"10/13/2019","19:50","x","1.06","12.92","12.8647"
"10/13/2019","19:55","x","1.06","13.02","12.95739773"
"10/13/2019","20:00","x","1.06","13.12","13.02557955"
"10/13/2019","20:05","x","1.06","13.15","13.06739773"
"10/13/2019","20:10","x","1.06","13.18","13.09560909"
"10/13/2019","20:15","x","1.06","13.21","13.13288182"
"10/13/2019","20:20","x","1.06","13.23","13.17836591"
"10/13/2019","20:25","x","1.06","13.27","13.21839545"
"10/13/2019","20:30","x","1.06","13.24","13.25387955"
"10/13/2019","20:35","x","1.05","13.19","13.27754545"
"10/13/2019","20:40","x","1.05","13.31","13.28121136"
"10/13/2019","20:45","x","1.05","13.42","13.25578636"
"10/13/2019","20:50","x","1.05","13.46","13.18311818"
"10/13/2019","20:55","x","1.05","13.51","13.07229773"
"10/13/2019","21:00","x","1.05","13.41","12.94420455"
"10/13/2019","21:05","x","1.05","13.22","12.80244545"
"10/13/2019","21:10","x","1.05","12.93","12.64705"
"10/13/2019","21:15","x","1.04","12.43","12.48892727"
"10/13/2019","21:20","x","1.03","12.05","12.33171364"
"10/13/2019","21:25","x","1.03","11.83","12.19447045"
"10/13/2019","21:30","x","1.03","11.63","12.08813636"
"10/13/2019","21:35","x","1.03","11.6","12.01180227"
"10/13/2019","21:40","x","1.03","11.68","11.95001364"
"10/13/2019","21:45","x","1.03","11.73","11.93274091"
"10/13/2019","21:50","x","1.04","12","11.94998409"
"10/13/2019","21:55","x","1.04","12.24","11.99177273"
"10/13/2019","22:00","x","1.04","12.38","12.07719773"
"10/13/2019","22:05","x","1.04","12.25","12.16989545"
"10/13/2019","22:10","x","1.04","12.24","12.27259318"
"10/13/2019","22:15","x","1.04","12.24","12.39438182"
"10/13/2019","22:20","x","1.04","12.29","12.49710909"
"10/13/2019","22:25","x","1.04","12.57","12.59256364"
"10/13/2019","22:30","x","1.04","12.62","12.68983636"
"10/13/2019","22:35","x","1.04","12.81","12.80435227"
"10/13/2019","22:40","x","1.04","13.07","12.91071591"
"10/13/2019","22:45","x","1.04","13.13","13.001625"
"10/13/2019","22:50","x","1.04","13.29","13.07889773"
"10/13/2019","22:55","x","1.04","13.45","13.12435227"
"10/13/2019","23:00","x","1.05","13.51","13.16435227"
"10/13/2019","23:05","x","1.04","13.41","13.15707955"
"10/13/2019","23:10","x","1.04","13.24","13.11256364"
"10/13/2019","23:15","x","1.04","13.14","13.07165455"
"10/13/2019","23:20","x","1.04","13.07","13.01168409"
"10/13/2019","23:25","x","1.04","13.06","12.950775"
"10/13/2019","23:30","x","1.04","12.73","12.89083409"
"10/13/2019","23:35","x","1.03","12.58","12.81904545"
"10/13/2019","23:40","x","1.04","12.68","12.73998409"
"10/13/2019","23:45","x","1.03","12.63","12.64001364"
"10/13/2019","23:50","x","1.04","12.78","12.53913409"
"10/13/2019","23:55","x","1.03","12.85","12.43370909"
"10/14/2019","0:00","x","1.03","12.62","12.36919318"
"10/14/2019","0:05","x","1.03","12.37","12.32101136"
"10/14/2019","0:10","x","1.03","12.04","12.25740455"
"10/14/2019","0:15","x","1.03","11.96","12.18649545"
"10/14/2019","0:20","x","1.03","11.9","12.07197955"
"10/14/2019","0:25","x","1.03","12.02","11.94379773"
"10/14/2019","0:30","x","1.03","12.05","11.81743409"
"10/14/2019","0:35","x","1.03","11.98","11.67473636"
"10/14/2019","0:40","x","1.03","11.85","11.54840227"
"10/14/2019","0:45","x","1.03","11.52","11.43388636"
"10/14/2019","0:50","x","1.03","11.44","11.31937045"
"10/14/2019","0:55","x","1.03","11.23","11.19391591"
"10/14/2019","1:00","x","1.02","10.8","11.09391591"
"10/14/2019","1:05","x","1.02","10.65","11.00664318"
"10/14/2019","1:10","x","1.02","10.7","10.92297727"
"10/14/2019","1:15","x","1.02","10.64","10.85206818"
"10/14/2019","1:20","x","1.03","10.64","10.76934091"
"10/14/2019","1:25","x","1.03","10.95","10.69115909"
"10/14/2019","1:30","x","1.03","11.02","10.64115909"
"10/14/2019","1:35","x","1.04","10.93","10.60112955"
"10/14/2019","1:40","x","1.03","10.74","10.54840227"
"10/14/2019","1:45","x","1.03","10.53","10.50019091"
"10/14/2019","1:50","x","1.03","10.37","10.44837273"
"10/14/2019","1:55","x","1.02","10.25","10.36655455"
"10/14/2019","2:00","x","1.03","10.21","10.28746364"
"10/14/2019","2:05","x","1.02","10.12","10.20934091"
"10/14/2019","2:10","x","1.03","10.11","10.14025"
"10/14/2019","2:15","x","1.03","10.07","10.08752273"
"10/14/2019","2:20","x","1.03","10.05","10.04388636"
"10/14/2019","2:25","x","1.03","10.15","10.00658409"
"10/14/2019","2:30","x","1.02","10.07","9.969311364"
"10/14/2019","2:35","x","1.03","9.98","9.942009091"
"10/14/2019","2:40","x","1.03","9.95","9.918343182"
"10/14/2019","2:45","x","1.03","9.89","9.895615909"
"10/14/2019","2:50","x","1.03","9.84","9.871070455"
"10/14/2019","2:55","x","1.03","9.8","9.857434091"
"10/14/2019","3:00","x","1.03","9.82","9.846495455"
"10/14/2019","3:05","x","1.04","9.85","9.848313636"
"10/14/2019","3:10","x","1.03","9.82","9.855586364"
"10/14/2019","3:15","x","1.03","9.78","9.857404545"
"10/14/2019","3:20","x","1.03","10","9.85195"
"10/14/2019","3:25","x","1.03","9.95","9.842859091"
"10/14/2019","3:30","x","1.03","10","9.828313636"
"10/14/2019","3:35","x","1.03","10.03","9.813797727"
"10/14/2019","3:40","x","1.03","9.91","9.819252273"
"10/14/2019","3:45","x","1.03","9.78","9.834706818"
"10/14/2019","3:50","x","1.03","9.7","9.831070455"
"10/14/2019","3:55","x","1.03","9.66","9.827434091"
"10/14/2019","4:00","x","1.03","9.69","9.811979545"
"10/14/2019","4:05","x","1.03","9.88","9.784736364"
"10/14/2019","4:10","x","1.03","9.95","9.765675"
"10/14/2019","4:15","x","1.03","9.96","9.75025"
"10/14/2019","4:20","x","1.03","9.91","9.735704545"
"10/14/2019","4:25","x","1.03","9.83","9.735704545"
"10/14/2019","4:30","x","1.02","9.73","9.763886364"
"10/14/2019","4:35","x","1.02","9.7","9.779340909"
"10/14/2019","4:40","x","1.02","9.61","9.81025"
"10/14/2019","4:45","x","1.03","9.54","9.852068182"
"10/14/2019","4:50","x","1.03","9.66","9.876613636"
"10/14/2019","4:55","x","1.03","10","9.895704545"
"10/14/2019","5:00","x","1.03","10.05","9.897522727"
"10/14/2019","5:05","x","1.03","10.29","9.876584091"
"10/14/2019","5:10","x","1.03","10.42","9.857781818"
"10/14/2019","5:15","x","1.03","10.18","9.871265909"
"10/14/2019","5:20","x","1.03","10.04","9.903581818"
"10/14/2019","5:25","x","1.02","9.75","9.903977273"
"10/14/2019","5:30","x","1.03","9.47","9.906952273"
"10/14/2019","5:35","0","1.23","9.41","9.879479545"
"10/14/2019","5:40","0","2.62","9.74","9.834061364"
"10/14/2019","5:45","0.12","6.4","10.19","9.791138636"
"10/14/2019","5:50","0.18","7.05","10.2","9.729647727"
"10/14/2019","5:55","0.17","7.1","10.28","9.691238636"
"10/14/2019","6:00","0.25","8.79","10.24","9.682295455"
"10/14/2019","6:05","0.55","12.71","10.3","9.685675"
"10/14/2019","6:10","1.37","23.25","10.43","9.688281818"
"10/14/2019","6:15","2.52","38.15","10.57","9.6737"
"10/14/2019","6:20","3.43","50.02","10.92","9.675415909"
"10/14/2019","6:25","3.98","56.98","11.19","9.683802273"
"10/14/2019","6:30","4.36","62.24","11.43","9.725302273"
"10/14/2019","6:35","4.54","65.43","11.81","9.731881818"
"10/14/2019","6:40","4.31","62.72","11.86","9.913229545"
"10/14/2019","6:45","4.32","63.7","12.06","10.06208864"
"10/14/2019","6:50","4.36","65.8","12.28","10.16032727"
"10/14/2019","6:55","4.6","72.59","12.77","10.33919773"
"10/14/2019","7:00","5.33","117.56","13.78","10.56237955"
"10/14/2019","7:05","5.5","76.64","14.16","11.03980227"
"10/14/2019","7:10","7.2","108.69","14.5","11.42562273"
"10/14/2019","7:15","11.64","184.77","16.38","11.841775"
"10/14/2019","7:20","12.84","209.67","18.12","12.29265227"
"10/14/2019","7:25","14.9","240.24","19.67","12.58939773"
"10/14/2019","7:30","13.3","190.61","21.13","12.92461591"
"10/14/2019","7:35","15.36","212.75","20.98","13.18975"
"10/14/2019","7:40","16.32","217.31","21.63","13.30268182"
"10/14/2019","7:45","14.56","188.58","21.23","13.64364318"
"10/14/2019","7:50","16.32","219.23","20.8","13.58441818"
"10/14/2019","7:55","16.32","217.64","20.72","13.99937727"
"10/14/2019","8:00","13.02","163.21","19.89","13.57029773"
"10/14/2019","8:05","17.45","235.39","19.86","13.48542045"
"10/14/2019","8:10","15.68","213.06","21.05","13.45342727"
"10/14/2019","8:15","28.24","377.1","22.91","14.1472"
"10/14/2019","8:20","20","256.1","24.75","14.91425682"
"10/14/2019","8:25","34.09","484.76","25.97","15.46283636"
"10/14/2019","8:30","33.77","477.17","28.64","15.41910909"
"10/14/2019","8:35","40.88","562.6","32.5","15.70853864"
"10/14/2019","8:40","25.85","330.38","33.47","16.01270909"
"10/14/2019","8:45","18.28","238.38","29.86","17.127925"
"10/14/2019","8:50","18.24","236.89","27.38","17.46320682"
"10/14/2019","8:55","30.9","446.01","28.6","18.07262273"
"10/14/2019","9:00","36.79","486.66","31.21","18.86179318"
"10/14/2019","9:05","40.04","530.11","34.7","19.40525"
"10/14/2019","9:10","27.42","359.95","34.62","19.40005909"
"10/14/2019","9:15","30.38","386.62","32.68","19.63726136"
"10/14/2019","9:20","37.78","488.65","32.8","19.66816136"
"10/14/2019","9:25","35.96","464.22","36.9","20.31649091"
"10/14/2019","9:30","36.85","473.43","35.58","20.85052955"
"10/14/2019","9:35","35.54","461.06","37.66","21.308125"
"10/14/2019","9:40","21.61","272.25","33.57","20.98969545"
"10/14/2019","9:45","31.1","383.97","32.5","20.78108409"
"10/14/2019","9:50","28.82","345.96","32.48","20.77013864"
"10/14/2019","9:55","27.59","340.37","32.33","20.66375455"
"10/14/2019","10:00","23.16","284.77","31.76","20.89365455"
"10/14/2019","10:05","28.81","357.88","31.05","20.93245227"
"10/14/2019","10:10","36.67","458.15","32.71","20.51494318"
"10/14/2019","10:15","42.64","552.97","34.77","20.43790227"
"10/14/2019","10:20","42.9","541.15","38.23","20.41324773"
"10/14/2019","10:25","32.94","395.31","35.57","20.26913409"
"10/14/2019","10:30","19.56","242.39","30.98","20.117375"
"10/14/2019","10:35","20.82","248.33","28.2","20.27985227"
"10/14/2019","10:40","22.49","269.43","27.93","20.45504545"
"10/14/2019","10:45","17.12","206.92","27.69","20.60560909"
