Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
07/22/2020,07:45:00 PM,x,1,12.84,12.78204545
07/22/2020,07:50:00 PM,x,1,12.62,12.80477273
07/22/2020,07:55:00 PM,x,1,12.56,12.82295455
07/22/2020,08:00:00 PM,x,1,12.74,12.8475
07/22/2020,08:05:00 PM,x,1,12.84,12.87386364
07/22/2020,08:10:00 PM,x,1,12.92,12.90931818
07/22/2020,08:15:00 PM,x,1,12.94,12.96204545
07/22/2020,08:20:00 PM,x,1,12.96,13.02295455
07/22/2020,08:25:00 PM,x,1,13.1,13.06843864
07/22/2020,08:30:00 PM,x,1,13.38,13.09116591
07/22/2020,08:35:00 PM,x,1,13.46,13.09846818
07/22/2020,08:40:00 PM,x,1,13.42,13.07031591
07/22/2020,08:45:00 PM,x,1,13.29,13.01307273
07/22/2020,08:50:00 PM,x,0.99,13.06,12.93310227
07/22/2020,08:55:00 PM,x,1,12.99,12.83040455
07/22/2020,09:00:00 PM,x,0.99,12.92,12.69134318
07/22/2020,09:05:00 PM,x,0.99,12.61,12.54591818
07/22/2020,09:10:00 PM,x,0.99,12.31,12.40234091
07/22/2020,09:15:00 PM,x,0.99,12.08,12.27330909
07/22/2020,09:20:00 PM,x,0.99,11.97,12.17512727
07/22/2020,09:25:00 PM,x,0.99,11.85,12.09973182
07/22/2020,09:30:00 PM,x,0.99,11.86,12.04521591
07/22/2020,09:35:00 PM,x,0.98,11.84,12.02885227
07/22/2020,09:40:00 PM,x,0.98,11.87,12.04157955
07/22/2020,09:45:00 PM,x,0.99,11.98,12.06703409
07/22/2020,09:50:00 PM,x,0.98,12.16,12.05976136
07/22/2020,09:55:00 PM,x,0.98,12.32,12.02979091
07/22/2020,10:00:00 PM,x,0.99,12.43,11.975275
07/22/2020,10:05:00 PM,x,0.99,12.45,11.90163864
07/22/2020,10:10:00 PM,x,0.99,12.36,11.815275
07/22/2020,10:15:00 PM,x,0.99,11.89,11.71530455
07/22/2020,10:20:00 PM,x,0.98,11.52,11.59166818
07/22/2020,10:25:00 PM,x,0.98,11.26,11.44075909
07/22/2020,10:30:00 PM,x,0.98,11.03,11.28260682
07/22/2020,10:35:00 PM,x,0.98,10.92,11.12627273
07/22/2020,10:40:00 PM,x,0.98,10.88,10.99084773
07/22/2020,10:45:00 PM,x,0.98,10.8,10.92542273
07/22/2020,10:50:00 PM,x,0.98,10.66,10.92266591
07/22/2020,10:55:00 PM,x,0.98,10.69,10.97627273
07/22/2020,11:00:00 PM,x,0.98,10.73,11.06533409
07/22/2020,11:05:00 PM,x,0.98,10.87,11.15803182
07/22/2020,11:10:00 PM,x,0.98,11.17,11.25800227
07/22/2020,11:15:00 PM,x,0.99,11.49,11.37797273
07/22/2020,11:20:00 PM,x,0.99,11.85,11.50521591
07/22/2020,11:25:00 PM,x,0.99,12.01,11.62700455
07/22/2020,11:30:00 PM,x,0.99,11.94,11.736975
07/22/2020,11:35:00 PM,x,0.99,11.98,11.83330909
07/22/2020,11:40:00 PM,x,0.99,12.12,11.90509773
07/22/2020,11:45:00 PM,x,0.99,12.06,11.93785455
07/22/2020,11:50:00 PM,x,0.99,12.03,11.91788409
07/22/2020,11:55:00 PM,x,0.99,11.94,11.86973182
07/23/2020,12:00:00 AM,x,0.99,11.93,11.82794318
07/23/2020,12:05:00 AM,x,0.99,11.96,11.79524545
07/23/2020,12:10:00 AM,x,0.98,11.85,11.77072955
07/23/2020,12:15:00 AM,x,0.98,11.63,11.77894091
07/23/2020,12:20:00 AM,x,0.98,11.48,11.79987955
07/23/2020,12:25:00 AM,x,0.98,11.48,11.83809091
07/23/2020,12:30:00 AM,x,0.98,11.62,11.88266591
07/23/2020,12:35:00 AM,x,0.98,11.85,11.92178636
07/23/2020,12:40:00 AM,x,0.98,12.15,11.952725
07/23/2020,12:45:00 AM,x,0.98,12.26,11.98184545
07/23/2020,12:50:00 AM,x,0.98,12.36,12.00732955
07/23/2020,12:55:00 AM,x,0.98,12.42,12.01917727
07/23/2020,01:00:00 AM,x,0.98,12.39,12.0156
07/23/2020,01:05:00 AM,x,0.97,12.19,11.99472045
07/23/2020,01:10:00 AM,x,0.97,11.95,11.95565909
07/23/2020,01:15:00 AM,x,0.97,11.76,11.93114318
07/23/2020,01:20:00 AM,x,0.97,11.61,11.91480909
07/23/2020,01:25:00 AM,x,0.96,11.58,11.89392955
07/23/2020,01:30:00 AM,x,0.97,11.62,11.88668636
07/23/2020,01:35:00 AM,x,0.97,11.72,11.90665682
07/23/2020,01:40:00 AM,x,0.97,11.99,11.9539
07/23/2020,01:45:00 AM,x,0.97,12.18,12.01477955
07/23/2020,01:50:00 AM,x,0.97,12.19,12.08656818
07/23/2020,01:55:00 AM,x,0.97,12.31,12.16199318
07/23/2020,02:00:00 AM,x,0.98,12.41,12.220175
07/23/2020,02:05:00 AM,x,0.98,12.47,12.27290227
07/23/2020,02:10:00 AM,x,0.98,12.43,12.31469091
07/23/2020,02:15:00 AM,x,0.98,12.4,12.33014545
07/23/2020,02:20:00 AM,x,0.97,12.41,12.33378182
07/23/2020,02:25:00 AM,x,0.97,12.26,12.32287273
07/23/2020,02:30:00 AM,x,0.97,12.3,12.29472045
07/23/2020,02:35:00 AM,x,0.98,12.45,12.26838636
07/23/2020,02:40:00 AM,x,0.97,12.35,12.24205227
07/23/2020,02:45:00 AM,x,0.97,12.23,12.20935455
07/23/2020,02:50:00 AM,x,0.97,12.19,12.17753636
07/23/2020,02:55:00 AM,x,0.97,12.1,12.16208182
07/23/2020,03:00:00 AM,x,0.97,12.18,12.16208182
07/23/2020,03:05:00 AM,x,0.97,12.14,12.16302045
07/23/2020,03:10:00 AM,x,0.97,12.04,12.17574773
07/23/2020,03:15:00 AM,x,0.97,12.06,12.18392955
07/23/2020,03:20:00 AM,x,0.97,12.09,12.17938409
07/23/2020,03:25:00 AM,x,0.97,12.3,12.17486818
07/23/2020,03:30:00 AM,x,0.97,12.46,12.15941364
07/23/2020,03:35:00 AM,x,0.97,12.49,12.14759545
07/23/2020,03:40:00 AM,x,0.97,12.32,12.14941364
07/23/2020,03:45:00 AM,x,0.97,12.14,12.14395909
07/23/2020,03:50:00 AM,x,0.96,12.05,12.12577727
07/23/2020,03:55:00 AM,x,0.97,12.01,12.09305
07/23/2020,04:00:00 AM,x,0.97,12.01,12.04214091
07/23/2020,04:05:00 AM,x,0.97,12.06,11.97577727
07/23/2020,04:10:00 AM,x,0.97,12,11.90853409
07/23/2020,04:15:00 AM,x,0.97,11.89,11.85671591
